jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Database Developer,Team Management Services,Pune,3-7years,Not Specified,"The candidate will be looking after designing logical and physical data models along with collaring, preparing, and presenting statistical relevant information.",MsSqlServer|Ssrs|
Sr. Software Engineer / Tech. Lead.,Jarus Technologies India Private Limited,Hyderabad/Secunderabad,7-12years,Not Specified,"Skills Specification: Experience in Data Warehouse, ETL and BI Tools is preferred |    |   Developer Skill Set: |    |   Web Application Development, SPA, Razor and Entity Frameworks |   .NET framework, C#.net, MVC Framework,  |   ASP.NET (earlier version of ASP is a plus),",Backend|MsSqlServer|C#|Mvc|Asp.Net|Xml|
Performance DBA,Encora Innovation Labs India Private Limited,Bengaluru/Bangalore,6-11years,Not Specified,Looking for Performance DBA,PerformanceDBA|MSSQLServerPerformancetuning|FineTuning|MsSqlServer|PerformanceTuning|
.Net Developer,Orbitouch Outsourcing Private Limited,Gurgaon/Gurugram,3-12years,10000 - 700000 INR,Skills Required |    |   Must have:- |    |   ASP.NET (web forms) |   Microsoft Sql Server |   Web API,ASP.netDeveloper|WebDevelopers|Asp.Net|.NET|DotNet|SQLServer|C#|WebApi|MSSql|
.Net Developer,Orbitouch Outsourcing Private Limited,Gurgaon/Gurugram,3-12years,10000 - 700000 INR,Skills Required |    |   Must have:- |    |   ASP.NET (web forms) |   Microsoft Sql Server |   Web API,ASP.netDeveloper|WebDevelopers|Asp.Net|.NET|DotNet|SQLServer|C#|WebApi|MSSql|
SSIS,Best infosystems Ltd,Bengaluru/Bangalore,4-10years,Not Specified,Looking for SSIS,QueryingSQLDatabase|SSIS|DataManagement|MsSqlServer|
Dot Net Developer /Net Developer/ Asp.net Developer,Paktolus Solutions,Mumbai|Pune|MumbaiCity|NaviMumbai,2-4years,Not Specified,"Strong knowledge of .Net (C#, ASP.net) & at least 1 RDBMS, preferably MS SQL |   Good knowledge of HTML, CSS, JavaScript, AJAX, Angular JS and XML.",.NET|Asp.net|C#|MSSQL|SQLserver|
SQL Developer,Paktolus Solutions,Bengaluru/Bangalore|NaviMumbai,3-5years,Not Specified,Creating/updating/optimizing stored procedures. |  Database designing. |  Database maintenance. |  Proactively working on the project to provide the scope of improvements. |  Reporting skills. |  Working on MS SQL and Google Data Studio.,windowslogshipping|DatabaseDesign|MSSQL|SqlDevelopment|SQLServer|SqlServerIntegrationServices|
RPA Senior Developer (Automation Anywhere),Exsellant Services,Chennai|Hyderabad/Secunderabad,5-10years,Not Specified,"Job Description |   |  Role: RPA Senior Developer (Automation Anywhere)  |   |  Description:  |  RPA Senior Developers designs and builds the actual RPA automation solution independently. Performs requisite documentation of the process and bot development, taking o",HTML|CSS|SQLServer|MsSqlServer|Sdlc|Rpa|
Senior System Developer - Kettle,Sigma Consultancy Services,Remote,3-4years,700000 - 1000000 INR,Team handling role Knowledge about Kettle or Pentaho,C#web|C#.net|OracleDatabase|MsSqlServer|MongoDB|
Software Engineer - WPF,Meritech Software Pvt Ltd,Mohali,2-4years,Not Specified,"We at Meritech, are looking for Software Engineer to join our team in Mohali.",C#|Wpf|MsSqlServer|
Technical  Developer,Freelancer Bhatt Deep Jayprakash,Bengaluru/Bangalore|Pune,6-8years,600000 - 800000 INR,Tableau Developer,SQLDeveloper|SQLServer|SqlServerDeveloper|MsSql|
SQL Developer,Teleperformance Global Services Private Limited,Gurgaon/Gurugram,4-6years,Not Specified,"Develop Complex ETL and Analytics Programs using SQL, Store Procedures and various query tools.",SQLDevelopement|SQLDeveloper|T-sql|Sql|Ssas|Ssrs|MsSqlServer|
DBA SQL DEVELOPER,Talentsol Consulting,Hyderabad/Secunderabad,3-5years,Not Specified,Hiring for our Hyderabad based client - Inperson Interview must,Ddl|Dml|RDBMS|MsSqlServer|
Software Developer  Asp.net,Best infosystems Ltd,Ahmedabad|Mumbai,5-10years,Not Specified,"We are looking for a software developer for researching, designing, implementing, and managing software programs",DotNetTechnologies|HTML|SQLServer|Asp.net|SqlServerDeveloper|MsSql|C#|CssJavaScript|
TECHNICAL SPECIALIST - ORACLE DBA,Angel And Genie,Hyderabad/Secunderabad,7-12years,Not Specified,Minimum 7 years Database admin at mission critical web-service company with high availability. |,OracleDba|OracleDatabase|OracleDatabaseAdministrator|AWS|Oracle|MsSqlServer|
"MSSQL developer,Databas design,development, 3-5 years, upto 13 LPA, Bangalore",Riju Karan (Proprietor Of Toyota Climax India),Bengaluru/Bangalore,3-5years,Not Specified,"MSSQL developer,Databas design,development, 3-5 years, upto 13 LPA, Bangalore,Candidates who can join in 15 days only are preferred.",MSSQLdeveloper|Databasdesign|Development|MsSqlServer|
Database Developer,Best infosystems Ltd,Bengaluru/Bangalore,1-5years,250000 - 450000 INR,Requirement for the post of Database Developer.,SQLProgrammer|MSSQLDeveloper|SQLDesigner|PL/SQLDeveloper|DatabaseDeveloper|SQLServerDeveloper|Programmer|
