jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Urgent looking for B2B (Key Account Manager).,TradeBulls Securities Private Limited,Delhi,3-8years,350000 - 450000 INR,"Business-to-business (B2B) is a transaction or business conducted between one business and another, such as a wholesaler and retailer. B2B transactions tend to happen in the supply chain, where one company will purchase raw materials from another to",B2b|
Business Analyst - Canada,A V Immigration And Careers Consultancy Private Limited,Australia|Canada,3-8years,1600000 - 3200000 INR,"ICT BUSINESS AND SYSTEMS ANALYSTS work with users to formulate system requirements, develop system plans and documentation, review and evaluate existing systems, and design and modify systems to meet users business needs",BusinessAnalyst|BusinessAnalysis|BusinessPlanning|BA|BusinessProcesses|businesspractices|projectplans|projectmanagementmethodologies|
Business Analyst - Canada,A V Immigration And Careers Consultancy Private Limited,Australia|Canada,9-14years,1600000 - 3200000 INR,"ICT BUSINESS AND SYSTEMS ANALYSTS work with users to formulate system requirements, develop system plans and documentation, review and evaluate existing systems, and design and modify systems to meet users business needs",BusinessAnalyst|BusinessAnalysis|BusinessPlanning|BA|BusinessProcesses|businesspractices|projectplans|projectmanagementmethodologies|
Head / VP / GM-CFO / Financial Controller,Green Window Consultancy,Mumbai,10-15years,Not Specified,"Finance, Accounting Operations, Budgeting Taxation, Auditing Strategic Planning, Risk Management, Business Planning",Finance|AccountingOperations|BudgetingTaxation|AuditingStrategicPlanning|RiskManagement|BusinessPlanning|
Manager FCM ( Financial Control Management),HDFC Life Insurance,Mumbai,3-8years,Not Specified,lOOKING FOR Manager FCM,FinancialPlanning|BusinessPlanning|FinancialReporting|RecoveryManagement|
Sales Executives (Work From home)---Sal 18k-25k and attractive incentive.,Esther Jeevitha (Proprietor of Morgan Techno India),Karnal|Kurukshetra,0-3years,220000 - 430000 INR,"Promote company products and services to customers and negotiate contracts with the aim of maximising profits. Salaries are often enhanced by a good benefits package, including commission-based earnings, bonuses, lunch and allowances.",FinancialAnalyst|FinancialPlanning|BusinessAnalyst|
Business Analyst,Avantha Technologies Limited,Chennai,1-5years,250000 - 450000 INR,Requirement for the post of Business Analyst.,BusinessAnalyst|BusinessAnalysis|MarketAnalysis|BusinessPlanning|BusinessResearch|
SAP Integrated Business Planning (IBP),Wright Placements,Bengaluru/Bangalore|Hyderabad/Secunderabad,4-8years,Not Specified,Looking for SAP Integrated Business Planning (IBP) |   |    |,SAPIntegratedBusinessPlanning(IBP)|SAP-IBP|SAPIntegratedBusinessPlanning|SapIbp|
Urgent Hiring For Finance Executive Freshers,A V Immigration And Careers Consultancy Private Limited,Cochin/Kochi/Ernakulam|Thiruvananthapuram/Trivandrum,Fresher,250000 - 480000 INR,"The role of the Finance Officer involves providing financial and administrative support to colleagues, clients and stakeholders of the business. It’s a role that may attract applicants keen to move up the financial corporate ladder; And Others.",FinanceAssistant|FinanceManager|FinancialAnalyst|FinancialController|FinancialPlanning|FinancialAnalysis|BusinessPlanning|
Program Management Office - Program Manager,A V Immigration And Careers Consultancy Private Limited,Coimbatore,12-18years,2000000 - 3000000 INR,Lead Projects & Initiatives of strategic Importance,ProgramManagement|ProgramManagementOffice|CorporatePlanning|CorporateStrategy|BusinessPlanning|ProgramManager|
Agricultural Consultant Australia,World Overseas Immigration,Australia,9-14years,Not Specified,"Advises farmers, agricultural businesses, rural industries and government on the production, processing and distribution of farm products.",AgriculturalAdvisor|AgriculturalConsultant|LandcareOfficer|BusinessPlanning|fieldtrials|cropyield|
Agricultural Consultant Australia,Pear Visa Immigration Services Private Limited,Australia,3-8years,Not Specified,"Advises farmers, agricultural businesses, rural industries and government on the production, processing and distribution of farm products.",AgriculturalAdvisor|AgriculturalConsultant|LandcareOfficer|BusinessPlanning|fieldtrials|cropyield|
Financial Analyst settle in Canada under PR visa,JJois Consultants Private Limited,Canada,3-11years,3750000 - 5260000 INR,"Evaluate financial reporting systems, accounting procedures and investment activities and make recommendations for changes to procedures, operating systems, budgets and other financial control functions to senior managers and other department or",Canada|Australia|Europe|UnitedStates|USA|Germany|World|Overseas|Services|FinancialAnalyst|BusinessAnalyst|FPA|Forecasting|FinanceManager|FinancialPlanning|FinanceAnalyst|
Business Analyst required in CANADA & AUSTRALIA,Adal Immigrations LLP,Australia|Canada,3-8years,4050000 - 9000000 INR,"Creating a detailed business analysis, outlining problems, opportunities & solutions for a business |  Budgeting and forecasting |  Planning and monitoring |  Financial modelling |  Variance Analysis |  Pricing Reporting |  Defining business requirements and reporting",Pricing|Finance|techanalysis|FinancialModelling|TechnicalAnalysis|techplanning|Budgeting|VarianceAnalysis|BusinessAnalyst|Forecasting|associatebusinessanalyst|BusinessAnalyst|SeniorBusinessAnalyst|
Finance Head - F&A,World Overseas Immigration Consultancy Private Limited,Bengaluru/Bangalore,17-27years,1000000 - 1500000 INR,"Heading finance for division, Cost – effective solutions, systems and processes, handling multiple stores, multiple outlets, multiple business, multiple centres  and ensuring Consistent Profitability and growth year on year.  |",FinanceController|FinanceHead|F&Ahead|GMFinance|AGMFinance|StoreManagement|multiplebusiness|multipleoutlets|
