jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Digital Marketing Manager,2COMS Consulting Private Limited,Kolkata,7-12years,Not Specified,"Opening for An reputed Garments Manufacturing Company at kolkata  * Plan and execute all digital marketing, including SEO/SEM, marketing database, email, social media and display advertising campaigns  * Design, build and maintain our social med",Sem|SEO|Googleanalytics|
Data Engineer (Splunk & GA),Paktolus Solutions,Bengaluru/Bangalore,2-5years,Not Specified,We are looking for good communication skills and ability to interact with Customers.,Cloud-basedtechnologies|Splunk|GoogleAnalytics|AWS|
Google Analytics - Module Lead/ Technical Lead,Best infosystems Ltd,Chennai,5-10years,Not Specified,Looking for Google Analytics - Module Lead/ Technical Lead,DataAnalysis|WebAnalytics|GoogleAnalytics|
Senior Analyst for PR Visa,Adal Immigrations LLP,Germany|NewZealand,2-7years,2000000 - 5000000 INR,Establish and grow the skills and practices in your team to create an outstanding analytics function.,DataAnalysis|GoogleAdwords|Gaming|DataMining|GoogleAnalytics|MachineLearning|Sql|
Opportunity for Web Analyst Role for Bangalore with TCS!,TATA Consultancy Services Ltd.,Bengaluru/Bangalore,2-6years,Not Specified,"•	Experienced with Google Analytics and experience in Data studio, Tableau, Power BI |  •	Deployed Google Analytics through Google Tag Manager |  •	Proficient understanding of client-side scripting and JavaScript frameworks, including jQuery",googletag|datastudio|GoogleAnalytics|GoogleAnalytics|TableauServer|
Digital Marketing Executive,Selligence Solutions Private Limited,Delhi,1-5years,Not Specified,"•	Proven experience in Digital Marketing. |  •	Excellent understanding of digital marketing concepts and best practices with IT industry. |  •	Previous Experience with Cyber security/IT industry. |  •	Experience with B2C social media, Google AdWords and email",DigitalMarketing|GoogleAdwords|InternetMarketing|SEO|SearchEngineOptimization|GoogleAnalytics|
"Customer Analytics,Hiring for Abroad",Adal Immigrations LLP,Australia|Canada,2-7years,1600000 - 5000000 INR,You will be working on Customer Analysis and Segmentation and utilize multivariant clustering analysis to segment workers and customers,customeranalytics|CustomerServiceOperations|Marketing|SeniorAnalyst|GoogleAnalytics|Python|
SEO Analyst/SEO Specialist/SEO Consultant /Digital Marketing Specialist.,Dbaas Ltd,Chennai|Trichy,2-9years,430000 - 1050000 INR,The SEO Analyst is responsible for implementing SEO and social media strategies for clients. The SEO Analyst can quickly understand and support initiatives that will contribute to the goals and success of client campaigns.,Sem|GoogleWebmasters|Socialmediaads|onlineads|GoogleAnalytics|SEO|
DM & PPC Expert,Guires Solutions Private Limited,Chennai,3-8years,250000 - 450000 INR,"Expertise in all aspects of digital marketing includes SEO, SMM, PPC & lead generation tools",PPCExpert|InternetMarketing|SearchEngine|SearchEngineOptimization|GoogleAnalytics|
SEO ANALYTICS - MODULE LEAD/ TECHNICAL LEAD,Best infosystems Ltd,Chennai,4-10years,Not Specified,Looking for SEO ANALYTICS - MODULE LEAD/ TECHNICAL LEAD,MozSEOTool|socialmediaanalytics|SEOAuditandRecommendations|SEOStrategy|SearchImplementationEngineOptimization|GoogleAnalytics|SearchEngineOptimization|
