jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Technical Recruiter/sr Technical Recruiter - Work from Home Available!,iQuest Management Consultants Private Limited,Bengaluru/Bangalore|Pune,2-4years,50000 - 200000 INR,Job Description,ItRecruiter|Staffing|PermanentHiring|
HR Recruiter -Surat (GIDC) (Male/ Female),Vitalhunt Global Solutions Private Limited,Surat,2-7years,120000 - 229999 INR,Position: HR Recruiter |  Experience: 2 Years |  Location: Surat (GIDC) |,TalentAcquisition|Hiringrecruitment|Sourcing|Recruitment|Hiring|Hr|
Spot Offers for HR Recruiter / Sourcing Specialist for BPO Hiring,White Horse Manpower Consultancy Private Limited,Bengaluru/Bangalore,0-2years,Not Specified,"Source and recruit candidates by using databases, social media,Call the candidates and Conduct interviews.",Recruitment|HrRecruiter|SourcingSpecialist|BPOHiring|Hiring|Staffing|Screening|InterviewScheduling|
Immediate hiring For HR Recruiter role - Freshers,Aspire Group of Services,Lucknow,0-1years,120000 - 229999 INR,"Using social media to advertise positions, attract candidates and build relationships with candidates and employers; |  Headhunting ; |  Briefing the candidate about the responsibilities, salary and benefits of the job in question;",Hr|Recruitment|Resourcing|Hiring|
HR Executive,Aspire Group of Services,Lucknow,0-1years,110000 - 200000 INR,"Knowledge of MS Office Excel, Word, PowerPoint, Outlook. |   Excellent people handling skills. |   Good communication skills, presentation skills convincing skills. |   Involved in Core HR activities.",HrExecutive|Recruitment|Staffing|Hiring|Resourcing|
NonIT Recruiter (Bulk Hiring) Hyderabad,2COMS Consulting Private Limited,Hyderabad/Secunderabad,1-4years,100000 - 300000 INR,"*    Ability to translate requirements into design specifications and experience in developing design documents  *    Designing and developing high-volume, low-latency applications for mission-critical systems and delivering high-availabili",NonITRecruiter(BulkHiring)Hyderabad|
HR Recruitment Manager,Hi Tides Consulting,Bengaluru/Bangalore,6-10years,Not Specified,Proven work experience of a minimum of 7-8 years as a Recruiter and at least 4-5 years in managing recruiters,TalentAcquisition|Hiring|RecruitmentManager|
The position is Sr Executive HR Talent Acquisition,Limelight Search,Hyderabad/Secunderabad|Tirupati,3-8years,300000 - 869999 INR,"The candidate will be  responsible for the talent acquisition , recruitment. He / She should be from Solar Industry recruitment experience.He / she should have minimum 3 years experience in recruitment.",recruitment|TalentAcquisition|Hr|HumanResource|Hiring|Staffing|
"BULK HIRING for Fresher Candidates, URGENT REQUIREMENT, CONFIRM JOB,",Free Lancer Rishi Kumar,Gangtok|Ganganagar,Fresher,Not Specified,|                                  |,
Urgent Openings for HR Recruiter Day Shift call Rina,White Horse Manpower Consultancy Private Limited,Bengaluru/Bangalore,0-2years,Not Specified,Call the candidates and Conduct interviews.,HrRecruiter|Hiring|Staffing|Recruitment|Sourcing|Screening|InterviewScheduling|
HR Recruiter,Paktolus Solutions,NaviMumbai|Thane,1-3years,Not Specified,"Manage the full recruiting lifecycle across a variety of open roles helping management find, hire, and retain quality talent. |   Screen candidates by reviewing resumes and job applications, and performing phone screenings.",Recruitment|Hiring|Staffing|ItRecruiter|TalentAcquisition|
HR Recruiter,Quess Corp Limited,Chandigarh,0-2years,Not Specified,Ques Corp is hiring recruiters..!!!,Recruitment|ManpowerPlanning|Hiring|Sourcing|Bulkhiring|TalentAcquisition|Staffing|Resourcing|
