jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Data Engineer,Horizon Consulting Services,Bengaluru/Bangalore,3-10years,800000 - 1800000 INR,"Required: |  Technologies: Java, Spring, SpringBoot, Mircoservices |  Database: MySQL/ MongoDB |  Connectivity: AMQP, MQTT, RabbitMQ |  DevOps: Docker, Kubernetes |  Data Pipelining & Computing : Kafka |  Nice to have : |  	ELK, Python, Angular/React",DataEngineer|Kafka|Java|
Java Full Stack,Quess IT Staffing (Formerly known as Magna Infotech),Hyderabad/Secunderabad,3-7years,Not Specified,"Backend - Java/J2EE, Spring, Hibernate, Springboot, micorservices, Kafka, Spark(kafka atleast 1 year) |   |  Front End - Java Script, react.Js |   |  Database - SQL or pl/sql",Java|Kafka|react.js|Javascript|Sql|
"Apache Kafka Developer, /Core Java, Microservices/Scrumanster : -Immediate Opening with our Top MNC",Future Focus Infotech Private Limited,Hyderabad/Secunderabad,5-14years,Not Specified,"Apache Kafka Developer, /Core Java, Microservices/Scrumanster : -Immediate Opening with our Top MNC Client Hyderabad Location.",ApacheKafkaDeveloper|/CoreJava|Microservices/Scrumanster|
Big Data Engineer,Quess IT Staffing (Formerly known as Magna Infotech),Bengaluru/Bangalore|Delhi,5-13years,Not Specified,Multiple positions open for Big Data Engineer Pan India location with immediate joiners.,Hadoop|Hive|Spark|Scala|Kafka|
Senior/Lead Data Engineer/Data Architect-Bangalore-Remote-Fulltime-Preferred-Quick/Short Notice(30d),GlobespanConsultants,Bengaluru/Bangalore,4-14years,Not Specified,". Data engineer with strong programming experience in Python |   . Extensive experience related to processing frameworks such as Spark, Spark Streaming, Airflow, Hive, Sqoop, Kafka etc. |   . Experience with big data processing within cloud AWS S3. |    |",Scala/Spark/AWSCloud/Kafka/S3DataLake/Airflow/Oracle/MySQL|
Hot vacancies for Java developer+Kafka/Node js,Shell Info Technologies Private Limited,Bengaluru/Bangalore,3-12years,Not Specified,"Primary Skill - JAVA - Spring Boot, Hibernate |   Secondary Skill-Node JS / Kafka |   Category-Java","Javadeveloper|""kafka""|SpringBoot|NodeJS|"
Immediate C2H Opening for Java with Kafka and Microservices Developers at (WFH)Hyderabad/Gurgaon.,BR Raysoft Global Private Limited,Gurgaon/Gurugram|Hyderabad/Secunderabad,6-15years,Not Specified,Immediate C2H Opening for Java with Kafka and Microservices Developers at (WFH)Hyderabad/Gurgaon.,Java|Microservices|Kafka|
"Big Data Engineer, Bangalore",MPowerhunt Consulting Private Limited,Bengaluru/Bangalore,3-8years,Not Specified,"• Experience developing and administering large data systems. |   • Solid knowledge of CS fundamentals in algorithms and data structures. |   • Experience with Hadoop, Spark, Kafka. |   • Exp. with relational SQL & NoSQL databases including SQL Server & CosmosDB",CosmosDb.|bigdata|Hadoop|Spark|Kafka|Nosql|Sql|
Immediate C2H Opening for UI DEVELOPERS/LEAD-REACT JS MFE AT HYDERABAD/BANGALORE.,BR Raysoft Global Private Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,5-15years,Not Specified,"Immediate C2H Opening for UI DEVELOPERS/LEAD-REACT JS MFE AT HYDERABAD/BANGALORE. |  Exp: 5+Yrs |  Notice period : Max 15 days |  Mandatory skills: |  •	React JS, MFE |  •	Spring Boot JAVA REST/SOAP integrations |  •	Kafka/RabbitMQ |  •	EDS |",MFE|ReactJs|Kafka|
Sr. Software Backend Engineer,BT Technologies Online Private Limited,Mumbai,3-6years,600000 - 1000000 INR,"Working with the latest web technologies to build new features, improve performance and reliability of existing features, and improve the development processes",ProductDevelopment|Startup|BackendDeveloper|BackendEngineer|Redis|Kafka|Springboot|SpringBoot|Mangodb|MangoDb|
Python Application Programming (L3),Agilisium consulting,Bengaluru/Bangalore,5-7years,Not Specified,"Python Application Programming (L3) Docker (L2),N/A |   |  JD: Python Application Programming (L3) |    |  NodeJS  Advanced |  ReactJS Advanced |  Collaboration  Advanced |  Python  Intermediate |  MySQL  Intermediate |  Oracle PL/SQL intermediate |  Unix/Linux  Intermediate |  Rest",NodeJSAdvancedPythonCoding(SQL|Kafka)|Python|Spark|
Data Engineer Mid Level,Durus Consulting Private Limited,Chennai,4-8years,500000 - 800000 INR,"Develop and deploy batch and streaming data pipelines in cloud ecosystem.Automation of manual processes and performance tuning of existing pipelines.Data loading and processing from multiple source locations into Data lake, Datamart",Beam|Sql|RDBMS|Java|Python|Scala|Hadoop|Kafka|Spark|
Kafka Developer - Spark/Microservices Architecture,Dwaith Infotech Private Limited,Bengaluru/Bangalore,5-10years,Not Specified,Extensive experience with Kafka development and Event-based programming. |     |      Design and Develop Java programs leveraging Apache Kafka APIs. |     |    - Expertise in developing applications using event-based programming and integration with Kafka Topics,Kafka|ApacheKafka|
Kafka Admin/Kafka Architect,Sampark,Hyderabad/Secunderabad,8-18years,Not Specified,"Overall experience of 8+ years and are adept in running Kafka with Production/complex workloads, analyzing logs, thread dumps and profiler results from Kafka and Zookeeper. |  Strong experience in Apache Kafka |",Admin|Kafka|Cluster|Zookeper|ApacheKafka|
Java Developer,Sampark,Hyderabad/Secunderabad,4-6years,Not Specified,We are looking for multiple Java Developers (Frontend or Backend or Full Stack resources) for a 1 year contract for our US Client.  |   |  Job Title: Java Developer |   |  Start Date: Immediate to 2 weeks notice |   |  Working Hours: India Hours |   |  Job Type: Fulltime Sa,rabbit|Jee|WebServices|SpringBoot|IbmMq|ApacheKafka|Azure|AWS|
Sr. Developer java stack,Teejay Global Infotech Services LLP,Gurgaon/Gurugram,3-8years,Not Specified,"innovate and solve complex problems.This role will be responsible for all aspects of software development, testing and ensuring compatibility with enterprise and solutions architecture by harnessing modern development technologies",azurecloudkafkacassandradockerkubernetesangular|
Java Developers- RETURN TO WORK- FEMALES ONLY,Best infosystems Ltd,Gurgaon/Gurugram,3-8years,Not Specified,"This role will be responsible for all aspects of software development, testing and ensuring compatibility with enterprise and solutions architecture by harnessing modern development technologies |    |",Cloudtechnologies(e.g.Kubernetes|Kafka)|Docker|OpenStack|
Flink Developer,BR Raysoft Global Private Limited,Remote,4-9years,Not Specified,Job Role : Flink Developer |  Job Location: Remote |  Type of hire: Long term,flinkdeveloper|ETLDeveloper|Flink|SqlDba|Etl|UNIX|Python|Kafka|Hbase|Hadoop|
JAVA DEVELOPER- REACT,Sampark,Bengaluru/Bangalore,4-12years,Not Specified,"Exposure to Spring, Database, Event handling (Comet, Kafka, etc.)",Javadeveloper|Comet|Java|React|Spring|Database|Kafka|
JAVA KAFKA  1 YEAR C2H HYD 11 MAR 2021,Best infosystems Ltd,Hyderabad/Secunderabad,4-14years,Not Specified,JAVA KAFKA  1 YEAR C2H HYD 11 MAR 2021,Java|Kafka|Microservices|
