jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Wordpress Developer,MG Marketsoft India Pvt. Ltd.,Ahmedabad,2-7years,200000 - 600000 INR,We are looking for wordpress developer who can work in challenging environment,Wordpress|Php|Javascript|jQuery|Mysql|Api|
Wordpress Developer,Inda Seo Private Limited,Ahmedabad,1-4years,350000 - 450000 INR,"We are looking for a developer who has experience in WordPress Development and has adequate knowledge about CSS and Plug-ins, E-commerce sites, Shopify sites. |  Custom WordPress and Divi website design |  Responsive website technology",WordPressPlugin|WebDeveloper|WordpressDeveloper|Wordpress|WebDevelopment|WebsiteDevelopment|
WordPress / Drupal Developer,TEKYANTRA,Hyderabad/Secunderabad,3-6years,480000 - 1200000 INR,Looking for consultants who can join Immediately,WordpressCms|Drupal|Php|PHPprogrammer|Cms|Javascript|CSS|
PHP/WordPress  Developer,Calibrage Info Systems Private Limited,Hyderabad/Secunderabad,3-6years,Not Specified,"Technical Skills: Core PHP, Drupal/Joomla/WordPress, Ajax, Json, JScript, JQuery, OOPS concepts, HTML5/CSS3, Bootstrap, Plugins, and MYSQL |   |",TechnicalSkills:CorePHP|Drupal/Joomla/WordPress|HTML5/CSS3|andMYSQL|Ajax|Json|Jscript|JQuery|OopsConcepts|Bootstrap|Plugins|
Wordpress Developer,Azine Technologies,Ahmedabad,3-8years,300000 - 480000 INR,"We are looking for a dedicated Wordpress Developer to be responsible for the Development and maintenance of websites in WordPress, Design themes using HTML, CSS/SASS, Bootstrap and Develop and install third party WordPress plugins as needed. |",CSS|Html5|Javascript|Wordpress|Programming|Sass|Php|Bootstrap|Sql|Plugins|
Word press Developer,Guires Solutions Private Limited,Chennai,2-7years,Not Specified,"WordPress Developers design and implement websites for companies using the WordPress creation tool. They are responsible for both front-end and back-end development, including the implementation of themes and plugins.",WebDeveloper|fullstackdeveloper|wordpressdesigner|wordpressfullstackdeveloper|phpfullstackdeveloper|WordpressDeveloper|Wordpress|Php|Cms|AngularJs|
Web Designer  / Wordpress Developer / Photoshop,Yew Technologies,Surat,0-2years,Not Specified,We are looking for Creative Website Designers having Good knowledge of Designing of Responsive Layout Web sites based on HTML5 CSS3.,Photoshop|WordPressPlugin|WebDesigner|Wordpress|WordpressDeveloper|WordpressCms|
Shopify Developer / Wordpress Developer,Bright IT Global Solutions Private Limited,Chandigarh,1-5years,100000 - 300000 INR,Multiple openings for Shopify Developer for Chandigarh location,ShopifyAPI|Smarty|Oscommerce|ApiIntegration|Json|RestApi|ApiIntegration|jQuery|Javascript|Php|Json|Shopify|Wordpress|WordpressDeveloper|Magento|Drupal|Joomla|
Magento BackEnd Developer,Freelancer- Phoenix Hr Solutions And Consulting,Bengaluru/Bangalore,1-8years,300000 - 1500000 INR,"Looking for the candidates with 1 to 8 years of continuous Magento 1 & 2 development experience, Permanent Work From Home Option is Available",Magento|Wordpress|Php|
Wordpress Developer,Datatobiz,Mohali|Chandigarh,2-4years,Not Specified,Responsibilities and Duties : |   •	Designing and implementing new features and functionality on the existing and new websites. |   •	Establishing and guiding the website’s architecture. |,HTML|Javascript|jQuery|Bootstrap|Phpdeveloper|
