jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Fork truck operator & warehouse support Team member,Performance Specialty Products (India) Private Limited,Vadodara,1-6years,Not Specified,"Fork Truck Operation (Warehouse Material Movement)  •	Valid 4 wheeler driving license is an added advantage  |  •	Hands on Experience on FLT Operation.  |  •	Good oral, written communication and interpersonal skills |  •	Good Knowledge of Computer, including",Forktruckoperator&warehousesupport|
Senior Software Developer,Search Agency Performance Marketing India Private Limited,Bengaluru/Bangalore,3-8years,Not Specified,"The Senior Software Developer will be developing high degree of autonomy, building tools and solutions for a wide range of business problems. The individual will work in close coordination with our London based teams in a fast-growing segment.",Chef|Salt|SoftwareDeveloper|Redis|amazondynamodb|MySQL|PostgreSQL|MongoDB|amazonsimpledb|Puppet|Jenkins|Puppet|Hadoop|Redshift|Coffeescript|Git|
DevOps Engineer,Search Agency Performance Marketing India Private Limited,Bengaluru/Bangalore,4-9years,Not Specified,DevOps Engineer will be part of our Devops team working remotely to maintain and improve continually evolving infrastructure and systems.The individual will work in close coordination with our London based teams in a fast-growing environment.,ECS|CodePipeline|Codebuild|Packer|Chef|MonitoringSystems|DevopsEngineer|AWS|Ec2|S3|Vpc|Cloudformation|Ruby|Python|LinuxAdministrator|UbuntuLinux|Puppet|Docker|Mesos|NetworkingConcepts|Prometheus|Vpn|IpRouting|
Display and Paid Social Specialist,Search Agency Performance Marketing India Private Limited,Bengaluru/Bangalore,3-5years,Not Specified,The Search Agency is looking to bring on a driven and experienced analyst for our display and social media efforts.  The primary responsibilities of this role will be to strengthen the capabilities of our Bangalore office.,display|PaidSocialSpecialist|Adserver|Campaign|socialmediaadvertising|
Maintenance Mechanical Support,Performance Specialty Products (India) Private Limited,Vadodara,2-7years,Not Specified,"Maintenance of Rotating machinery, equipment, Preventive Maintenance Knowledge",RotatingMachineslikeExtruder|StrandPalletizer|Rotaryvalve|Centrifugalblower|RootsBlower|VacuumPump|ScrewCompressor|PumpsScrew&Pump|Pneumatics’Componentsetc|
Paid Social Specialist / Social Media Specialist,Search Agency Performance Marketing India Private Limited,Bengaluru/Bangalore,3-8years,Not Specified,"Paid Social Specialist would be responsible for managing advertising campaigns for clients in international markets, on various Paid Social platforms like, Facebook, LinkedIn, Twitter, Pinterest, and Snap to name a few.",PaidSocialSpecialist|PaidSocial|SocialMediaOptimization|FacebookAdsManager|InstagramAds|LinkedInAdvertisingProducts|Twitter|MsExcel|
"Senior Paid Search Analyst / Senior SEM Analyst (Google Adwords, PPC)",Search Agency Performance Marketing India Private Limited,Bengaluru/Bangalore,5-10years,Not Specified,"The Senior Paid Search Analyst would be responsible for running large online SEM advertising campaigns for US clients on Google, Yahoo and Bing. This individual will plan and optimize campaigns and analyze performance based on client objectives.",Sem|Ppc|GoogleAdwords|paidsearch|SearchEngineMarketing|PayPerClick|SEMadvertising|
"Paid Search Analyst / SEM Analyst (Google Adwords, PPC)",Search Agency Performance Marketing India Private Limited,Bengaluru/Bangalore,3-8years,Not Specified,"The Paid Search Analyst would be responsible for running large online SEM advertising campaigns for US clients on Google, Yahoo and Bing. This individual will plan and optimize campaigns and analyze performance based on client objectives.",PaidSearchAnalyst|SEMAnalyst|GoogleAdwords|Ppc|advertisingcampaigns|bidding|marketingcampaigns|onlinebusinessmarketing|GoogleShoppingcampaigns|Macros|VisualBasic|
Programmatic Specialist,Search Agency Performance Marketing India Private Limited,Bengaluru/Bangalore,3-8years,Not Specified,"The Search Agency is looking Programmatic specialist to bolster our Programmatic Display team. The Programmatic specialist will be responsible for reviewing, analyzing and activating biddable media, based on insightful data, and business objectives.",display|Programmatic|DV360|DBM|DigitalDisplay|TTD|doubleclick|AdServer|AdTech|Dsp|
Graphic Designer / Digital Designer,Search Agency Performance Marketing India Private Limited,Bengaluru/Bangalore,4-9years,Not Specified,Graphic Designer / Digital Designer will work closely with our Creative Lead to develop and communicate creative projects.,GraphicDesigner|Indesign|Illustrator|Photoshop|Sketches|Powerpoint|AdobeCreativeSuite|Excel|
