jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Mega hiring for Hotel & restaurant in Dubai and Singapore,IT global Services,Singapore|UnitedArabEmirates,1-11years,Not Specified,Great opportunity to work in Singapore and Dubai with reputed hotel Mandarin oriental,FrontOffice|FoodAndBeverage|Operations|Housekeeping|HotelManagement|FoodProduction|CharteredAccountant|Cashier&Clerk|
Required Air Ticketing Executive For Aviation Sector,IT global Services,Chennai|Hyderabad/Secunderabad,0-4years,340000 - 660000 INR,"Job Description |   Post- Air Ticketing  |    |   Eligibility: Minimum 12th Pass With Good Communication & Skills |    |   An airline ticket is a document or electronic record, issued by an airline or a travel agency, that confirms that an individual is entitled to a se",AirTicketingExecutive|AirConditioning|AirTicketing|GroundHandling|GroundStaff|AirHostess|AirConditioning|Aircraft|AirlineCabinCrew|AirHostess|CabinCrew|CabinCrewActivities|AirlineProcess|AirCargo|GroundServiceAssistant|AirCondition|
"Ground Handling,Ticketing Counter Staff,Reservation Assistant",IT global Services,Bengaluru/Bangalore|Chennai,0-4years,330000 - 860000 INR,"Job Description |    |   Dear Candidate, |   Greeting for the day! |    |   We are Hiring for the jobs for the position of Air Ticketing / Ground Staff / Cabin Crew / Maintenance Engineer |   Key Responsibilities |    |   Welcome passengers on board and directing them to their seat",GroundStaff|CabinCrew|Airhostess|Aviation|Hostess|Sr.CabinCrew|GroundServiceAssistant|AirTicketing|AirTicketingExecutive|GuestRelationExecutive|Aviation|GroundHandling|AircraftMaintenance|AirHostess|AirlineProcess|Aircraft|
Indigo Airlines have the vacancy for the post of Ground Staff Cabin Crew &Ticketing Profile,Simple Logic IT Private Limited,Hyderabad/Secunderabad|Coimbatore,0-5years,250000 - 560000 INR,"Ticket agents work at an airport ticket counter using computers to provide customer service to incoming passengers. ... Other duties may include, dispatching flights from the gate, and notifying flight attendants.",GroundStaff|CabinCrew|Airhostess|TicketingExecutive|ReservationandTicketing|
Mobile Application Development,Simple Logic IT Private Limited,Mumbai,2-7years,Not Specified,Greetings from Simple Logic IT Pvt Ltd! |   |  We are looking to onboard a passionate coder who loves to develop new features in mobile applications. The person must be customer centric and must have worked on either android/flutter or IOS applications.,AndroidNativeDevelopment|Mobileapps.|AndroidDevelopment|Flutter|IosDevelopment|ReactNative|MobileApplication|
Java Developer,Simple Logic IT Private Limited,Mumbai,3-8years,Not Specified,Greetings from Simple Logic IT Pvt Ltd!! |   |  We are actively hiring for roles in our java team in mumbai. Currently there will be a work from home setup until the lockdown exists. |   |  We are looking to interact with passionate coders and problem solvers.,SOAPWebServices|CoreJava|AdvanceJava|Spring|Hibernate|Servlets|Jsp|j2ee|Junit|Jboss|Tomcat|Restful|
Quality Analyst,Precision It Solutions Private Limited,Mumbai|MumbaiCity|NaviMumbai,2-5years,Not Specified,We are an IT managed services company based in Mumbai. We are currently looking for Quality Analyst (Tester) with atleast 2 years of relevant experience. Candidates who can join immediately will be preferred. |   |  Location: Mumbai,QualityAnalyst|SoftwareTester|AutomationTesting|ManualTesting|FunctionalTesting|
Power BI Developer / Lead Contract,Klaus It Solutions Private Limited,Bengaluru/Bangalore,6-9years,509999 - 1310000 INR,"Power BI Developer / Lead |   |  Openings:: 9 |   |  Location: Bangalore |   |  Contract 12+ Months |   |   |  Till Covid Remote, after Covid need to work Client location in Bangalore |   |   |   |  Key Skill: Power BI Developer, SQL",PowerBi|
Looking for a front end developer/React Js developer in a reputed organisation,Simple Logic IT Private Limited,Bengaluru/Bangalore,4-7years,Not Specified,We are looking for a great JavaScript/Ui developer who is proficient with React.js. Your primary focus will be on developing user interface components and implementing them following well-known React.js workflows (such as Flux or Redux).,FrontendDeveloperORUIDeveloperORReactJsDeveloper|
MSSQL DBA,Simple Logic IT Private Limited,MumbaiCity,3-8years,Not Specified,"- Install, configure & maintain MSSQL Standalone & Clustered databases |  - Migration of Databases from 2005/2008/2008 R2 to 2014/2016/2012 |  - Performance Optimization Instance and QUERY level |  - Backup and restore Management |",MSSQLDataBaseAdministrator|SSIS|Replication|Clustering|PerformanceTuning|Mssql|
