jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
MSSQL DBA,Simple Logic IT Private Limited,MumbaiCity,3-8years,Not Specified,"- Install, configure & maintain MSSQL Standalone & Clustered databases |  - Migration of Databases from 2005/2008/2008 R2 to 2014/2016/2012 |  - Performance Optimization Instance and QUERY level |  - Backup and restore Management |",MSSQLDataBaseAdministrator|SSIS|Replication|Clustering|PerformanceTuning|Mssql|
Performance DBA,Encora Innovation Labs India Private Limited,Bengaluru/Bangalore,6-11years,Not Specified,Looking for Performance DBA,PerformanceDBA|MSSQLServerPerformancetuning|FineTuning|MsSqlServer|PerformanceTuning|
Hiring for PLSQL Developer,IPS Vantage Tech Services Private Limited,Bengaluru/Bangalore|Chennai,4-9years,Not Specified,PLSQL Performance Tunning |   |   |  Experience - 4+years |   |  Education - Graduate |   |  Location - Pan India |   |  Notice Period - 1month,OracleplSQL|PlsqlDeveloper|PL/SQL|PerformanceTuning|
Opening for Java - Technical Specialist /Senior Technical Specialist/Technical Architect,Avekshaa Technologies Private Limited,Mumbai,4-14years,Not Specified,Hands on experience in the skill sets below (Mandatory skills) |   - Java/J2EE |   - Design Patterns |   - Performance Tuning/Engineering |   - Code/Server optimization |   - RDBMS |   - Unix/Linux |    |   - Architecture experience |    |    |,J2EE|DesignPatterns|Ooad|Uml|PerformanceTuning|PerformanceEngineering|PerformanceTesting|
Oracle EBs Financial Technical-Performance Tuning Expert,Venhan Technologies Private Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,8-15years,Not Specified,"We are hiring full-time employees to place them with our reputed business stakeholders deputation |   |  As a part of that, we are recruiting Oracle EBS Financial Technical( Performance Tuning Expert)  with the below specs",OracleE-BusinessSuite|OracleFinancial|PerformanceTuning|
SQL Developer- CHS,Enormous IT Services Private Limited,Hyderabad/Secunderabad,5-12years,Not Specified,"Ensure performance, security, and availability of databases. · Core experience to build complex SQL Queries and implement indexing in Database to perform computing on large scale Databases. · Experience in Database modelling, analysis, developing pr",Sql|PerformanceTuning|SSIS|Ssrs|
Apps DBA,Encora Innovation Labs India Private Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,6-13years,Not Specified,Apps DBA with 6+ years of experience for Bangalore & Hyderabad location,AppsDba|PerformanceTuning|Ebs|
Performance DBA,Avekshaa Technologies Private Limited,Bengaluru/Bangalore,8-12years,Not Specified,5+ years MS SQL Server Performance tuning experience required |,PerformanceDBA|PerformanceDatabaseAdministrator|MsSqlServer|PerformanceTuning|
Opening for Oracle - Technical Specialist /Senior Technical Specialist/Technical Architect,Venhan Technologies Private Limited,Mumbai,4-9years,Not Specified,Hands on experience in the skill sets below (Mandatory skills) |    - Oracle DBA |    - Oracle Architecture |    - Performance Tuning/Engineering |    - MS SQL (For Senior position) |     |   |     |     |,OracleDatabase|OracleDatabaseAdministrator|OracleDatabaseAdmin|OracleAdmin|OracleDba|OracleAdministrator|PerformanceTuning|QueryOptimization|PerformanceMonitoring|
Oracle Cloud And APEX Developer,C P Careers Private Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,8-10years,Not Specified,"We are hiring full-time employees to place them with our reputed business stakeholders deputation. |   |  As a part of that, we are recruiting Oracle Cloud And APEX Developer with the below specs :",OracleErp|OracleApplications|PerformanceTuning|Integrations|Conversions|OracleApex|SQLDeveloper|
Software Engineer - Senior,Computer Generated Solutions India PVt. Ltd.,Chennai|Noida,4-7years,3000000 - 4000000 INR,"Job Description |  Role : |  As a Engineer, your leadership shall be critical in ensuring engineering rigor and |  driving innovation at scale. You shall be accountable for architecting, designing and |  implementing complex capabilities, mentoring engineers",softwareframeworksandcomplexdistributedenterprisesystems.ExpertiseinArchitecture|Design|Development|Trouble-shooting|TestAutomationandPerformanceTuningandBenchmarkingofcomplexenter|Algorithms|datastructures|DesignPatterns|
SQL DBA Admin,Eteam Info Services Private Limited,Hyderabad/Secunderabad,1-4years,100000 - 400000 INR,MS SQL Database Administration,MSSQLDataBaseAdministrator|MSSQL|Clustering|LogShipping|AlwaysOn|PerformanceTuning|Dba|
We have an urgent opportunity Performance Tester  with one of our CMM Level V client location at Ban,Labridge Consulting,Bengaluru/Bangalore,4-14years,Not Specified,"Strong experience with Industry-standard performance and load testing software such as: |  HPALM, JMeter, NeoLoad, Locust |  APM tools: dynatrace, Jaeger |  Strong experience with script creation, execution with microservices and web services (REST & Soap)",Performancetest|PerformanceAnalysis|PerformanceTesting|Loadrunner|LoadTesting|PerformanceTuning|PerformanceTester|PerformanceTest|PerformanceEngineer|PerformanceEngineering|
DataStage ETL Engineer,Integrity Technologies And Services,Bengaluru/Bangalore,8-12years,Not Specified,Designation: DataStage ETL Engineer |  Experience : 8 - 10 years (Relevant) |  Location: Bangalore – work location (remote till the time COVID-19 restrictions) |  Mode: Full Time |  Notice Period: Immediate - 15 Days,MicroStrategy|BusinessIntelligence|DataStage|DataWarehousing|DataArchitecture|DataModelling|DataExtraction|PerformanceTuning|
Android Developer,Sampark,Pune,2-6years,180000 - 240000 INR,Android Developer,androiddeveloper|Android|Sdk|RestfulApis|PerformanceTuning|
Full Stack Magento Developer,Weone Business Solutions Private Limited,Jaipur,3-8years,800000 - 1100000 INR,- We are looking to hire a skilled Magento Developer to build and maintain our ecommerce websites.,FullStackDeveloper|wikis|osCommerce|MagentoDeveloper|Phpdeveloper|SEO|PerformanceTuning|BrowserCompatibility|VersionControl|Joomla|Drupal|HTML|CSS|AJAX|Javascript|Java|C#|Phyton|Angularjs|react.js|Node.js|MSSQL|MangoDb|Apache|UiUxDesigner|
iOS developer,Arccaa Analytics And IT Solutions LLP,Bengaluru/Bangalore,4-7years,Not Specified,"an iOS developer responsible for the development and maintenance of |   applications aimed at a range of iOS devices including Iphone,IPad and Apple TV. |",ExperiencewithiOSframeworks2.ExpertinObjective-CorSwiftprogramming3.FamiliarwithApple'sdesignprinciplesandinterfaceguidelines4.Proficiencywithofflinestorage|threadingandperformancetuning5.Knowledgeableofcloudsmessage|
SAP ABAP Consultant,Imedx Information Services Private Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,6-8years,Not Specified,"SAP ABAP Lead Consultant (6+ yrs): |  •  6 to 8 years of relevant IT Experience. |  •  At least 4 Years of full SAP Project life-cycle Implementation experience with SAP-ABAP |  •  In depth knowledge and experience on the SAP-ABAP , Reports Interfaces , Forms",SAPABAPBDCALVREPORTSSMARTFORMAEXITSINTERFACESABAPPERFORMANCETUNING|
System Administrator,Peoplefy Infosolutions Private Limited,Hyderabad/Secunderabad,2-4years,Not Specified,"•Implementation and Administration of Windows systems environment running Windows MS Server (2016,2012,2008) |    •In our VMware environment, you will be responsible to develop, manage, and maintain the VMware infrastructure including performance tuning.",WindowsMSServer(2016|2012|2008)|SystemsAdministration/SystemEngineercertificationinMicrosoft|Vmware|PowerShell|PerformanceTuning|
"Urgent Opening | SQL DBA | Mumbai , Powai",IT-Scient Consulting Private Limited,Mumbai,2-7years,Not Specified,We have an urgent opening for SQL DBA with one the top companies from Transportation domain |   |   |,DatabaseAdministration|Mirroring|Replication|LogShipping|PerformanceTuning|Clustering|SqlDba|
Sql Server Developer,TATA Consultancy Services Ltd.,Pune,6-11years,Not Specified,"Strong Understanding of MS- SQL Concept & Programing,experience in SSIS package.Experience in handling SQL Server 2005, 2008r2, and 2012 UTA & production.knowledge of MS SQL Development, Good exposure to LOG Shipping,MIRRORING,Data  Modeling",MSSQL|SSIS|SqlServer2014|PerformanceTuning|DataModel|
TCS Virtual Drive for Database Administrator – SQL Server on  28-Feb-21,TATA Consultancy Services Ltd.,Hyderabad/Secunderabad|Kolkata,5-10years,Not Specified,Responsible for Installing and Maintaining SQL Server software,sqlClusteringDR|DBmigration|SQLServerAgent|SQLServerCluster|DBCCcommand|SqlServerDba|BackupAndRecovery|PerformanceTuning|Standby|LogShipping|Mirroring|Replication|MicrosoftAzure|AlwaysOn|
