jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Cloud Computing,Apptad Technologies Private Limited,Pune,5-10years,Not Specified,"Job title: Cloud computing |  Location : Pune |  Experience: Min 5 year   |  Strong Cloud computing understanding - SaaS, PaaS , IaaS |  Hands on experience on Cloud Native Application Architecture, design , development and Testing on AWS / Piv",CloudComputing|Saas|Paas|
Oracle Cloud Administrator,Freelancer Deepika D Bidri,Bengaluru/Bangalore|Pune,4-10years,Not Specified,Profile:- Cloud Administrator |  Experience: 8-10 years  |  Location: Pune/Bangalore/Noida  |  Notice Period:- Immediate Joiners Only – Max 30 Days |,cloudadministrator|oci|oracle|Paas|Saas|CloudComputing|Cloud|
Cyber Security consultant,Expertia Ai Technologies Private Limited,Thrissur,5-7years,Not Specified,"Good understanding on infrastructure management, cloud computing, network administration, |  systems/OS Administration, database management, security testing services",InformationSecurity|CloudComputing|NetworkSecurity|
Infrastructure Cloud Computing Consulting-L3,Norwin Technologies India Private Limited,Bengaluru/Bangalore,5-8years,Not Specified,Infratructure Cloud Computing Architect ( L 3),AWS-Outpost|Regions|InfraArchitecture|Aix|UNIX|Windows|Network|Azure|
Azure Cloud Architect - Chennai,Primo Consulting,Chennai,5-14years,800000 - 1500000 INR,"A leading global firm in Software & Cloud Economics with presence in 35 countries and partnership with Global software leaders, is looking for an experienced Cloud Solutions Architect with 5+ years of hands-on experience working with Azure.",CloudEngineer|CloudConsultant|Azure|CloudComputing|CloudServices|Paas|cloudconsulting|MicrosoftAzure|CloudArchitect|
loT Platform Cloud Developer,Cerentral Consultants Private Limited,Chennai,4-10years,Not Specified,Looking for IoT Platform Cloud Developer,SCADA|Azure|CloudComputing|ScrumMaster|Java|
Salesforce Developer,SnapHunt Pte Ltd,Remote,2-7years,Not Specified,Developing solutions on the force.com platform within the scope of business applications |,CloudComputing|
Senior Cloud Infrastructure Engineer (AWS),Cynosure Corporate Solutions,Chennai,7-11years,Not Specified,This role will be mostly AWS / Linux focused but will include a requirement to understand comparative solutions in Azure.,CloudComputing|AwsCloud|Azure|RedHat|
.Net Azure Developer,Encora Innovation Labs India Private Limited,Bengaluru/Bangalore,6-10years,Not Specified,Looking for .Net Azure Developer,AZ-400|.NetAzureDeveloper|C#|.NET|AzureCloud|CloudComputing|Dotnet|
Senior Test Engineer/Canada/Australia/Germany/Singapore,Adal Immigrations LLP,Australia|Canada,2-7years,2000000 - 5100000 INR,"Own testing for one or more production systems - could be client facing mobile apps, back office systems, transaction processing etc.",SeniorTestEngineer|SocialNetworking|Finance|Build|Cloud|CloudComputing|Saas|Grid|Soa|
Senior Cloud Service IP Engineer,Cynosure Corporate Solutions,Chennai,10-13years,Not Specified,"The team’s primary function is to design, configure and maintain a redundant/scalable ip network on both On-Premise and Cloud Platforms.",AwsCloud|Azure|Networking|CloudComputing|Ccna|Ccnp|
Cloud Computing,BOP Consultants Private Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,4-5years,Not Specified,Good working knowledge on SQL Server & SSIS – Good to have and not Mandatory for GCP Profiles Good working knowledge on GCP(BigQuery),SQLServer&SSIS|
Software Integration Engineer,Aayam Consultants,Hyderabad/Secunderabad,2-5years,Not Specified,"Looking out for a Software Integration Engineer who would be responsible for the designing and implementing tasks that supports API, Messaging and Identity Management System for the Organisation.",ServiceOrientedArchitecture|RestApi|Azure|aws|CloudComputing|J2EE|systemintegration|
Cloud Architect,World Overseas Immigration Consultancy Private Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,5-10years,409999 - 710000 INR,Urgent Hiring,DataAnalyst|CloudArchitect|Cloud|Saas|Soa|CloudComputing|
Sr. Cloud Architect,Angel And Genie,Mumbai,7-10years,2400000 - 2800000 INR,"To work as Sr. Cloud Architect  Private , Public ; AWS/Azure  etc.",Presalesarchitecture|Cloudfont|SolutionArchitect|TechnicalArchitect|Cloud|CloudComputing|CloudServices|Paas|CloudSecurity|cloudconsulting|PrivateCloud|CloudStorage|Virtualization|Iaas|Paas|AWS|WebService|S3|Azure|
ELECTRICAL & POWER SYSTEMS Engineers vacancies in Canada under govt Family visa @ 8448490106,Best infosystems Ltd,Canada|Germany,1-6years,3229999 - 5140000 INR,"|            There is mobility to other related occupations such as technical sales, electronics service technicians, instrument technicians and avionics technicians.",Canada|Australia|Europe|Salesforce|S-control|force.com|SFDC|SapFunctional|CloudComputing|
Vacancies- Software Developer -python & DATA Engineering!,Best infosystems Ltd,Bengaluru/Bangalore|Hyderabad/Secunderabad,0-1years,320000 - 380000 INR,we are hiring,MechanicalEngineering|highperformancecomputing|Hardware|CloudComputing|Virtualization|SoftwareDevelopment|Programmer|InformationTechnology|
UI Development Manager – 7+yrs Exp – Bangalore – 22-24L Salary,Snaphunt Pte Ltd,Bengaluru/Bangalore,7-14years,Not Specified,UI Development Manager – 7+yrs Exp – Bangalore – 22-24L Salary,UIDevelopmentManager|.NETWindows|Kanban|omniplan|CloudComputing|Scrum|Jira|
Cloud Software Developer Confidential Computing,Axtechnosoft Private Limited,Hyderabad/Secunderabad,5-10years,Not Specified,We are looking for experienced back end or full stack software developers to develop a mix of new features and support existing code on critical projects with high visibility.,MicroservicesArchitecture|FullStackDevelopment|Cloud|CloudSecurity|CloudTechnologies|Devops|
Cloud Software Developer Confidential Computing,SnapHunt Pte Ltd,Hyderabad/Secunderabad,5-10years,Not Specified,At least a BS degree in Computer Science from a reputed university/college. MS or PhD in Computer Science preferred. Can consider non-CS degrees if there is strong relevant experience. About 5-10 years of experience in the role of software engineer.,CloudSoftwareDeveloper|MicroservicesArchitecture|CI/CD|CloudTechnologies|Devops|
Backend Developer (Node.JS),SnapHunt Pte Ltd,Pune,2-7years,600000 - 1000000 INR,Working as a part of a dynamic team to deliver winning products. |,Node.js|Nosql|CloudComputing|
Product Manager SaaS subscription (SaaS and Cloud) /Business Manager Saas / Product Head /,ANSR Global Corporation Private Limited,Delhi|Hyderabad/Secunderabad,5-15years,Not Specified,"Sr. Product Manager vision for SaaS subscription (SaaS and Cloud) platform through collaboration with key stakeholders across IT, sales, marketing, industry, consulting and customer success.Experience with Agile development and methodologies",ProductDevelopment|Intergration|ProductHead|SaasCloud|CRM|ProductDevelopment|ProductStratergyProductmanagement|ProductDesign|Saas|CloudServices|ProductManager|Saas|SAS|CloudComputing|
