jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Recruiter,Exertia Consulting,Bengaluru/Bangalore,1-4years,Not Specified,Looking for Recruiter,Sourcing|ScreeningResumes|Recruiter|RecruitmentExecutive|
hr recruiter,Provance Business Consulting Private Limited,Bengaluru/Bangalore,4-5years,Not Specified,Opportunity for HR RECRUITER .exp : 4 to 5,Sourcing|Screening|interviewscheduling|feedbackanalysis|offerdocumentation|Postofferfollowup|
IT Recruiter,Tekishub Consulting Services Private Limited,Hyderabad/Secunderabad|Pune,1-3years,Not Specified,IT Recruiter with good experience with Vanilla and Niche skills..,ItRecruiter|RecruitmentnonITrecruiter|TechnicalRecruitment|Recruiter|TechnicalRecruiter|ITRecruitment|
HR Recruiter,Provance Business Consulting Private Limited,Bengaluru/Bangalore,4-5years,Not Specified,Opportunity for HR Recruiter - Enavia |  Experience 4 - 5 yrs,EndToEndRecruitment|ITRecruitment|
IT Recruiter,Provonsys Technologies Private Limited,Bengaluru/Bangalore,0-2years,Not Specified,Looking for an IT Recruiter who can handle an end to end recruitment.,ItRecruiter|ITTechnicalrecruiter|HrExecutive|RecruitmentnonITrecruiter|HrRecruitment|ItStaffing|Recruiter|RecruitmentExecutive|TechnicalRecruiter|
Recruiter,Innointel LLC,Bengaluru/Bangalore,3-5years,Not Specified,Experience and Exposure in Telecom hiring preferred,Recruiter|ItStaffing|HrRecruitment|Hiring|Staffing|TalentAcquisition|Resourcing|Sourcing|TechnicalRecruiter|
Recruiter,SkilFil Consultants,MumbaiCity,4-11years,210000 - 300000 INR,We are looking for a dedicated Recruiter to join our HR team in identifying hiring needs and filling job openings. |  Position                 :    Recruiter ( IT OR Non IT ) |  Experience            :    Minimum 5-10 years |  Qualification          :    Any,Recruiter|Recruitment|NonITrecruiter|ItStaffing|HrRecruitment|RecruitmentExecutive|TechnicalRecruiter|
Recruiter IT/Non IT,US Tech Solutions Private Limited,Bengaluru/Bangalore|Chennai,2-5years,150000 - 180000 INR,"Wanted female recruiters with strong Proficiency & Communication skills with min. 2yrs of experience , should be able to manage independently. should have experience on IT /Non IT end to end recruitment. Permanently WFH, 6days/week, Target Oriented.",Recruiter|NonITrecruiter|ItRecruiter|
Technical Recruiter,Hudson Agile Ventures Private Limited,Hyderabad/Secunderabad|Remote,2-5years,Not Specified,US Tech is urgently looking for Technical Recruiter for our Domestic Staffing/India Staffing business,DomesticStaffing|HrRecruiter|ItRecruiter|TechnicalRecruiter|
HR Recruiter,7 Source Consulting Services,Mysore,0-2years,150000 - 250000 INR,"Job Description: |  •	Handling end-to-end recruitment. |  •	Sourcing and screening profiles as per requirement |  •	Screening the Candidate based upon the Educational qualification, |  Technical skills, Communication skill and experience |  •	Sourcing the Candidate",ExcellentCommunicationinEnglishisamust.Designation:HRRecruiterEducationalQualification:Graduate/MBA/Experience:0-2yearsexperienceOnlyImeediateJoinerscanApply|
