jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Data Engineer,Horizon Consulting Services,Bengaluru/Bangalore,3-10years,800000 - 1800000 INR,"Required: |  Technologies: Java, Spring, SpringBoot, Mircoservices |  Database: MySQL/ MongoDB |  Connectivity: AMQP, MQTT, RabbitMQ |  DevOps: Docker, Kubernetes |  Data Pipelining & Computing : Kafka |  Nice to have : |  	ELK, Python, Angular/React",DataEngineer|Kafka|Java|
Data Engineer,Siera IT Services Private Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,5-10years,Not Specified,Immediate Requirement for Data Engineer @Client Location.,DataModel|Jad|
Data Engineer,Star Jobs Private Limited,Noida,3-8years,Not Specified,"Familiarity with ETL |  Experience with SQL and/or noSQL databases (e.g. Mongo) |  Knowledge of healthcare data, in particular US medical and pharmacy claims","""DataEngineer""|""DataEngg.""|""ETL""|""Python""|""SQL""|""noSQL""|""Healthcaredomain""|""healthcaredata""|""USmedical""|"
Data Engineer,Encora Innovation Labs India Private Limited,Bengaluru/Bangalore|Chennai,5-10years,Not Specified,Looking for Data Engineer,Sql|BigData|Python|Java|Spark|
Data Engineer,Cerentral Consultants Private Limited,Bengaluru/Bangalore,3-5years,500000 - 850000 INR,Urgent Hiring!!! for 'Data Engineer -MES' for an MNC in Bangalore Location,sdi|sapmes|Mes|ManufacturingExecutionSystem|SapBw|Abap|Sql|SapEcc|
Data Engineer / Data Scientist,Arocom IT Solutions Private Limited,Remote,4-8years,Not Specified,Looking for Data Engineer / Data Scientist,Genetics|Genomics|DataAnalysis|Python|AwsCloud|Bigquery|AWS|Gcp|
Data Engineer – Data Analytics,Accelerated Growth Research And Delivery Center Private Limited,Ahmedabad,5-9years,Not Specified,"Accelerated Growth India (AGRDC) is seeking a Data Engineer with 5-7 years of experience. Candidate should have broad experience across SQL, ETL, BI and Data Warehouse technologies.",Analytics|Tableau|Etl|DataWarehousing|PowerBi|DataVisualization|SoftwareDevelopment|AgileDevelopment|Azure|AzureDataFactory|
Sr Data Engineer Big Data,2COMS Consulting Private Limited,Bengaluru/Bangalore|Chennai|Hyderabad/Secunderabad,6-10years,Not Specified,"About the role:As a Data Engineer, you will build a variety of big data analytics solutions, including big data lakes. More specifically, you will:· Design and build scalable data ingestion pipelines to handle real time streams, CDC events, and",
Data Engineer/Technical Architect,MVK Staffing Services Private Limited,Bengaluru/Bangalore,7-15years,Not Specified,We are hiring on Data Engineer and Technical Architect,AzureDatabricks|Salesforce|AmazonS3Storagebucket|T-SQLqueries|AzureDataFactory|GoogleAnalytics|SAP|
senior data engineer,Aspire Tech,Coimbatore,7-11years,Not Specified,Senior Data Engineer,Pythonlibraries|Kubernete|Python|Docker|
Data Engineer / Data Scientist / Data Analyst Requirements,Provizor It services Private Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,0-3years,350000 - 550000 INR,"Analytical Skills: To work with large amounts of data: facts, figures, and number crunching. |    |   This is your opportunity to join the disruptive startup for an exciting journey in Digital analytics and optimization services!",DataAnalyst|ReportingAnalyst|DataEntry|DataMining|ResearchAnalyst|
Data Engineer,Prishatech India (opc) Private Limited,Bengaluru/Bangalore|Mumbai,3-6years,Not Specified,Looking for Data Engineer,OLAPDeveloper|DataEngineer|Oracle|Sql|DB2|AWS|Gcp|Azure|
Data Engineer,EMVEE Information Technologies Private Limited,Bengaluru/Bangalore,4-12years,Not Specified,"As the Data Engineer within Online Analytics & BI, you will be responsible for development of the workflow orchestration & ETL pipelines within marketing's analytics and data science platforms.",DataWarehouseDeveloper|DataAnalytics|DataMining|EtlInformatica|
Data Engineer,EMVEE Information Technologies Private Limited,Bengaluru/Bangalore|Pune,2-12years,Not Specified,Looking for  Data Engineer |,DataEngineer|
Data Engineer,EMVEE Information Technologies Private Limited,Chennai|Coimbatore,2-12years,Not Specified,Looking for  Data Engineer |,DataEngineer|
Data Engineer,3 Minds ESolutions Private Limited,Gurgaon/Gurugram|Hyderabad/Secunderabad,2-12years,Not Specified,Looking for  Data Engineer |,DataEngineer|
Big Data Engineer/Big data developer/Hadoop Developer,3 Minds ESolutions Private Limited,OtherIndia,5-15years,Not Specified,URGENT HIRING FOR BIG DATA DEVELOPER(HADOOP/SPARK) FOR REMOTE LOCATION,BigDataEngineer|BigDataDeveloper|HadoopDeveloper|BigData|HadoopBigData|
Network Engineer/Data Center Network Engineer,Novateur IT Technologies India Private Limited,Chennai,5-15years,Not Specified,URGENT HIRING FOR NETWORK ENGINEER - DATA CENTER FOR CHENNAI LOCATION.,NetworkingManager|NetworkEngineer|NetworkAdministrator|NetworkAdmin|DataCenterManager|NetworkingAdministrator|
AWS Big Data and Ops Engineer,Paktolus Solutions,Hyderabad/Secunderabad,2-5years,Not Specified,"Pull together complex and disparate data sources, execute a wide range of transformations, warehouse those data and architect a foundation to produce scalable and flexible BI and analytical content in AWS",Spark-SQL|GlueETL|Gluecatalog|Athena|quicksight|Sql|Hive|Python|AwsServices|S3|Emr|Redshift|Cloudwatch|
Lead Data Engineer/Architect(ETL),Digiquint Solutions Private Limited,Hyderabad/Secunderabad,7-12years,Not Specified,Position:Fulltime(work from home) |   Location:Hyderabad |   Experience:7+ |   Work hours:UK Shift(2 PM to 11 PM),snowflake|Architecting|Etl|DatawareHousing|Informatica|Datastage|Java|
Data Engineer / Data Scientist / Data Analyst,Provizor It services Private Limited,Chennai|Hyderabad/Secunderabad,1-5years,420000 - 1050000 INR,"Analytical Skills: To work with large amounts of data: facts, figures, and number crunching. |     |    This is your opportunity to join the disruptive startup for an exciting journey in Digital analytics and optimization services!",DataAnalyst|ReportingAnalyst|DataEntry|Content|Design|DataMining|ResearchAnalyst|Programmer|Program|
Data Engineer (Splunk & GA),Quess IT Staffing (Formerly known as Magna Infotech),Bengaluru/Bangalore,2-5years,Not Specified,We are looking for good communication skills and ability to interact with Customers.,Cloud-basedtechnologies|Splunk|GoogleAnalytics|AWS|
