jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Sales / Business development Executive,Esn Technologies India Private Limited,Hyderabad/Secunderabad,2-7years,Not Specified,Responsible for handling the entire sales cycle from lead generation through to close. The position plays an integral role in accelerating the growth and executing sales plans.,SalesleadgenerationCRMcampaignspresentationsproposals|
Business Development Executive,Parul University,Vadodara,0-2years,150000 - 300000 INR,"Parul University is looking for dynamic candidates who can deal with student leads and counseling over email, phone, social media, etc.",BusinessDevelopment|Marketing|Sales|ClientServicing|LeadGeneration|MarketDevelopment|ClientAcquisition|
Business Development Executive,Techknomatic Services Private Limited,Pune,2-3years,Not Specified,Our growing company needs an experienced and resourceful Business Development Executive to develop and implement growth opportunities in existing and new markets. We’re searching for professionals that have a solid track record of creating value .,B2b|StrategicManagement|ITContracting|ItStaffing|LeadGeneration|BusinessDevelopmentIt|InformationTechnology|
Business Development Executive,Reality Premedia Services Private Limited,Pune,2-4years,Not Specified,Looking Business Development Executive,BusinessAnalyst|BusinessDevelopmentExecutive|
Business Development Executive,JDC Recruitment Services,Bengaluru/Bangalore|Hyderabad/Secunderabad,2-6years,350000 - 600000 INR,Responsible for getting New Leads/Requirements and maintaining Existing Clients to enhance Business relations. |  Generate requirements from New Clients and Existing Clients through Cold Calling. |  Understand the requirement and Clients need and Shortlist,BusinessDevelopmentManager|Marketing|Relationshipmanager|Selling|BD|Sales|Insurance|DirectSales|AccountManager|
Business Development Executive,Sipra Labs Limited,Hyderabad/Secunderabad,2-8years,300000 - 900000 INR,Identify organizations/Lines of Business and their key decision makers in need for research & analytics services,MarketingResearch|BusinessDevelopment|Sales|BusinessDevelopmentExecutive|ResearchAnalyst|
Business Development Executive,Miracle Software Systems India Private Limited,Visakhapatnam,0-2years,180000 - 260000 INR,US IT Sales Business Development Executive,Bde|Sales|
Sales Executive /Business development,Freelancer Divekar Kaniza Ishaq,Bengaluru/Bangalore,1-6years,200000 - 509999 INR,Urgent opening for Sales Executive/Business Development,FieldSales|DirectSales|RealEstate|
Business Development Executive (Fresher ),AIS Technolabs Private Limited,Ahmedabad,0-2years,120000 - 180000 INR,Conduct research to identify new markets and customer needsArrange business Calls or meeting with prospective clientsPromote the company’s services addressing or predicting clients’ objectivesPrepare sales contracts / Agreement Build long-term.,BusinessDevelopmentExecutive|LeadGeneration|
Business Development Executive,Orissa Doot Private Limited,Ahmedabad,3-8years,Not Specified,We are hiring for Business Development professional who holds experience in selling Analytical Instruments and who will be responsible for entire Gujarat for developing there market.,Businessdevelopment|BD|Sales|SalesgenerationShareJobLinkonSocialMedia|
Business Development Executive,Selligence Solutions Private Limited,Bhubaneswar,0-2years,Not Specified,Opening for Business Development Executive in Odisha location,Bde|Marketing|DirectSales|BD|Bdm|
Business Development Executive,Flight To Sucess Immigration Services Llp,Delhi,2-5years,Not Specified,"This role will focus on creating sales opportunities in the SAARC region. This role will be focused on the researching client business referrals, network, and web leads; provide prospective customers/clients.",B2bSales|coldcalling|LeadGeneration|BusinessDevelopment|ItSales|
Business Development Executive,Waylink Pitstop Solutions Private Limited,Delhi,1-3years,150000 - 340000 INR,Business development executive is a person who is responsible for the growth of the business. The main job of the Business development executive is to find new targets and leads to promote the sales and services of the company or organization.,BusinessDevelopment|ClientServicing|Marketing|Sales|ClientAcquisition|MarketDevelopment|LeadGeneration|
Business Development Executive,Square Yards Consulting Private Limited,Chennai|Coimbatore,2-3years,Not Specified,"Business Development Executive |  Languages - English, Hindi and Tamil Required",BusinesssDevelopmentExecutive-Tamil|
Business Development Executive,Karyin HR Solutions,Delhi|Gurgaon/Gurugram,1-2years,Not Specified,Sqaure Yards is Hiring Graduate Freshhers for Business Development Executive,"""sales""|FieldSales|SalesExecutive|"
Business Development Associate,Orissa Doot Private Limited,Delhi|Gurgaon/Gurugram,1-4years,800000 - 1000000 INR,Urgent Hiring for Business Development Associates,BusinessDevelopmentAssociate|Mba|BusinessDevelopment|Sales|ClientServicing|LeadGeneration|
"""Business Development"" ,""Business Development Executive""",SQR Infotech Private Limited,Ahmedabad,1-5years,10000 - 280000 INR,"We are looking for a resilient, empathic Business Development Executive to contribute to the growth of our company. |   |  Job Location:- Ahmedabad. |  Interview Date : 07/04/2021 |  If you are intrested send me your updated CV: [HIDDEN TEXT]",BusinessDevelopment|MarketDevelopment|Sales|ClientAcquisition|
Business Development Executive,Smartheads Consultants,Cuttack|Bhubaneswar,0-4years,Not Specified,Opening for Business Development Executive  in Bhubaneswar Location,MarketingExecutive|Marketing|Businessdevelopment|Sales|SalesExecutive|
Business Development Executive,CES Private Limited,Pune,Fresher,Not Specified,Urgent Opening for Business Development Executive - Internship Role. |     |    Location:- Pune |    Immediate Joiners only |    Sat and Sun off |    Work from office |    Required:- Any Graduation/Post-graduation |     |    Candidate must have excellent communication skills.,BusinessDevelopmentExecutive|LeadGeneration|SalesProcess|
Business Development Executive,Green Window Consultancy,Cochin/Kochi/Ernakulam,0-2years,250000 - 550000 INR,"Reporting to the Business Development Manager of the	respective	region / Location |   Identify, develop & manage strategic tie ups with apartment complexes to grow the  |  business. |   Working as per the	B2C  sales plan, acquire customers by driving BTL",Sales|Marketing|B2C|Btl|B2b|Promotion|
Business Development Executive,Kavya Management Services,Visakhapatnam,1-3years,Not Specified,Take your sales career to the next level with CES. We have exciting and rewarding opportunities for Business Development Executives (BDE’s) in our Vizag Office. The successful candidates would have proven experience in prospecting and selling BPO/IT,Sale|BusinessDevelopmentExecutive|InternationalBusinessDevelopment|SalesExecutive|
BUSINESS DEVELOPMENT EXECUTIVE,Green Window Consultancy,Kolkata,3-4years,200000 - 300000 INR,Business Development Executive to head the |  Sales Function of Industrial Fire Protection and Detection System.,BusinessDevelopment|Marketing|LeadGeneration|Sales|ClientServicing|MarketDevelopment|
Business Development Executive,Hi Tides Consulting,Delhi|Mumbai,1-5years,310000 - 610000 INR,Desired profile of the candidate |  Excellent communication skills (Above average English communication is a must) Kannada and must for candidates applying for Bangalore location. |  Positive attitude |  Good presentation skills |  Pleasant personality,PresentationSkills|Sales|BusinessDevelopment|LeadGeneration|MarketDevelopment|ClientAcquisition|NegotiationSkills|B2b|
