jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Administration Executive,Aspire Group of Services,Lucknow,0-1years,130000 - 270000 INR,Salary will be upto 2.5 Lac |  Working Days - 4 Days |  Shift - Any |  One sided Cab & meals |  Typing Speed - 30 WPM,UsProcess|AdministrationManager|VoiceProcess|
Manager Centralized Administration,Izee Manpower Consultancy Private Limited,Bengaluru/Bangalore,2-4years,Not Specified,"To support the Global Contact Centre Business, we - Centralised Administration team help the Contact Centre’s Globally look after three key responsibilities with the technologies we are utilising.•Technology Enhancements & Optimisation Genesys,IVR,",ManagerCentralizedAdministration|GenesysIVRGWFM|
Administration Manager Required In Canada,Vinfinity Immigration LLP,Canada|NewZealand,3-8years,5000000 - 6000000 INR,"This unit group includes managers who plan, organize, direct, control and evaluate departments responsible for corporate governance and regulatory compliance, records management, security services, admissions and other administrative services.",AdminManager|AdministrationManager|FacilityManager|AdminOfficer|AdminIncharge|AdminHead|AdminExecutive|Administration|SeniorManager|
Windows Server Administration,Acute Informatics Private Limited,Bengaluru/Bangalore,4-8years,Not Specified,We are having an Urgent Opening for the Windows Server Administrator at Bangalore Location,Vmware|
Administration department Manager,C A. Galiakotwala And Company Private Limited,Mumbai|MumbaiCity|NaviMumbai|Thane,4-9years,Not Specified,"Stationery procurement, House keeping, Vendor Management, Managing and coordinating events,",AdministrationdepartmentManager|VendorManagement|Purchase|Procurement|InventoryManagement|coordinating&managingevents|
Administration Manager,JDC Recruitment Services,Ahmedabad|Bengaluru/Bangalore,3-6years,250000 - 430000 INR,Should have hands on experience in administration. |  Should be good in excel. |  Ability to engage and partner with customer and internal staff as required. |  Ability to ability to work  |,AdministrationManager|
Office Administration,Orissa Doot Private Limited,Bhubaneswar,0-3years,Not Specified,Opening for Office Administration in Bhubaneswar location,OfficeAdministration|BackOfficeExecutive|OfficeAssistant|Backend|ComputerOperator|
Head -Administration,Freelancer - Purushottam Munjajirao Dhutraj,Mumbai,12-15years,Not Specified,To ensure smooth running of the company and its branches and contributes in driving sustainable growth.,Administration|FacilityManagement|Infrastructure&FacilitiesShareJobLinkonSocialMedia|
Administration Executive,Cloud Visa Immigration LLP,Delhi|Mumbai,11-21years,3050000 - 6090000 INR,We are looking for Resort Administrative assistant to provide administrative support to ensure efficient operation of the office,AdminExecutive|Assistant|OfficeAssistant|Personalassistant|
Administration Manager Required In Canada,JDC Recruitment Services,Canada|NewZealand,3-8years,4000000 - 5000000 INR,Call & Whats App to Pooja-9311529770 |   Administration Manager to supervise daily support operations of our company and plan the most efficient administrative procedures.,AdministrationManager|AdminManager|AdminOfficer|SeniorManager|
Manager Administration,Microland Limited,Ahmedabad|Bengaluru/Bangalore,4-7years,Not Specified,Should have hands on experience in administration. |  Should be good in excel. |  Ability to engage and partner with customer and internal staff as required. |  Ability to ability to work  |,AdministrationManager|AdminExecutive|AdminAssistant|AdminOfficer|AdminManager|Administration|OfficeAssistant|FrontOfficeExecutive|AdministrationExecutive|
Sr Administration - Network Monitoring,Metro Jobs Consultants,Bengaluru/Bangalore,8-12years,Not Specified,Looking for SR Admin & SME NTWK Tools Management,Administration|ToolsManagement|Solarwinds|Ccnp|Ccna|Linux|Windows|Solaris|Tcp|NetworkMonitoring|
Administration Manager,Pear Visa Immigration Services Private Limited,Gurgaon/Gurugram|Noida,10-15years,Not Specified,Administration Manager (Ex-serviceman),AdministrationManager|
Administrative Managers Required for CANADA & AUSTRALIA,Aspire Group of Services,Australia|Canada,2-7years,1000000 - 1550000 INR,"This unit group includes managers who plan, organise, direct, control and evaluate departments responsible for corporate governance and regulatory compliance, records management, security services, admissions and other administrative services.",AdministrationManager|RecordManagement|OfficeAdministration|Compliance|Administration|CorporateAdministration|GeneralAdministration|AdminExecutive|OfficeExecutive|SecurityAnalyst|
Human Resources & Administration Executive In Lucknow,Sampanna Consulting,Lucknow,0-1years,170000 - 260000 INR,|  Desired Candidate Profile |   |   |  0-1 years of experience in HR & Administration activities |   |  Candidates are preferred from Anywhere in India |   |  Bus facility would be provided from the mentioned locations. |   |,HrExecutive|HumanResource|Generalist|HrManager|Ir|Recruitment|HrGeneralist|Hr|
