jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
International Voice Process,Hucon Solutions India Private Limited,Hyderabad/Secunderabad,1-7years,Not Specified,Looking for someone who has the below. |   |   |  Process- International Voice |   |  Qualification - Any graduate |   |  Experience - 1 to 7 years |   |  Joining - Immediate |   |  Work location -  Hyderabad |   |,InternationalVoice|calling|VoiceProcess|InternationalBpo|
BPO-FRESHERS-INTERNATIONAL VOICE,Fazo Software,Chennai|Madurai,0-1years,210000 - 450000 INR,"Fazo software |   |  Wanted freshers for international voice!! |  - immediate joining is available |  - Salary will be around Rs. 10,000- 15,000 |  - Working days ( Monday - Saturday) |  - Work location will be in Chennai |  - Hike will be there once in every year |   |",InternationalCallCenter|BPOCallCentre|CustomerCareExecutive|VoiceProcess|Bpo|BPOFresher|CallCenterExecutive|TeleCaller|VoiceProcessExecutive|CallCenterRepresentative|
Process Associate (International Voice),Infyjob Technology Services,Hyderabad/Secunderabad,0-5years,200000 - 500000 INR,"Hiring for top MNCs in Hyderabad, for BPO (Business Process Outsourcing)services, Which offers a professional work environment, outstanding challenges, industry competitive compensation, accelerated career growth and overseas opportunities.","""Internationalvoiceprocess""|""Internationalprocess""|""InternationalSales""|Customersupport""|""Voiceprocess""|""Customerservice""|""VoiceSales""|""ADP""|""Amazon""|""HSBC""|""Dell""|""Deloitte""|""Regalix""|""C3I""|""Accenture""|""Cognizant""|"
International Voice Support,Inlinked management and Training Institute,Chennai,1-6years,200000 - 220000 INR,Hiring for international voice support for work from home,CustomerSupport|CommunicationSkills|Voicesupport|VoiceProcess|Bpo|InternationalCallCenter|CallCenter|Technicalsupport|
International Call Center International Sales International Voice International Voice International Voice Support,Infyjob Technology Services,Delhi|Noida,0-2years,90000 - 190000 INR,"Excellent written/oral communication skills with a genuine concern for the customer, |  Demonstrates flexibility and adaptability |  Candidates should be flexible in working US shift |  Rotational week off on week days |   |   |",InternationalBpo|Bpo|CallCenter|Inbound|Outbound|Fresher|DomesticBPO|Support|Technicalsupport|Kpo|
International Voice / Non-Voice Process,2COMS Consulting Private Limited,Chennai,1-5years,100000 - 350000 INR,Customer Service Representative || Immediate joiner || MNC || Work From Home,InternationalVoiceSupport|internationalnon-voice|Upselling|
International Voice Process - Kolkata,Jobs Expert Private Limited,Kolkata,1-5years,Not Specified,Job Title: Customer Support VoiceWork Location: KolkataShift: Rotational ShiftWeek Off: 2 Days rotational Week OffQualification: Undergraduate/ Graduate/ Post GraduateGraduate Candidate should have minimum 9 months Experience in BPO,
Associate Technical Support- International Voice Process(CALL- 8766285530),Black And White Business Solutions Private Limited,Gurgaon/Gurugram|Pune,1-11years,300000 - 500000 INR,Associate Technical Support-International Voice |  Location: Gurgaon/ Pune |  Qual- Gards/ UG/ Drops outs can apply |  Skills- 1 yr tech support exp in International Voice Process |  Shifts- 24/7 |  CTC- 5LPA + Incentives |  CALL LIPIKA |  8766285530/ 8467054123,TechSupportVoice|Troubleshooting|ActiveDirectory|ServiceDesk|ItHelpdesk|PrinterSupport|SystemAdministration|NetworkSupport|Ccna|ServerSupport|AzureActiveDirectory|ExchangeServer|RemoteSupport|TechnicalHelpdesk|TechnicalSupport|
Custumer support voice/Technical voice/International voice/sal upto 4Lpa,2COMS Consulting Private Limited,Bengaluru/Bangalore,0-5years,Not Specified,International Call Center / BPO /Banking / E commerce / Healthcare/Customer Support / Technical Support,Voice|ChatSupport|Email|SupportCustomerSupport|CustomerService|CustomerSupportExecutive|CustomerCare|CustomerCareExecutive|TechnicalSupport|TechnicalSupport|TechSupport|TechnicalSupportExecutive|
International Voice Support,Waterleaf Consultants Private Limited,Chennai,0-2years,Not Specified,Excellent Opportunity for Freshers and Experienced.,"""internationalvoicesupport""|""domesticvoicesupport""|""domesticchatprocess""|""internationalchatprocess""|""excellentcommunication""|""extraordinarycommunication""|""excellentverbal""|""technicalsupport""|""technicalvoicesupport""|""ethiraj""|"
