jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Direct Sales,Everex Infotech Private Limited,Rajkot|Aurangabad,3-5years,Not Specified,Sales Of product and solution,SalesProfessional|MarketingManager|BusinessDevelopmentManager|AssistantSalesManager|SalesManager|SalesDevelopmentManager|
Direct Sales  Life Insurance Sales  Bancassurance,I Tech Solutions,Mumbai|MumbaiCity|NaviMumbai|Thane,2-4years,Not Specified,Urgent opening for HDFC Life Insurance,LifeInsuranceSales|BancAssurance|DirectSales|Telesales|
Senior Manager - Direct Sales (LUCKNOW),Aspire Group of Services,Lucknow,0-1years,140000 - 229999 INR,This position is responsible to develop high impact strategic tie-ups across various NBFC / Micro Finance Company to achieve the desired business objective of Direct Sales business of TVSCS,ProductManager|
Sales Executive,Everex Infotech Private Limited,Hyderabad/Secunderabad,0-5years,150000 - 300000 INR,"Good communication skills, MS office proficiency, Able to read or write in English, Hindi and Local language, willing to travel, should be able to manage and close calls independently. candidates required preferable from Hotel industry/FMCG",Sales|BD|Marketing|DirectSales|SalesExecutive|
Direct Sales Marketing,Team Management Services,Pune|Vadodara,2-4years,Not Specified,Direct Sales of software products,SalesProfessional|SalesExecutives|Marketing|DirectSales|Sales|Selling|BD|
Hardware Sales Executive,I Tech Solutions,Pune,5-7years,Not Specified,Deal in day-to-day customer selling for various hardware products,DirectSales|Hardware|IT|SalesExecutive|Desktop|Laptop|
"Marketing,Sales,Direct Sales,Sales Executive,Sales Marketing,Direct Marketing,8879898561",Urbanclap Technologies India Private Limited,Mumbai|MumbaiCity|NaviMumbai|Thane,0-2years,Not Specified,"Marketing,Sales,Direct Sales,Sales Executive,Sales Marketing,Direct Marketing,8879898561",Marketing|Sales|DirectSales|SalesMarketing|DirectMarketing|8879898561|SalesExecutive|
Bancassurance  Direct Sales  Agency Manager,Aspire Group of Services,Mumbai|MumbaiCity|NaviMumbai|Thane,1-5years,Not Specified,Ugrent hiring for Hdfc Life Insurance!!!!,LifeInsuranceSales|DirectSalesExecutive|AgencyManager|Lifeinsurance|AgencySales|Bancassurance|Bfsi|Insurance|
"Branch Relationship Officer,Sales Officer,Relationship manager,Insurance,Direct sales,Account manage",I Tech Solutions,Mumbai|MumbaiCity|NaviMumbai|Thane,0-4years,Not Specified,"Branch Relationship Officer,Sales Officer,Relationship manager,Insurance,Direct sales,Account manager",BranchRelationshipOfficer|SalesOfficer|Relationshipmanager|Insurance|DirectSales|AccountManager|
Sales Associate - Urban Company,Incube Placements,Hyderabad/Secunderabad|Mumbai,1-6years,300000 - 600000 INR,Visit prospective customers homes for their Home Painting Requirement Do a home survey and pitch to Customers about the UCs Painting Services and consult them to make the right choices. Win the customer & get UC hired for the Customers Painting work.,FieldSales|DirectSales|b2bsaSalesExecutive|ChannelSales|CorporateSales|DirectSelling|
Hiring Senior Manager - Direct sales call on 8400203031,TRT (India) Private Ltd.,Lucknow,0-1years,110000 - 160000 INR,This position is responsible to develop high impact strategic tie-ups across various NBFC / Micro Finance Company to achieve the desired business objective of Direct Sales business .,AssistantSalesManager|SalesManager|
Bancassurance  Direct Sales  Agency Manager,Freelancer Divekar Kaniza Ishaq,Mumbai|MumbaiCity|NaviMumbai|Thane,2-7years,Not Specified,Urgent opening for HDFC Life Insurance!!!!,LifeInsuranceSales|DirectSales|CorporateSales|FieldSales|ChannelSales|Telesales|AgencySales|
sales exdecutive  sal 18k to 25k,Sigma Consultancy Services,Agra|Kanpur,0-3years,Not Specified,"Sales executives promote products and services to customers and negotiate contracts with the aim of maximising profits. Salaries are often enhanced by a good benefits package, including commission-based earnings, bonuses, lunch and allowances.",SalesOfficer|Relationshipmanager|Sales|DirectSales|
Direct Marketing Associate,Provance Business Consulting Private Limited,Remote,2-5years,Not Specified,The TRT Direct Marketing Associate works with their assigned Business Development Manager (BDM) and is assigned to one of our global locations prospects for meetings.,DirectMarketing|DirectSales|SalesMarketing|Telesales|
Sales Executive /Business development,Snaphunt Pte Ltd,Bengaluru/Bangalore,1-6years,200000 - 509999 INR,Urgent opening for Sales Executive/Business Development,FieldSales|DirectSales|RealEstate|
"MBA Fresher  MBA  MBA Marketing  Sales ,Sales Officer , Marketing, Agency Manager, unit Manager,",K21 Consulting,Delhi|Surat,0-5years,Not Specified,"MBA Fresher  MBA  MBA Marketing  Sales ,Sales Officer , Marketing, Agency Manager, unit Manager,",Sales|Marketing|Businessdevelopment|SalesMarketing|Insurance|Telesales|DirectSales|MarketDevelopment|InstitutionalSales|CorporateSales|
Sales Manager - Real Estate,Next Career Point,Gurgaon/Gurugram,2-12years,500000 - 1510000 INR,Applicant will be responsible for direct and channel sales in real estate,ChannelSales|DirectSales|Sales|RealEstate|Marketing|
Business Development Associate,Career Mantra Management Services,Delhi|Kanpur,1-3years,Not Specified,Business Development Associate. |  Experience-1 to 3 |  Location-All over the India,B2C|Sales|Businessdevelopment|SalesMarketing|DirectSales|
Direct Sales Manager,Shyamal HR Services,OtherIndia,3-8years,250000 - 500000 INR,Qualifying and prospecting outbound leads to generate opportunities & working collaboratively with other team members to achieve team targets.  |   |,DirectSales|
