jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
PL SQL Developer,Sunsea E Services Private Limited,Chennai,3-5years,550000 - 650000 INR,"Develop, design, test and implement complex database programs using Oracle and third party tools. Strong experience with oracle functions, procedures, triggers, packages & performance tuning. Hands on development using Oracle PL/SQL.",Oracle10g/11g|Sql|Pl-sql|TOAD|AgileMethodology|
Application Support,Aadhya Consultancy And Services,NaviMumbai,1-2years,110000 - 200000 INR,"Good working knowledge on Oracle PL/SQL |  - Hands on experience on running Select-Update-Delete-All Joins |  - Querying tables for data, see the logs and identify issues. |  2. Good working knowledge on IIS (Internet information services) such as Deploying s",PLSOracledeveloper|Plsql|OracleDeveloper|OraclePL/SQL|PL/SQLdevelopment|OracleDesigner|
Sr. Software Engineer/Developer/Programmer,Aarav Consultancy,Mumbai|MumbaiCity|NaviMumbai|Thane,3-6years,Not Specified,Urgent opening for Sr. Software Engineer/Developer/Programmer for Mumbai(Mulund)Location.,ASP.NETWebForms|.NETCore|MSSQLwithPL/SQL|ORACLEwithPL/SQL|MYSQLwithPL/SQL|C#|Javascript|JQuery|
PL-SQL (L3) Expert: -Immediate Opening with our Top MNC Client Bangalore Location.,Future Focus Infotech Private Limited,Bengaluru/Bangalore,5-14years,Not Specified,PL-SQL (L3) Expert: -Immediate Opening with our Top MNC Client Bangalore Location. |,PL-SQLExpert|
PLSQL/Siebel Developers,S P A Enterprise Info Services India Private Limited,Hyderabad/Secunderabad,6-14years,Not Specified,More than 6-10 years work experience on Telecom domain; |  Experience in Siebel. Good knowledge of Siebel data structures |  Good in PLSQL |  Strong communication,Siebel|Plsql|PL/SQLdevelopment|OracleDeveloper|OraclePL/SQL|
Oracle PL SQL Developer,Comfyi Solution,Hyderabad/Secunderabad,2-5years,Not Specified,Oracle PL/SQL Developer with strong expertise in Oracle 12c,PL/SQLDeveloper|OraclePL/SQLDeveloper|OracleProgrammer|OracleDeveloper|OraclePL/SQL|Oracle12c|PerformanceTunning|UnixShellScripting|
Oracle / Pl Sql Programmer,Proteus Technologies Private Limited,Chennai,0-3years,Not Specified,Programmers to develop applications in oracle.Freshers Trained in RDBMS concepts like Oracle & PlSql.,"""BusinessIntelligence""|Freshers|PL/SQL|Computer|IT|""ORACLEProgramme""|Datawarehousing|Oca|Ocp|oracle|Plsql|Sql|Database|"
SQL Developer,BIzinnovative Software Private Limited,Mumbai|MumbaiCity,2-5years,Not Specified,Experience of SQL is mandatory |  Experience in Jasper Report/ Crystal Reports |  Creating and Designing Tables,Procedures|Packages|CrystalReport|Sql|Pl-sql|SQLserver|Mysql|Tables|Joins|StoredProcedure|Functions|Views|Triggers|Forms|Cursors|JasperReports|
Software Engineer,Xytiq Technologies Private Limited,Pune,0-3years,Not Specified,We have an opening for SQL + Postpaid CRM at Pune Location.,CRM|ETL.|Sql|Pl-sql|UNIX|Troubleshoot|Datastage|Informatica|
Oracle EBS with PL/SQL,Voqeoit Technologies,Bengaluru/Bangalore|Mumbai,4-11years,Not Specified,"Job Opening with our CMM L5 reputed client for Oracle EBS with PL/SQL |   |  Oracle Apps (Front end - Oracle screen, Write concurrent programs) along with PL/SQL. |   |  who can join immediately |   |  Work from home |   |  Position : Contract for 2 month",OracleApps|Plsql|OraclePL/SQL|Ebs|
".NET , ado.net, sql server",IPS Vantage Tech Services Private Limited,Delhi|Gurgaon/Gurugram,3-8years,Not Specified,"•	Solid understanding of Web Server development (HTML5, Java Script, NPM, Type Script, C#, JSON, XML, ASP.NET, and Web Services).  |  •	Proven Responsive UX development skills (HTML5, Java Script, CSS, Angular)  |  •	Strong working knowledge of Microsoft S","""STOREDPROCEDURE|Ado.net|PL/SQL|HTML|"
Hiring for PLSQL Developer,Axness Technologies Private Limited,Bengaluru/Bangalore|Chennai,4-9years,Not Specified,PLSQL Performance Tunning |   |   |  Experience - 4+years |   |  Education - Graduate |   |  Location - Pan India |   |  Notice Period - 1month,OracleplSQL|PlsqlDeveloper|PL/SQL|PerformanceTuning|
Software Support Specialist- SQL- Gurgaon,Ideslabs Private Limited,Gurgaon/Gurugram|Mumbai,2-4years,500000 - 850000 INR,Willing to work in shifts,CommunicationSkills|WrittenCommunication|SoftwareSupport|Sql|Oracle|Pl-sql|SQLserver|Sybase|RDBMS|Vba|C#|
***we have an urgent requirement on PL/SQL trained freshers with one of the MNC . ***,S K International,Hyderabad/Secunderabad,Fresher,110000 - 220000 INR,PL/SQL Freshers -  2019 / 2020 passout,PL/SQLDeveloper|Plsql|PL/SQLdevelopment|OraclePL/SQL|Programmer|
Oracle Developer,3i Infotech Limited,Noida|Pune,5-10years,Not Specified,"Oracle Developers create and configure applications using Oracle technologies. Usual work activities performed by these experts include leading development projects, updating databases, consulting with clients, providing technical support.",SQL&PLSQLandUNIX&ShellScripting|
Requirement for Oracle-PL/SQL Developer,Acute Informatics Private Limited,Mumbai|MumbaiCity,1-4years,Not Specified,"Strong Oracle 11g/12C Development experience. |  Experience in PL/SQL with Oracle 11g database (Procedures, Triggers, Functions, Cursors, Database link etc)","""OraclePlsqlDeveloper""|""OraclePL/SQLDeveloper""|""Oracle-PL/SQL""|""PL/SQLDeveloper""|"
PLSQL Developer_Mumbai Location,ExterNetworks Inc,Mumbai|MumbaiCity|NaviMumbai|Thane,3-8years,Not Specified,"PL/SQL Developer with strong banking knowledge |   |   |  We are looking for a PL/SQL developer to develop queries and procedures, create custom reports, and modify ETL Jobs to enhance organizational productivity. He/She will be responsible for product supp",PL/SQLdeveloper|Plsql|OraclePL/SQL|Etl|SQLDeveloper|
Software Developer,Acute Informatics Private Limited,Ahmedabad,0-2years,Not Specified,Urgent opening for the post of Software Developer PL SQL at Ahmedabad Location,PLSQLDevelopment|
Senior  Java  Developer,Riju Karan (Proprietor Of Toyota Climax India),Hyderabad/Secunderabad,10-20years,Not Specified,We are having openings for Senior  Java  Developer -Hitech City - Madhapur – Hyderabad.,"""SpringBoot""|""Microservices""|Java|Oracle|PL/SQL|"
Oracle Plsql Developer,VServ Business Solutions Private Limited,Ahmedabad,1-3years,Not Specified,We are Having an Urgent Opening for the Oracle PLSQL Developer at Ahmedabad Location.,OraclePL/SQLDeveloper|PL/SQLDeveloper|OracleDeveloper|DatabaseDeveloper|SqlServerDeveloper|
Database Developer,Freelancer Bhatt Deep Jayprakash,Bengaluru/Bangalore,1-5years,250000 - 450000 INR,Requirement for the post of Database Developer.,SQLProgrammer|MSSQLDeveloper|SQLDesigner|PL/SQLDeveloper|DatabaseDeveloper|SQLServerDeveloper|Programmer|
Oracle Plsql Developer_ Intersoft Data Labs,ExterNetworks Inc,Delhi|Gurgaon/Gurugram,4-9years,Not Specified,Looking for Oracle PLSQL Developers.,OracleplSQL|OracleAndPlSQL|PlsqlDeveloper|PL/SQL|
