jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Project Coordinator,Deputize Consultancy Private limited,Mumbai,0-1years,10000 - 20000 INR,project coordinator for Utkarsh animal hospital,Patient|Polite|
Project Coordinator,Nscript Web Studios Private Limited,Chennai,5-8years,500000 - 900000 INR,"Looking for a candidate who have experience in IT or Web designing/development company |  Must speak Tamil, Hindi and English |  Must have a Strong client-facing and teamwork skills",ClientCoordination|Hindi|ItProjectManager|ProjectCoordinator|Pmo|ScrumMaster|
Project Manager Project Associate  Project Coordinator Project Lead  Project Coordination,Talent Buffet,Gurgaon/Gurugram,2-7years,Not Specified,Title: Project Manager / Project Associate |   |  Shit:  6 PM to 3 AM |   |  Location: Gurgaon (Sector 10) |,PROJECT|
PROJECT MANAGER,C P Careers Private Limited,Bengaluru/Bangalore|Chennai,8-12years,1500000 - 2500000 INR,"Job Summary |   |  The Role |   |  The Project Manager (PM) will fuel the growth of the company by working with four key stakeholders: internal engineering teams, Engagement Managers, client managers and Soroco’s senior leadership to deliver proprietary systems",BACKEND|ProjectManager|AGILE|Sdlc|Java|.NET|ASP.NET|PYTHON|
Project Manager,Guires Solutions Private Limited,Chennai,3-12years,300000 - 500000 INR,Experience in managing or coordinating the provision of statistical services.,ProvenProjectManagement(PMS)|SPSSorSAS|NVIVOorQDAMiner|Quirkos|MsExcel|
Project Coordinator,Freelancer - Purushottam Munjajirao Dhutraj,Chennai|Delhi,2-12years,1739999 - 4160000 INR,Project Coordinators usually work directly with other team members and the client to schedule and plan meetings to allow for planning and updates throughout the course of a project.,CoordinationManager|ProjectExecutive|EngineeringManager|DeliveryHead|Sr.projectManager|Pmp|ProjectCoordinator|ProjectManager|ProgramManager|DeliveryManager|
A210176-Project Coordinator,Expertia Ai Technologies Private Limited,OtherIndia,3-5years,Not Specified,Project Coordinator would be a single point contact between sales team and plant team for a defined project.,DataEntry|Erp|ProjectCoordinator|
Manager – Project Sales,2COMS Consulting Private Limited,Hyderabad/Secunderabad,5-12years,800000 - 1200000 INR,We are hiring Manager-Project Sales for one of the leading MNC dealing into automated hardware products!Job Profile: Manager Project SalesJob Location: HyderabadRoles & Responsibilities:• Responsible to generate sales in the assigned territory,ProjectSales|Doorcontrol|Entrancesecurity|Access&datacontrol|automation|
Project Manager,Vitalhunt Global Solutions Private Limited,Hyderabad/Secunderabad,10-17years,509999 - 2410000 INR,Position : Project Manager |  Experience : 10+ Years |  Location : Hyderabad |  Shift Time : 3:30 AM or 4:00 AM to 12:30 PM or 1 PM (8:30 AEST),MicrosoftDynamics|Pmp|Erp|
Project Manager,Adept Recruiting,Mumbai,5-10years,1000000 - 2000000 INR,Hiirng Project Manager for leading General Insurance Company.,ProjectManagement|ProjectExecution|ProjectPlanning|ProjectImplementation|ProjectScheduling|CoreInsuranceSystems|Portals|WebServices|Middleware|SQLServer|WebServices|Java|.NET|Mvc|
Project Manager,BcForward India Technologies Private Limited,Hyderabad/Secunderabad,8-18years,800000 - 2000000 INR,Position: Project Manager |    Exp: 10+years |    Shift: EST Shift (Night Shift) |    Location : Hyderabad or Ready to Relocate |,Pmp|PMI|ProjectManager|Scrum|Agile|Scrummaster|Waterfall|
Project Coordinater,Guires Solutions Private Limited,Chennai,1-5years,Not Specified,"To maintain on-going customer relationships and networking, to contribute sales, to handle client to business interactions, to improve customer experience through product support and to handle customer complaints and requests.",CustomerSupport|ClientSupport|ProjectHandling|ProjectCoordinator|
Project Manager,Cynosure Corporate Solutions,Chennai,10-15years,Not Specified,This role will be reporting into the Manager of the programme office and will be responsible for the management of the technology roadmap. |   |  Identify and map all Technology Programme Dependencies,bigpicture|PMI|PictureenterprisePmp|JIRA|Prince2|
Project Coordinator,Reality Premedia Services Private Limited,Pune,2-4years,Not Specified,Looking for Project Coordinator,ProjectExecutive|BusinessAnalyst|ProjectCoordinator|
Project Director,Plaza Premium Lounge Management Limited,Bengaluru/Bangalore,10-15years,Not Specified,"The Project Director is responsible for overseeing project planning, design, construction, renovation including refurbishments for our Airport Lounges, Transit Hotels, Wellness and F&B outlets portfolio.",Project|ProjectManagement|ProjectLead|
Accommodation service manager Canada,A V Immigration And Careers Consultancy Private Limited,Canada,9-14years,Not Specified,"Accommodation service managers plan, organize, direct, control and evaluate the operations of an accommodation establishment or of a department within such an establishment.",Accommodationservicemanager|Budgets|revenues|expenses|pricing&promotionalstrategies|Conventions|Banquets|receptions|customercomplaints|
Accommodation service manager Canada,A V Immigration And Careers Consultancy Private Limited,Canada,3-8years,Not Specified,"Accommodation service managers plan, organize, direct, control and evaluate the operations of an accommodation establishment or of a department within such an establishment.",Accommodationservicemanager|Budgets|revenues|expenses|pricing&promotionalstrategies|Conventions|Banquets|receptions|customercomplaints|
MuleSoft Release (DevOps) Manager,3i Infotech Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,5-10years,Not Specified,Minimum 3 Years of MuleSoft (Mule 4) DevOps /Release activities |,Mulesoft|MuleEsb|Mule|Azure|Splunk|SoapUi|
IT Project Manager,AIS Technolabs Private Limited,Ahmedabad,3-5years,300000 - 500000 INR,Should have insight in different websites and web applications requirements |  Should have insights in IT based industry |  Must possess fabulous communication skills and build robust working relationships |  Should work with productive group members.,ProjectManager|DeliveryManager|WebApplications|ItServiceManagement|MobileDevelopment|GameDevelopment|
Service Desk,Job World,Bengaluru/Bangalore,2-6years,Not Specified,Hiring for TOP IT Company for Service Desk  |   |  Skill : L1 Tech Support with International Voice (Voice and Accent Round is included) |  Experience : 2 years to 6 years |  Salary: Upto 4.8lpa |   |  Location : Bangalore  |,ServiceDesk|CallCoordinator|Helpdesk|ItHelpdesk|ItServiceDesk|Servicedeskanalyst|TechnicalHelpdesk|ITsupport|
Solution Architect/ Project Manager,Apar Peopleworld Software Services Private Limited,Pune,12-22years,Not Specified,Solution Architect/ Project Manager,Salesforce|SFDC|
Project Builder - Australia/Canada,A V Immigration And Careers Consultancy Private Limited,Australia|Canada,3-8years,Not Specified,"Plans, organises, directs, controls and coordinates the construction, alteration and renovation of dwellings and other buildings, and the physical and human resources involved in the building process. Registration or licensing is required.",ProjectBuilder|Tenders|contractbids|
Customer Service  Executive,Professional Hunters Consultancy,Chennai,0-2years,140000 - 250000 INR,"Answer incoming calls and respond to customer's emails · Management and resolve customer complaints,",Clearcommunicationskills|Problem-solvingskills|Patience|PositiveAttitude|Listeningskills.|
