jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Dot Net – Technical Consultant,Millennium Ims Private Limited,Bengaluru/Bangalore|OtherIndia,8-18years,Not Specified,Must have Skills |    •	Dot Net |    •	MVC |    •	Java Script |    •	Web API integration  |    •	API call |    •	Ajax |,.NET|C#|Asp.Net|Mvc|HTML|Javascript|CSS|
Dot Net Developer,Kameda Infologics Private Limited,Delhi|Thiruvananthapuram/Trivandrum,0-5years,Not Specified,We are seeking a Software Developer with strong windows based application development and database skills.,NetFramework4.0|SQLServer/Oracle|C#.net|Wpf|
Dot Net Trainee,Miracle Software Systems India Private Limited,Visakhapatnam,Fresher,Not Specified,"The candidate may possess skills in C#,ASP.Net, MVC |  Trained candidates  or Hands-on experience in Dot Net can be preffered  |  Good communication skills and logical thinking capabilities. |",C#.net|Asp.Net|Mvc|Sql|DotNet|C#|
Dot Net Developer,Orissa Doot Private Limited,Bhubaneswar,1-5years,Not Specified,Opening for Dot Net Developer  in Bhubaneswar Location,DotnetDeveloper|.NetDeveloper|Asp.netDeveloper|Asp.net2.o|.NET|Asp.net|C#|
Dot Net Developer,Simple Logic IT Private Limited,Mumbai|NaviMumbai,2-4years,Not Specified,"We are an IT managed services company based in Mumbai. We are currently looking for Dot Net Developer with 2+ (or more) years of relevant experience. Candidates with expert knowledge in Asp .Net, MVC will be given preference. |   |  Location : Mumbai",DotNet|DotNetDevelopment|Asp.Net|Mvc|HTML|CSS|Javascript|Xml|
Dot Net Developer,Techxyte,Bengaluru/Bangalore,2-6years,550000 - 1000000 INR,"Our Client is looking at  .Net Full Stack Developer with 3-8years’ experience in ASP.Net, C#, MVC, Web API, Web Services, Linq,.Net Core, Angular JS, Java Script, jQuery, Multi-tier Architecture, Entity Framework, SQL, Design Patterns and Agile",Asp.NetC#|Javascript|Jquery|Linq|Ado.net|Sql|WebApi|WcfAsp.net|Svn|
Dot Net Developer,Techxyte,Bengaluru/Bangalore,2-6years,550000 - 1000000 INR,We are looking to hire .NET Developers to one our Esteemed Client with minimum experience of 2-6 years.,C#Dotnet|Mvc|Javascript|Linq|Sql|WebApi|Wcs|Svn|
Dot Net Programmer Dot Net Developer  Software Engineer,Sumedha Management Consultancy,Delhi|Mumbai,0-5years,350000 - 650000 INR,"Software Development - Knowledge of .NET,ASP .Net or VB .Net or C# .Net or ASP or HTML or JavaScript or CSS or Database is preferred.",DotNetProgrammer|DotNetDeveloper|VB.Net|SoftwareEngineer|.NET|Asp.net|C#.net|HTML|Javascript|CSS|Database|
Dot Net Programmer Dot Net Developer  Software Engineer,BT Technologies Online Private Limited,Bengaluru/Bangalore|Pune,0-5years,350000 - 650000 INR,"Software Development - Knowledge of .NET,ASP .Net or VB .Net or C# .Net or ASP or HTML or JavaScript or CSS or Database is preferred.",DotNetProgrammer|DotNetDeveloper|VB.Net|SoftwareEngineer|.NET|Asp.net|C#.net|HTML|Javascript|CSS|Database|
Dot Net Developer,Aarav Consultancy,Faridabad,1-3years,330000 - 500000 INR,"We are looking to hire an experienced .Net Developer to help us keep growing.  If you are also passionate about the .NET framework and software design/architecture, we’d like to meet you.",DotNetDeveloper|Asp.netDeveloper|.NetDeveloper|HTML5/CSS3|.NET|Asp.net|AgileMethodology|
Dot NET,Hiteshi Infotech Private Limited,Bengaluru/Bangalore,7-9years,Not Specified,"Dot Net |  Looking for Strong knowledge on Dot NET Core, Azure, C#, ASP Dot NET, MVC Knockout JS SQL Server |  Entity Framework LINQ Web API Kendo Controls. |   |  Good Communication skills  |   |   |",DotNETCore|Azure|C#|Asp.netMvc|KnockoutJs|SQLServer|
Dot net Developer,Brace infotech private limited,Ahmedabad|Mumbai,3-8years,Not Specified,Urgent opening for Dot net developer Location (Pan India).,MVC.|.NET|
Dot Net Developer,V.S.T.Motors Private Limited,Indore,2-7years,Not Specified,Position Summary: |   |  We are looking to hire an experienced Developer to join our dynamic team having hands-on experience into DotNet who thinks outside the box and can push the limits. We're looking for someone who cares about the quality of code,Asp.NetC#|Dotnet|.NET|ASP.NET|C#|AspDotnet|DotNetTechnologies|DotNet|DotNetDevelopment|Asp.Net|Aspdotnet|
Dot Net,Jarus Technologies India Private Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,6-13years,Not Specified,"Looking for Dot Net with MVC, Web API required for Bangalore and Hyderabad location.","""DotNet""|""MVC""|""WebAPI""|"
Dot Net Developer / Dot Net Programmer,Aarav Consultancy,Chennai,3-6years,Not Specified,Software programmer / Software developer,DotNetProgrammer|DotNetDeveloper|Asp.Net|SQLServer|C#|VB.NET|.NET|DotNet|
Sr. Software Engineer-Dot Net,Brace infotech private limited,Hyderabad/Secunderabad,4-8years,Not Specified,Enforce compliance with coding guidelines using code reviews etc.  |  Schedule work to meet completion dates & technical specifications.  |  Ensure that the requirements are adequately defined & designs are fully documented. |  To handle tasks independently.,"""DotNet""|""EntityFramework""|""MVCFramework""|""DotNetDeveloper""|.NetDeveloper|Asp.netDeveloper|""SDLCProcess""|""OOPsConcepts""|Asp.Net|.NET|Mvc|C#|"
Asp Dot Net Developer,Jarus Technologies India Private Limited,Mumbai|MumbaiCity|NaviMumbai,4-7years,Not Specified,Urgent opening of Asp.net Developer(MVC) for Mumbai Location.,.NetDeveloper|ASP.NET|Mvc|
Dot Net developer,Comfyi Solution,Bengaluru/Bangalore|Hyderabad/Secunderabad,6-13years,Not Specified,"Looking for Dot Net developer with MVC ,Web API and Entity Framework for Bangalore and Hyderabad location","""DOtNet""|""MVC""|""WebAPI""|""EntityFramework""|"
Technical Leader / .net Lead / Dot Net Lead/ Dot Net developer/ Tech Lead,Orissa Doot Private Limited,Hyderabad/Secunderabad,8-15years,Not Specified,Enforce compliance with coding guidelines using code reviews etc.  |     Schedule work to meet completion dates & technical specifications.  |     Ensure that the requirements are adequately defined & designs are fully documented. |     To handle tasks independently.,Aps.Net|C#|Mvc|EntityFramework|MVCframework|SdlcProcess|OopsConcepts|DotNet|.NET|
Dot Net Programmer (Asp.net/C#.net),Apar Peopleworld Software Services Private Limited,Chennai,0-5years,Not Specified,"To work in .net using any of Asp.net,C#.net, on Windows based & Web based applications Development.Walkin directly to the below mentioned address for a technical test.",DotNetProgrammer|Asp.net|C#|vb.net|Php|Webforms|sqlserver|UnitTesting|
Dot Net Developer,Orissa Doot Private Limited,OtherIndia,1-3years,Not Specified,Opening for Dot Net Developer  in Bhubaneswar  Location,DotNetDeveloper|Asp.netDeveloper|.NetDeveloper|Asp.net2.o|DotNet|DotNetDevelopment|Asp.net|.NET|C#|
Dot Net Developer,Quess IT Staffing (Formerly known as Magna Infotech),Bengaluru/Bangalore|Chennai,4-13years,Not Specified,"Full Time opportunity with A MNC  |  Candidate should have experience on .Net, Web API & SQL |  Experience 4-8 Years |  Job Location: Bangalore/Hyderabad/Chennai",.NET|WebApi|Sql|
Dot Net Developer,DNS Integrated Consultancy Services Private Limited,OtherIndia,1-5years,Not Specified,Opening for Dot net Developer  in Bhubaneswar  Location,DotNetDeveloper|Asp.netDeveloper|.NetDeveloper|Asp.net2.o|.NET|Asp.net|
