jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Business Process Analyst,Millennium Ims Private Limited,Pune|OtherIndia,7-13years,Not Specified,•	7-13 Years of Experience as Business Process Consultant in Telecom Domain  |  •	Experience in working for Global Enterprise & Wholesale Telecom Operator (Preferred) |  Educational |   |,SixSigma|Lean|Billing|SupplyChain|Assurance|ServiceDelivery|DataAnalytics|
Business Process Manager,SnapHunt Pte Ltd,Delhi,5-10years,Not Specified,"Understanding and analysing existing business processes basis their productivity, quality, costs and time consumption. |",Operations|BusinessProcessManagement|BusinessAdministration|ProcessImplementation|BusinessProcess|Saas|
Position: Process Lead/Business analyst ( Female )_Bhopal_Madhya Pradesh,Java R&d Private Limited,Bhopal,2-4years,Not Specified,We are hiring for the Role of Process Analyst /Business Analyst for Bhopal Location.,BusinessAnalyst|ProcessExecutive|TechnicalSupport|TechnicalSupportExecutive|ItHelpdesk|TechnicalSupportEngineer|
Business Process Facilitator,Stepup HR Solution,Delhi|Noida,0-4years,Not Specified,Smart bridge is looking for fresher Candidates,Bpo|CallCenter|ChatSupport|BackOffice|Ites|Backend|B2Bsale|Kpo|knowledgeprocessoutsourcing|
Business Process Analyst,Paktolus Solutions,Mumbai|MumbaiCity|NaviMumbai|Thane,2-4years,Not Specified,"We are looking for a data entry specialist who is primarily responsible for effectively managing large amounts of information. This includes inserting, updating, and maintaining accurate company data on various computer systems.",Spreadsheet|wordprocessingtools|datamanagementtools|Excel|MsExcel|MsOffice|
BPO UK/ AUS/ NZ/INTERNATIONAL VOICE PROCESS,Tech Mahindra Business Services Limited,Pune,0-5years,Not Specified,Looking for BPO UK/ AUS/ NZ/INTERNATIONAL VOICE PROCESS,Voice|Bpo|LeadGeneration|InternationalVoice|BusinessProcessOutsourcing|Kpo|
Business Process Outsourcing  Call Center Executive   Technical Support Executive  BPO,Goodvibes Placement services,Indore,0-3years,Not Specified,A Golden Opportunity too all the Job Seekers.,calling|Bpo|CallCenter|VoiceProcess|InternationalCallCenter|Kpo|knowledgeprocessoutsourcing|
Process Lead / Process Leader/ Team Lead / Team Leader / sales / business development / marketing,Erfolg,Bengaluru/Bangalore|Mumbai,3-8years,300000 - 400000 INR,"Hiring Process Lead, Team Leader for B2B Marketing process for Mumbai & B'lore Locations. 3 to 8 yr experience required. |",BusinessDevelopment|B2bMarketing|MarketDevelopment|LeadGeneration|Presales|ColdCalling|
New Associate-Order to Cash Processing,Accenture,Gurgaon/Gurugram,0-1years,Not Specified,"Job DescriptionSkill required: Order to Cash Processing - Billing ProcessingDesignation: Management Level - New AssociateAbout Accenture OperationsIn today's business environment, growth isn't just about building value-it's fundamental to long-",BusinessProcessDelivery|
New Associate-Record To Report,Accenture,Chennai,0-1years,Not Specified,"Job DescriptionSkill required: Record To Report - Account ReconciliationDesignation: Management Level - New AssociateAbout Accenture OperationsIn today's business environment, growth isn't just about building value-it's fundamental to long-term",BusinessProcessDelivery|
