jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Business Development Manager – Video Producation Services,CCT Digisol Private Limited,Ahmedabad,4-5years,509999 - 730000 INR,Looking for International Sales Experience in IT Sales in Services only through Outbound,ExcellentWrittenAndVerbalCommunicationSkills|
BE/B.Tech Fresher’s for BPO Voice Openings Excellent Salary,White Horse Manpower Consultancy Private Limited.,Bengaluru/Bangalore,0-5years,150000 - 420000 INR,* Should be open to work in Night shifts.  |  * Responsible for dealing with International Clients  |  * Responsible for dealing with Clients Queries  |  * Huge Growth and Prosperity opportunity.,Excellentwrittenandoralcommunicationskills|
Software Support Specialist- SQL- Gurgaon,White Horse Manpower Consultancy Private Limited,Gurgaon/Gurugram|Mumbai,2-4years,500000 - 850000 INR,Willing to work in shifts,CommunicationSkills|WrittenCommunication|SoftwareSupport|Sql|Oracle|Pl-sql|SQLserver|Sybase|RDBMS|Vba|C#|
Level 3 Or SME Customer Service Executive for INTL BPO Bangalore,Practo Technologies Private Limited,Bengaluru/Bangalore,2-7years,Not Specified,Level 3 or SME for Customer Care  |     Candidate should possess excellent oral and written communication skills  |     Candidate with good customer service skills would be preferred,CustomerService|CustomerCare|CustomerSupport|CommunicationSkills|WrittenCommunication|Sme|SubjectMatterExpert|
Health Editors - Contract,Mast Careers,Bengaluru/Bangalore,2-5years,Not Specified,Health Editors - Contract,ExcellentWrittenAndVerbalCommunicationSkills|TimeManagement|pharmaceuticaldrug|ResearchSkills|managingdrugdatabase|drugcontent|MsOffice|
Store Manager  Retail Store Manager,Vashi Electricals Private Limited,Bengaluru/Bangalore,1-5years,Not Specified,"Supporting the Store Manager in managing the day-to-day operations of the store ,Excellent communication skills (both written and verbal)Ability to write clear, detailed reports",Excellentcommunicationskills(bothwrittenandverbal)|
Customer Relationship Executive,Tqs Hiring Solution,Kolkata,1-5years,150000 - 200000 INR,"Building & maintaining Profitable relationships with Customers, Addressing customer concerns and complaints , Resolving  complaints quickly and efficiently, Keeping customers updated about the new products for increasing sales.",CRMskills|Socialsellingskills|ClosingSkills|GoodVerbalandWrittenCommunication|
Urgent  hiring for ground staff air ticketing cabin crew,SnapHunt Pte Ltd,Hyderabad/Secunderabad|Kolkata,Fresher,Not Specified,"Dear Candidate, |  Greeting for the day! |   |  We are Hiring for the jobs for the position of Air Ticketing / Ground Staff / Cabin Crew / Maintenance Engineer |  Key Responsibilities |   |  Welcome passengers on board and directing them to their seats. |  Providing Info",Aviation|Passenger|Air|airlines|Clearing|airhostessactivities|frontoffice|AirTicketing|hostessactivities|CommunicationSkills|WrittenCommunication|Bpo|Iata|Care|Sales|Hotel|Hindi|meals|Airport|
Business Analyst,Hagnos Marketing and Consulting Private Limited,Bengaluru/Bangalore,3-5years,Not Specified,Business Analysis,Strongresearchskillsincorporatingqualitativeandquantitativeanalysis|ExcellentWrittenAndVerbalCommunicationSkills|Abilitytobuildandmaintainprofessionalrelationshipswithexternalparties|Abilitytobalanceandprioritizemultiple|
Business Analyst,Diraa HR Services,Chennai,5-8years,Not Specified,Manage the Business Analysis of Pharma Division of Kauvery Group,'Min3YearsinPharmaIndustrypreferred|-Strongresearchskillsincorporatingqualitativeandquantitativeanalysis|ExcellentWrittenAndVerbalCommunicationSkills|Abilitytobuildandmaintainprofessionalrelationshipswithexternalparties|
