jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Atlassian Tool Expert,Amrut Software Pvt Ltd,Pune,5-8years,Not Specified,We at Amrut Software Pvt Ltd have urgent opening for Atlassian Tool Expert with minimum 5 years relevant experience,Jiradeskservice|AtlassianConfluence|JIRA|Bamboo|Crowd|Confluence|Bitbucket|
System Admin( Confluence L1) Immediate Requirement,UKB IT Solutions Private Limited,Noida,1-5years,Not Specified,We at UKB IT Solutions looking for Immediate Requirement for System Admin( Confluence L1) Position.  |  Work Location - Noida |  Work feasibility - Work from Noida office only |  Joining Date : April 1st 2021 |  Status of Employment - full time,confluencesetup|reportingmetrics|terminationsupport|TroubleShooting|ServerMonitoring|
Mobile Applications  / Development Manager / SVP,Ifintalent Global Private Limited,Hyderabad/Secunderabad,16-23years,Not Specified,"Expertise in developing mobile and web solutions using microservices and distributed computing principles. The person should have experience with large scale, consumer facing web/mobile applications","IOS&Android|""CloudNative""|Memacache|Microservices|Api|Cloud|Bitbucket|Jira|Confluence|"
Accion Labs - Agile Project Manager - SAFe (Scaled Agile Framework).Jira/Visio/Confluence,Accion Labs India Private Limited,Chennai|Mumbai,8-12years,Not Specified,Looking for candidates with 812 years of experience from Reputed product development Companies / Reputed Colleges with either Master's / Bachelor's degree. |   Mode of Interview –2 rounds of 2 way video interview followed by Manager round and HR Round  |,AgileProjectManager|MSProject|ScaledAgile|Jira|Confluence|
Lead manager  - continuous integration delivery - Noida,Sharp Point HR Consulting,Noida,11-15years,Not Specified,Position - Software Team Manager |   |  Location - Noida    |   |  Notice Period  preferably early joiners |  Experience  12-13 Years,Kanban|Devops|Matlab|C#|.NET|VisualStudio|Git|Jira|Confluence|Jenkins|Teamcity|Scrum|
Jira Admin,Emastech Consultancy services (OPC) Private Limited,Bengaluru/Bangalore|Pune,5-7years,500000 - 1500000 INR,We are looking to hire Jira Devops/ Admin with extensive experience in Atlassian suite (Must be Atlassian Certified),atlassiangreenhopper|Developer|JIRA|AtlassianConfluence|
ATLASSIAN OR JIRA OR CLM ADMINISTRATOR (Immd joinees only) - Hyderabad Loc,Hi Tides Consulting,Hyderabad/Secunderabad,1-4years,300000 - 550000 INR,"2-4 years of experience in Atlassian and GIT Product support and management. Exp in Admin & application Deployment, integrating with other tools, handle process & workflow customization.Experience with Atlassian Products, Jira, git, confluence",atlassian|Installation|Jira|Confluence|linux|Configuration|
Quality Analyst,Agilisium consulting,Chennai,6-10years,Not Specified,Involved in Functional and Non-Functional Testing of REST APIs testing using Postman and Swagger. Ability to comprehend requirements and derive testing approach. Experience in exploratory testing and sprint/iterative lifecycle.,Non-FunctionalTesting|RESTAPIstesting|APIIntegrationtest|iterativelifecycle|Qa|qualityanalyst|FunctionalTesting|Postman|Swagger|ExploratoryTesting|automationtesting|Sprint|Jira|Confluence|Java|Javascript|Python|Ci|Jenkins|Teamcity|
Backend Engineer,Nitya Software India Private Limited,Hyderabad/Secunderabad,1-5years,330000 - 650000 INR,"Backend Software Engineer experience with Java, Nodejs, Python, and PostgresSQL",Node.js|Java|Javascript|PostgreSQL|MachineLearning|ArtificialIntelligence|MongoDB|Docker|JIRA|Confluence|
Senior Quality Assurance Analyst,Tethys Technologies Private Limited,Noida,5-15years,810000 - 1210000 INR,"Tethys Technology, an independent, broker-neutral provider of execution algorithms and a trading platform,is looking for a Senior Quality Assurance Analyst to fill a position in our recently opened office in Noida",MarketData|tradingplatforms|JIRA|Confluence|
ATLASSIAN ADMINISTRATOR (URGENT )- BANGALORE LOC,Hi Tides Consulting,Bengaluru/Bangalore,6-11years,1600000 - 1800000 INR,"Proficiency in Technologies such as Linux, networking, application migration, Jenkins, Ansible or similar skills beyond regular / basic coding knowledge |  • Hands on in design/implementation, migration / development application. |  large-scale SaaS enviro",atlassian|Installation|configuraiton|ci/cd|jira|Confluence|Migration|Jenkins|
Jira Admin,IT-Scient Consulting Private Limited,Pune,3-8years,20000 - 1090000 INR,"jira, confluence, linux, wimndows,Bitbucket, bamboo, GIT, Sonar & Crucible",jira|Confluence|
Jira Admin,IT-Scient Consulting Private Limited,Pune,3-8years,210000 - 1030000 INR,"Jira, Confluence,Bitbucket, bamboo, GIT, Sonar & Crucible,Linux and Windows",ConfluenceAdmin|Jira|
Kafka with Confluence,Capgemini Technology Services India Limited,Bengaluru/Bangalore,4-9years,Not Specified,Around 4 to 6 years of IT Experience working on Big Data technologies Hadoop| Spark| kafka |,Confluent|ConfluentKafka|Kafka|BigData|Hadoop|Spark|ApacheKafka|
