jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Senior Penetration Tester,Expertia Ai Technologies Private Limited,Thrissur,4-6years,Not Specified,"Your role is to conduct advanced penetration tests, identify any breaches or weaknesses in the security setup.",SecurityTechnologies|Phyton|Powershell|Ruby|Bash|CyberSecurity|PenetrationTesting|
MongoDB DBA,Sonyo Management Consultants Private Limited,Pune|Thiruvananthapuram/Trivandrum,7-12years,Not Specified,Looking for MongoDB DBA,Linux|AWS|Nosql|BashScripting|DatabaseAdministration|
"Python Developer ,Hiring for Abroad",Adal Immigrations LLP,Australia|Canada,2-7years,2000000 - 4500000 INR,"Expertise in at least one popular Python framework(Django,Flask,Pyramid)",Designer|PythonDeveloper|Programmer|Perl|Ruby|Bash|Php|SoftwareEngineer|
Technical Leader,MVK Staffing Services Private Limited,Bengaluru/Bangalore,5-9years,Not Specified,we are looking for Technical Leader at Bangalore Location,Python|Ruby|Pearl|Bash|Mysql|PostgreSQL|Linux|
Python Developers,2COMS Consulting Private Limited,Bengaluru/Bangalore,5-7years,1310000 - 1410000 INR,Python Developer,Dockerandbash|Python|shellscripting|DJANGO|Sql|SQLserver|
Hiring sas Phython Developer in a Leading MNC,Continuum Managed Solutions LLP,Delhi,2-5years,200000 - 800000 INR,"need Phython developer who have sas, sql skill set |",Python|Scripting|Bash|Php|
Technical Support L3 - Bash Script Developer,Best infosystems Ltd,Pune,3-8years,Not Specified,Looking for Technical Support L3 Role - Bash Script Developer |     Shift - Afternoon Shift or General Shift |     Location - Pune |     Mandatory Skill - Linux Administration & Bash Script,"(BashOR""BashScript""OR""ShellScript"")AND(LinuxOR""LinuxAdmin""OR""LinuxAdministration"")|"
DEVOPS-AZURE DEVOPS TECHNICAL SPECIALIST,Riju Karan (Proprietor Of Toyota Climax India),Bengaluru/Bangalore,5-8years,Not Specified,Above 10 years of IT experience and 2 years relevant working experience including experience in mentoring managing team members suppliers and vendors,AzureDevOps|Kubernetes|Bash|Docker|
FUSE (Red Hat JBOSS Fuse ESB )Operation,Growing Careers,Noida,5-9years,Not Specified,•	Should have 5+ years of experience in Red Hat JBOSS Fuse ESB (preferred) or Apache Camel or any other similar ESB platforms,RedHatJBOSSFuseESB|ApacheCamel|Support|Soap|REST|LinuxOperatingSystem|BashShellScripting|Python|
Python Developers,Prakash Manglaram (Proprietor of Neuro Flares),Hyderabad/Secunderabad,0-2years,130000 - 350000 INR,Looking for Python Developer |  Freshers can also apply,Designer|PythonDeveloper|Programmer|Perl|Ruby|Php|Bash|SoftwareEngineer|
Senior Dev ops engineer,Visishta Consulting,Bengaluru/Bangalore,4-7years,Not Specified,A leading IT company is looking for Senior dev ops engineer( permanent position)  having 4-7 years of experience.,AWS/VMware|Bash/Perl/Unix.|DevopsEngineer|Ansible|Docker|Jenkins|Linux|
System Administrator,Sapiential Technologies Private Limited,Bengaluru/Bangalore|Mysore,4-7years,Not Specified,Looking for System Administrator with 5 years experience. |    |   Company - NeuroFlares |   Position - System Administrator |   Location - Mysore - 570002,Ksh|Bash|perl|Powershell|Powercli|Vmware|Ubuntu|RedhatLinux|SSL|
Dev oops Engineer for a Management consulting com at Mumbai,Spirient Staffing Solutions Private Limited,MumbaiCity,4-8years,500000 - 1200000 INR,Dev oops Engineer |  Management consulting co |  MUMBAI CITY |  SKILLS |  DEV OOPS |  KUBERMETES |  AWS |  AZURE |  SCALABILITY |  LINUX |  WINDOWS |  GIT |  BIT BUCKET |  SVN |  SERVERLESS LAMBDA |  ANSIBLE CLOUD FORMATION |  MS SQL |  REDIS |  MONGO DB |  KAFKA |  JENKINS |  CI AND CD |  BASH OR POWER OR SHELL |,oopsdevelopment|CI&CD|AWS|Azure|Kubernetes|Sql|Bash|CloudFormation|
ETL Developer,Whitehr Consultancy Services,Bengaluru/Bangalore,5-8years,800000 - 1300000 INR,"Looking for the ETL developer with 4 to 6 yrs of exp, with atleast 2+ in ETL. Candidates who can join within max of 15days @ Banglore (locals preferred as per the client condition). Full details provided in the job details.",ETLDeveloper|MOLAP|ROLAP|UNIX|Bash|Java|J2EE|log4j|Spark|Spring|Hibernate|Mockito|
Automation Engineer,Beats Jobs Private Limited,Hyderabad/Secunderabad|Mumbai,3-8years,Not Specified,Looking for an Automation Engineers who can join our Automation Team.This Job requires travel and need considerable amount of time in client locations. |   |  Experience: 3 – 5 Years Experience. |   |  Work Location:  Chennai,Python|Perl|Bash|Powershell|ShellScript|Orchestration|
Azure Data Developer,7 Source Consulting Services,Bengaluru/Bangalore|Hyderabad/Secunderabad,6-11years,440000 - 869999 INR,Urgent hiring,ormtools|Azure|Tsql|Python|Perl|Ruby|Php|Bash|Tcl|Scripting|Lamp|
Hiring for Python Developers for MNC company,Best infosystems Ltd,Hyderabad/Secunderabad|Pune,0-3years,Not Specified,FRESHER (2019-2020)WE ARE LOOKING FOR PYTHON DEVELOPERS,PythonDevelopers|Python|PythonScripting|Scripting|Tcl|Bash|Php|Ruby|Perl|Lamp|PythonDeveloper|
Senior python developer,Qssot Technologies Private Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,8-15years,1019999 - 2080000 INR,Urgent Hiring,TimeManagement|ControlSystem|Storedprocedures|C++|VersionControl|Coding|Systemintegration|Testing|MySQL|UnitTesting|Python|Perl|Ruby|Php|Bash|Tcl|Scripting|Lamp|PHPdeveloper|Joomla|Drupal|Apache|PHPprogrammer|
FUSE operation,Star Jobs Private Limited,Noida,5-12years,Not Specified,•	Should have 5+ years of experience in Red Hat JBOSS Fuse ESB (preferred) or Apache Camel or any other similar ESB platforms |  •	3-4 years of experience in supporting 24x7 L1/L2 Operations based projects  |  •	Should have 3+ years of SOAP / REST,RedHatJBOSSFuseESB|SOAP/REST|Bashshellscript|•Java|SpringandSpringbootandCICDframework|ScriptingexperienceinPython/Perling|ApacheCamel|LinuxOperatingSystem|
