jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Sales Executive,Space Consultancy,Bengaluru/Bangalore,2-3years,220000 - 320000 INR,|   |  •	To maintain relationships with the Existing as well as the New Clients.  |  •	To Ensure adherence to company’s law and policies and maintain high confidentiality.  |  •	 Maintaining a high level of Integrity at workplace.  |,SalesExecutives|Sales|Selling|AccountManager|Relationshipmanager|
HR Executive,AIS Technolabs Private Limited,Vadodara,2-5years,240000 - 360000 INR,"Designation: Recruitment consultant  |   |  Experience : 1-5 years  |   |  Job Description |   |  Handling End to End Recruitment activities. |   |  Screening, Sourcing and Scheduling Interviews. |   |  Sourcing candidates through Portals, social networking sites, referrals, etc.",HrExecutive|HumanResource|Recruitment|HrManager|
Sales Executive,E Edge Technology,Hyderabad/Secunderabad,0-5years,150000 - 300000 INR,"Good communication skills, MS office proficiency, Able to read or write in English, Hindi and Local language, willing to travel, should be able to manage and close calls independently. candidates required preferable from Hotel industry/FMCG",Sales|BD|Marketing|DirectSales|SalesExecutive|
Office Executive,Cygnus Staffing Solutions,Ahmedabad,1-3years,Not Specified,"We are looking to hire an experienced Back Office Executive. You should be extensive experience in office management, the ability to work as part of a team, and the ability to respond quickly to requests from management.",AdminExecutive|BusinessDevelopment|HrExecutive|
Executive Assistant,Peopleplease Consulting,Hyderabad/Secunderabad,3-5years,Not Specified,"|   |  Managing diaries & Schedule meetings and appointments. |   |   •  Calendar management. |   |   •  Prepare meeting minutes. |   |   •  Manage Travel arrangement & Documentation, Accomodation. |   |   •  Preparing MIS Revenue reports. |   |   •  Maintain & Update Files. |   |",Secretary|ExecutiveAssistant|PersonalSecretary|Ea|Personalassistant|Executivesecretary|
Executive / Sr. Executive - Implementation & Support (ERP),Cygnus Staffing Solutions,MumbaiCity|NaviMumbai|Thane,2-12years,300000 - 750000 INR,"- Ensure proper implementation of ERP solutions. |    - Onsite / Offsite Functional & technical Support. |    - Comprehensive training & documentation to all users, |    - Client Interaction by Mail /Call for any queries & support |    - Proper relationship management",ERPImplementer|CRM|ErpSupport|Erp|
Executive / Senior Executive - HR Operations - APAC/Australasia,2COMS Consulting Private Limited,Mumbai,3-8years,Not Specified,|                                  |,
Admin Process Executive,Team Management Services,Hyderabad/Secunderabad,0-5years,Not Specified,Admin Process Executive,AdminProcessManager|ProcessManager|ProcessManagement|ProcessMaintenance|Bpo|CallCenter|
Senior HR Executive,Zarbex Solutions,Delhi|Mumbai,6-12years,819999 - 1850000 INR,Recruitment process going on in our company....................,Hr|HumanResource|Recruitment|HrExecutive|HrManager|Pa|Payroll|AdministrationExecutive|AdminExecutive|AdministrationManager|AdministrationOfficer|ItRecruiter|RecruitmentnonITrecruiter|ItStaffing|HrRecruitments|TechnicalRecruiter|
Marketing Executive-Guntur,2COMS Consulting Private Limited,Guntur,0-4years,100000 - 300000 INR,Position : Marketing Trainee/ ExecutiveJob Description:  * Marketing the Products  * Visiting the client & presenting the products.  * Generating leads.  * 2 wheeler is mandatory with license.RequirementsQualification : B Sc/B Pharma-,Marketing|
