jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Sales Coordinator EL Overseas - (Mumbai),Saksham Innovations Private Limited,Mumbai,4-5years,400000 - 450000 INR,"|   |  Ensuring the deliverables is met through effective planning and execution. Facilitate Disbursement, PDD and Collection activities. Endeavour to make Avanse a brand of first choice within our customer segment.",InterpersonalSkills|communication|Negotiation|DecisionMaking|Flexibility|
Sales Coordinator EL Overseas - (Pune),Deccan Management Consultants Finishing School Skill Foundation,Pune,4-5years,400000 - 450000 INR,"Ensuring the deliverables is met through effective planning and execution. Facilitate Disbursement, PDD and Collection activities. Endeavour to make Avanse a brand of first choice within our customer segment.",InterpersonalSkills|communication|Negotiation|DecisionMaking|Flexibility|
Sales Coordinator EL Overseas - (Hyderabad),Azure Knowledge Corporation Private Limited,Hyderabad/Secunderabad,4-5years,400000 - 450000 INR,"|  Ensuring the deliverables is met through effective planning and execution. Facilitate Disbursement, PDD and Collection activities. Endeavour to make Avanse a brand of first choice within our customer segment.",InterpersonalSkills|communication|Negotiation|DecisionMaking|Flexibility|
"Urgent Hiring for Ground Staff, Air ticketing and Cabin Crew in Airline.",Inlinked management and Training Institute,Chennai|Kolkata,0-2years,Not Specified,"We are hiring staff for 3 job profile - Ground Staff, Air ticketing and Cabin crew...",CommunicationskillsPlanning|OrganizingResponsibility|Teamwork|Problem-solvingskills|Interpersonal|abilitiesFlexibility|SoftSkills|ManagementSkills|Professional|
Job opportunity for SAP QM,Axtechnosoft Private Limited,Delhi,6-10years,Not Specified,Minimum 6 years of experience in a full cycle implementation |  Minimum of 5 years designing and configuring QM modules knowledge of the key integration points between the other SAP modules (MM and PP experience is an asset). |  Ability to multitask and ma,accountingbusinessprocesses|demonstrateaǲcan-doǳattitude–adaptability|flexibilityandresourcefulness|
Business Development Manager (Currently WFH),Planet One,Mumbai,2-4years,400000 - 550000 INR,Developing growth strategies and plans. Managing and retaining relationships with existing clients. Increasing client base. Having an in-depth knowledge of business products and value proposition.,OrganizationalSkills|CommunicationSkills|BasicComputer/Technicalskills|InterpersonalSkills|NegotiatingSkills|Collaborationskills|Problem-solvingskills|AnalyticalSkills|Self-motivated|Flexibilityandadaptability.|
Operations Head,Izee Manpower Consultancy Private Limited,Pune,10-13years,Not Specified,Oversee all the existing and future projects. |  Ensure healthy relationship between the company and the clients. |  New client acquisition. |  Team development. |  P & L responsibility.,BusinessAcumen|ManagerialSkills|NegotiationPower|Flexibility|CorporateCommunication|
Urgent Hiring for the Ground Staff Job Profile.,Freelancer - Purushottam Munjajirao Dhutraj,Ahmedabad|Hyderabad/Secunderabad,Fresher,Not Specified,"We are looking for energetic Ground Staff to be responsible for administrative duties and communication with passengers. Your duties will include welcoming passengers, providing information, assisting passengers who are disabled or are traveling...",CommunicationSkills|TimeManagementSkills|Flexibilityskills|Globalskills|TeamworkSkills|Interpersonal&sensitivityskills|Analysingandevaluatingskills|PositiveAttitude|EmotionalIntelligence|Leadership|Healthypeopleskills.|
Urgent Hiring For the Airport Work.,Supro Info Solutions Private Limited,Pune|Thiruvananthapuram/Trivandrum,Fresher,Not Specified,We are looking for energetic Airport Staff to be responsible for administrative duties and communication with passengers.,CommunicationSkills|TimeManagementSkills|Flexibilityskills|Globalskills|TeamworkSkills|Interpersonal&sensitivityskills|Analysingandevaluatingskills|PositiveAttitude|EmotionalIntelligence|Leadership|Healthypeopleskills.|
Urgent Hiring for the Airline Job Roles.,Magnify Placements,Kozhikode/Calicut|Mysore,Fresher,Not Specified,We are looking for energetic Staff to be responsible for administrative duties and communication with passengers.,CommunicationSkills|TimeManagementSkills|Flexibilityskills|Globalskills|TeamworkSkills|Interpersonal&sensitivityskills|Analysingandevaluatingskills|PositiveAttitude|EmotionalIntelligence|Leadership|Healthypeopleskills.|
"Urgent Hiring for the Cabin Crew, Cabin Attendant and Cabin Crew Activities Job Profiles.",Magnify Placements,Delhi|Mumbai|MumbaiCity|NaviMumbai|Thane,Fresher,Not Specified,We are looking for energetic Air Ticketing Staff to be responsible for administrative duties and communication with passengers.,CommunicationSkills|TimeManagementSkills|Flexibilityskills|Globalskills|TeamworkSkills|Interpersonal&sensitivityskills|Analysingandevaluatingskills|PositiveAttitude|EmotionalIntelligence|Leadership|Healthypeopleskills.|
Urgent Hiring for the Airport Air Ticketing and Air Ticketing Executives.,Magnify Placements,Bengaluru/Bangalore|Chennai,Fresher,Not Specified,We are looking for energetic Air Ticketing Staff to be responsible for administrative duties and communication with passengers.,CommunicationSkills|TimeManagementSkills|Flexibilityskills|Globalskills|TeamworkSkills|Interpersonal&sensitivityskills|Analysingandevaluatingskills|PositiveAttitude|EmotionalIntelligence|Leadership|Healthypeopleskills.|
Urgent Hiring for the  Airlines and Airport work.,Magnify Placements,Ahmedabad|Kolkata,Fresher,Not Specified,"Dear Candidate, |                  We are hiring for Airport Job roles as a Ground Staff, Ground Crew, Ground Handling, Ground Service Assistance, Air Ticketing, Air Ticketing Executives, Cabin Crew, Cabin Attendant and Cabin Crew activities...",CommunicationSkills|TimeManagementSkills|Flexibilityskills|Globalskills|TeamworkSkills|Interpersonal&sensitivityskills|Analysingandevaluatingskills|PositiveAttitude|EmotionalIntelligence|Leadership|Healthypeopleskills.|
