jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Quality Engineer,Diraa HR Services,Chennai|Coimbatore,0-4years,Not Specified,we have openings for Quality Engineer.,MathematicsComputersCommunicationAttentiontodetailCriticalthinkingTeamworkCreativityTimemanagement|
Dialysis Nurse,MP Dominic & Co,SaudiArabia,2-8years,Not Specified,Warm greetings from the M P Dominic & Company HR ! ! |   We are  looking for Staff  Nurses  to Saudi Arabia  for reputed hospital through a skype interview  . Vacancy for  female Nurses.  |,Strongattentiontodetail.Strongclinicalskillsandknowledge.Highlyorganized.Solidassessmentanddocumentationskills.Greatinterpersonalskills.Excellentcommunicationskills|Professionalattitude.|
Marketing Sales Executive,UV Career,Ludhiana,1-3years,110000 - 409999 INR,Organizing Sales Visits. |  demonstrating and presenting products. |  establishing new business. |  maintaining accurate records. |  reviewing sales performance. |  negotiating contracts and packages. |  aiming to  achieve monthly or annual targets.,Goodteamworkskills.Communicationskillsandnetworkingability.Adaptability.Strongattentiontodetail.Goodorganisationandplanningskills.Creativityandwritingskills.Commercialawareness.Numericalskills|
DATA QUALITY ANALYST,Advance Jobs Private Limited,Delhi|Noida,3-10years,450000 - 850000 INR,Data quality analysts examine complex data and turn it into information and insight to inform business decisions.,Extremelymeticulousinapproachtowork.Outstandingattentiontodetail.Abilitytoworkwithlittleornosupervision.Provenabilitytomeetestablisheddeadlines.|DataQuality|QualityAnalysis|
Electrical design engineering,Diraa HR Services,Coimbatore,0-4years,Not Specified,"Design engineers study, research and develop ideas for new products and the systems used to make them and also modify existing products or processes to increase efficiency or improve performance.",StrongmathsandITskillsAcreativeflairanddesignabilityGoodvisualandspatialawarenessAttentiontodetailProblemsolvingWrittenandoralcommunication|Commercial|awareness|Excellentprojectmanagementskills|
Full Stack Developer,S S I Security And Facilities Services,Delhi,3-4years,Not Specified,Developing front end website architecture. Designing user interactions on web pages. Developing back end website applications. Creating servers and databases for functionality.,ExcellentWrittenAndVerbalCommunicationSkills|withastrongattentiontodetailandaheadforproblemsolving.|
"Dental Technician , Location - Kinshasa DR Congo (Africa)",Exponent Jobs,OtherInternational,2-12years,Not Specified,"Giving exact details of the appliance to be made, designing and making the item, using materials such as metal, plaster or plastic, carving, molding, casting, grinding and polishing ,specialize in crown and bridge work, make braces to correct",CustomerFocus|CustomerService|UseofDentalTechnology|DentalHealthMaintenance|PatientServices|SurgicalExperience|ProceduralSkills|DocumentationSkills|VerbalCommunication|AttentionToDetail|JobKnowledge|'rpd'|PFMCROWN|waxcro|
trainee hr executive,C P Careers Private Limited,Bengaluru/Bangalore|Chennai,8-15years,1800000 - 2500000 INR,"Responsibilities: |   |  • Hiring potential resources through campus, off campus, social media and external |  consultants |  • Plan and organize Onboarding process |  • Redressing the grievances of employees |  • Enhance job satisfaction by resolving issues promptly,",GoodListening|Goodattention|DecisionMaking|
Interior Designer required in Abroad,Cloud Visa Immigration LLP,Canada,2-7years,4000000 - 4500000 INR,Call & what's to Pooja-9311529770 |    |   Determine scope of work |   Negotiate fees clients and vendors |   Set project schedules |   Research plans to ensure they are technically feasible |   Produce rough sketches and storyboards,InteriorDesign|InteriorDecoration|DesignEngineer|Development|DetailEngineering|Drawing|
Interior Designer required in Canada,Cloud Visa Immigration LLP,Canada,2-7years,4000000 - 4500000 INR,Call & what's to Pooja-9311529770 |   |  Determine scope of work |  Negotiate fees clients and vendors |  Set project schedules |  Research plans to ensure they are technically feasible |  Produce rough sketches and storyboards,InteriorDesign|InteriorDecoration|DesignEngineer|Development|DetailEngineering|Drawing|
