jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Team Manager,Capricorn Solutions,Chennai,3-6years,Not Specified,"Manager Recruiting, Training, Marketing and Administration",Sales/marketing|
Team Leader  Team Manager  Sales Team Leader,I Tech Solutions,Mumbai,3-13years,Not Specified,"Urgent Opening for Team Leader , Salary 8 lacs",teamleaderoutbound|tl|TeamLeaderInbound|TeamHandling|TeamManagement|HandlingTeam|TeamLeader|TeamManager|teamleader|
R2R Team Leader Or Manager,White Horse Manpower Consultancy Private Limited,Bengaluru/Bangalore|Chennai,4-8years,Not Specified,"Knowledge of accounting and financial processes (budgeting , financial closure , reporting etc.). Experience in Management reporting or / and financial reporting",R2R|TL|GroupLeader|TeamCoach|TeamHandling|TeamManagement|PeopleManagement|TeamLeader|TeamManager|
Team Manager,Trustegic Solution,Delhi,5-10years,620000 - 830000 INR,Recruitment and Development and Meeting Sales Targets,Sales|SalesOfficer|Marketing|Relationshipmanager|Selling|Insurance|DirectSales|Bdm|Bde|BD|SalesOfficer|AccountManager|FinanceManager|AccountsManager|FinanceExecutive|Ca|FinanceHead|FinanceAccounts|HumanResource|HrExecutive|HrGeneralist|H|
Team Manager,Q Management Solutions,Cochin/Kochi/Ernakulam,5-8years,5010000 - 7009999 INR,"We are hiring Team Manager As a TM, you’ll hire, train, and manage a team of Academic Consultants (ACs), who are responsible for scheduling and conducting meetings with customers.",TeamManagementAbility|TeamHandling|Sales|DirectSales|
Team Leader  Team Manager  Sales Team Leader,I Tech Solutions,Mumbai,3-13years,Not Specified,"Urgent Opening for Team Leader , Salary 8 lacs",teamleaderoutbound|tl|TeamLeaderInbound|TeamHandling|TeamManagement|HandlingTeam|TeamLeader|TeamManager|teamleader|
"Sales Team Leader  Sales Team Manager  Team Manager , Insurance team leader",I Tech Solutions,Mumbai,4-14years,Not Specified,"Urgent opening with one our clients for Malayalam Process , Salary 7 lacs,",SalesTeamLeader|SalesTeamManager|Salesteamcoach|
Team Leader /manager,Align Services,Delhi|Noida,1-10years,300000 - 1200000 INR,"Team managers are responsible for the day-to-day activities and guidance of their team members. The team manager sets targets, implement guidelines, and assist with any issues the employees may have.",TL|GroupLeader|TeamCoach|TeamHandling|AssistantManager|TeamLeader|TeamManager|ProjectLeader|
Assistant Manager Required In Abroad,Vinfinity Immigration LLP,Canada|NewZealand,2-9years,5030000 - 6020000 INR,Apply now - Urgent hiring!,AssistantManager|DeputyManager|GeneralManager|OperationsManager|TeamManager|AM|Seniormanager|TeamManager|
"Team Leader Sales Team Leader  Sales Team Manager ,Insurance team leader",I Tech Solutions,Mumbai,4-14years,Not Specified,"Urgent opening with one of the insurance companies based in Goregaon. for Malalayam process,Salary 7 lac",SalesTeamLeader|SalesTeamManager|SalesManager|
Assistant Manager Required In Abroad,Cloud Visa Immigration LLP,Canada,2-7years,5500000 - 6500000 INR,"Call & whats app to pooja-9311529770 |      |   Assistant Manager responsibilities include hiring and training sales associates, monitoring inventory and ordering merchandise based on demand",AssistantManager|DeputyManager|AM|Teamleader|Seniormanager|TeamManager|
Team Leader,Jobs Rider,Nagaon|Nagapattinam,1-4years,130000 - 420000 INR,"SUPERVISORS STORE IN CHARGE REQUIRED |  Urgent Required Helper, Store keeper, |  Supervisors ,100% JOB HERE |  Company required local candidates, joining district wise |  Payment monthly Base: - |  For more information plz contact to miss Sushma-7289963579 |  Company",AssistantManager|TeamLeader|TeamManager|
Manager - International HR Operations,Jobs Rider,MumbaiCity,12-22years,Not Specified,"- Handle entire HR Ops for international employees, including but not restricted to : |  - Employee joining formalities |  - On-boarding formalities. |  - Employee engagement |  - Query resolution - Phone / Mail |  - Compensation processing and management",HrOperations|TeamManagerOperations|HumanResourceOperations|HRSharedServices|
Team Leader,Randeep Singh (Proprietor Of Wtechy),Amravati|Amreli,1-4years,130000 - 350000 INR,"Urgent Required Helper, Store keeper, |  Supervisors ,100% JOB HERE |  Company required local candidates, joining district wise |  Payment monthly Base: - |  For more information contact to miss nisha-7838405493 |  Company provides huge benefits to candidates, grea",TeamLeader|TeamManager|
