jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
TECHNICAL LEAD - DATA SCIENCE,Best infosystems Ltd,Bengaluru/Bangalore,8-13years,Not Specified,Looking for TECHNICAL LEAD - DATA SCIENCE,DataAnalysis|DataAnalysis|DataScience|
TABLEAU,Best infosystems Ltd,Bengaluru/Bangalore,4-10years,Not Specified,Looking for TABLEAU,DataAnalysis|DataVisualization|
MIS Executive,Early World HR Solutions,Gurgaon/Gurugram,2-4years,180000 - 240000 INR,"We are looking for Retail Data Management Expert residing   in Gurgaon with 2-4 years experience in retail Industry. |   Should Be a graduate and having  Knowledge of Google Spread Sheets Formulas & Advance Excel, Pivot Table.",DataAnalysis|AdvancedCustomerInsight|DataManagement|AdvancedAnalytics|PredictiveAnalysis|
Data Analysis,Riju Karan (Proprietor Of Toyota Climax India),Noida,1-5years,250000 - 450000 INR,Required Candidates For Data Analysis.,DataAnalysis|DataAnalyst|MarketResearch|Report|DataAnalytics|DataMining|SAS|Eim|
PYSPARK+AZURE DATABRICKS - MODULE LEAD/ TECHNICAL LEAD,Best infosystems Ltd,Bengaluru/Bangalore,4-10years,Not Specified,Looking for PYSPARK+AZURE DATABRICKS - MODULE LEAD/ TECHNICAL LEAD,DataProcessing|DataAnalysis|DATAINSIGHT|Python|
INFORMATICA IICS -- MODULE LEAD/ TECHNICAL LEAD,Best infosystems Ltd,Bengaluru/Bangalore,4-7years,Not Specified,Looking for INFORMATICA IICS -- MODULE LEAD/ TECHNICAL LEAD,InformaticsETL|DataProcessing|DataAnalysis|
Data Entry work for online as a fresher salary 19k to 23k.,Incube Placements,Kolkata|Mumbai|MumbaiCity|NaviMumbai|Thane,0-3years,Not Specified,online work,DataEntry|DataAnalysis|DataProcessing|DataOptimization|AdvancedCustomerInsight|DataManagement|PredictiveAnalysis|AdvancedAnalytics|DataMining|
Digital Marketing Intern,Vishal Sushil Bhuta (Proprietor of Beat The Virus Startup),Bengaluru/Bangalore|Chennai,Fresher,Not Specified,|                                  |,
Big Data (Data Analysis) / Data Warehousing,ALLEGIS SERVICES (INDIA) PRIVATE LIMITED (RPO),Bengaluru/Bangalore,6-10years,Not Specified,To be a part of data platform of world’s biggest mass media and entertainment conglomerate.,DataAnalyst|DataAnalysis|BigData|DataWarehousing|DataWarehousing|
Lead Analyst,Adal Immigrations LLP,Bengaluru/Bangalore,5-8years,Not Specified,We are looking for a Lead Analyst to create deep understanding and insights for Life Sciences & Healthcare customers,BusinessAnalyst|DataAnalysis|Lifescience|Healthcare|UsHealthcare|AdvanceExcel|PatientAnalysis|DataModelling|Python|Sql|Tableau|StatisticalModelling|
