jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Airlines - Air Hostess (9911503466),HR Master Solution,Nashik|Aurangabad,0-1years,370000 - 530000 INR,Airlines - Air Hostess,AirHostess|CabinCrew|
Airlines - Air Hostess (9911503466),HR Master Solution,Ahmedabad|Hyderabad/Secunderabad,0-1years,370000 - 530000 INR,Airlines - Air Hostess,AirHostess|CabinCrew|
Airlines - Air Hostess (9911503466),HR Master Solution,NaviMumbai|Thane,0-1years,370000 - 530000 INR,Airlines - Air Hostess,AirHostess|CabinCrew|
Airlines - Air Hostess (9911503466),HR Master Solution,Pune|Nagpur,0-1years,370000 - 530000 INR,Airlines - Air Hostess,AirHostess|CabinCrew|
Airlines - Air Hostess (9911503466),HR Master Solution,Mumbai|MumbaiCity,0-1years,370000 - 530000 INR,Airlines - Air Hostess,AirHostess|CabinCrew|
Hiring for Ground Staff Profile.,Jobs Rider,Bengaluru/Bangalore|Delhi,Fresher,Not Specified,We are hiring for the ground staff executives...,Communication|PriorExperienceandKnowledge|Analytics|AbilityToLearnQuickly|OrganizationalSkills|MicrosoftOffice|
Urgent hiring for ground Staff.,H.J Solutions,Delhi|Hyderabad/Secunderabad,0-2years,Not Specified,We are hiring for ground staff job at airport...,CommunicationSkills|PeopleSkills|Criticalthinkingskills|PositiveAttitude|Teamwork|Honesty|
Urgent Hiring For Ground Staff Profile,HR Master Solution,Bengaluru/Bangalore|Cochin/Kochi/Ernakulam,Fresher,350000 - 750000 INR,We are hiring for ground staff...,Learning|Teamwork|ProblemSolving|initiativeandenterprise|planningandorganising|
Ground Staff,HR Master Solution,Bengaluru/Bangalore|Hyderabad/Secunderabad,0-4years,360000 - 790000 INR,The ground staff is the one of important department in airport management. The duties performed by ground staff vast. Ground staff is works in technical to commercial and handling for safe and steady departure and arrival of an aircraft.,Goodcommunicationskills.Excellentinterpersonalskills|GoodcolourvisionandhearingGoodgeneralhealthandfitness|
Ground Staff,HR Master Solution,Balasore|Bhagalpur,1-4years,150000 - 459999 INR,"Urgent Required Helper, Store keeper, |  Supervisors ,100% JOB HERE |  Company required local candidates, joining district wise |  Payment monthly Base: - |  Company provides huge benefits to candidates |  For more information contact to miss kajal-7289963579, grea",DataEntry|
Ground Staff - Passenger Service - Airport - Air Ticketing - Airport Staff,HR Master Solution,Hyderabad/Secunderabad|MumbaiCity|NaviMumbai|Thane,0-5years,Not Specified,Job Description |   |  Taking care of the safety and security of the passengers on flights. |  Need to Serve Meals on Board to the Customers with a Hospitality Attitude |  Person should have unblemished complexion and good body language. |  Excellent verbal and wri,GroundHandling|CorporateCommunication|Freshers|Aviation|Hospitality|AirportManager|Undergraduates|Telecaller|CabinCrewActivities|AirTicketingExecutive|AirHostess|AirCargo|AircraftMaintenance|OperationsManager|backofc|
Hiring for Ground Staff and Cabin Crew.,HR Master Solution,Bengaluru/Bangalore|Kannur,0-2years,550000 - 750000 INR,We are hiring for Airport Staff...,Teamwork|communication|ProblemSolving|initiativeandenterprise|PlanningandOrganising|
"Urgent Hiring for Ground Staff Executive, Ground Handling and Ground Hostess at The Airport.",HR Master Solution,Cochin/Kochi/Ernakulam|Cuddalore,0-2years,450000 - 750000 INR,"We are looking for energetic Ground Staff to be responsible for administrative duties and communication with passengers. Your duties will include welcoming passengers, providing information, assisting passengers who are disabled or are traveling.",Communication|PriorExperienceandKnowledge|Analytics|AbilityToLearnQuickly|OrganizationalSkills|PunctualityCustomerService|
Airlines - Ground Staff (9911503466),HR Master Solution,Ahmedabad|Rajkot,0-1years,370000 - 520000 INR,Airlines - Ground Staff,GroundStaff|AirTicketingExecutive|CabinCrew|ticketreservations|Airlines|Aviation|
Airlines - Ground Staff (9911503466),HR Master Solution,Ajmer|Jaipur,0-1years,370000 - 520000 INR,Airlines - Ground Staff,GroundStaff|AirTicketingExecutive|CabinCrew|ticketreservations|Airlines|Aviation|
Airlines - Ground Staff (9911503466),HR Master Solution,Nagpur|Amravati,0-1years,370000 - 520000 INR,Airlines - Ground Staff,GroundStaff|AirTicketingExecutive|CabinCrew|ticketreservations|Airlines|Aviation|
Airlines - Ground Staff (9911503466),HR Master Solution,Pune|Nashik,0-1years,370000 - 520000 INR,Airlines - Ground Staff,GroundStaff|AirTicketingExecutive|CabinCrew|ticketreservations|Airlines|Aviation|
Airlines - Ground Staff (9911502430),HR Master Solution,Vadodara|Surat,0-1years,370000 - 520000 INR,Airlines - Ground Staff,GroundStaff|AirTicketingExecutive|CabinCrew|ticketreservations|Airlines|Aviation|
Airlines - Ground Staff (9911502430),HR Master Solution,Kolkata|Howrah,0-1years,370000 - 520000 INR,Airlines - Ground Staff,GroundStaff|AirTicketingExecutive|CabinCrew|ticketreservations|Airlines|Aviation|
