jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Configuration Manager,Tech Mahindra Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,7-15years,Not Specified,"As a configuration manager, you would be responsible for configuration and testing activities across solutions and internal project teams.  |",MS4|soarian|radnet|pharmnet|pathnet|Invision|Cerner|
Autosar Low Layer Configuration Expert,Harita Techserv Private Limited,Pune,3-7years,Not Specified,5 + years of Development experience with the AUTOSAR architecture: Low Layer,AUTOSARarchitecture|Autosar|AutosarLowLayerConfigurationExpert|AUTOSARBSW|
Autosar Low Layer Configuration Expert,Harita Techserv Private Limited,Pune,3-7years,Not Specified,5 + years of Development experience with the AUTOSAR architecture: Low Layer,Autosar|Ecu|AutomotiveEngineering|Automotive|Lin|EmbeddedC|SoftwareDevelopment|
DevOps / Release Engineer,Holistic Solutions India,Hyderabad/Secunderabad,4-10years,1200000 - 2500000 INR,"5-10 yrs Exp as Release / DevOps Engineer |  Linux/Windows Scripting&Server Installations |  SRE/DevOps like Java/C#, Bash/Python/Go |  Load Balancers like HAProxy, Nginx |  CDNs like Cloudflare, Akamai, Imperva |  Automation Tools Ansible, Chef, Puppet, Terraform",DevOps/ReleaseEngineer|SRE/ReleaseEngineer|DevopsEngineer|
SQL Administrator,Outworks Solutions Private Limited,Pune,3-5years,Not Specified,"SQL Server DBA duties and responsibilities |  •	Manage SQL Server databases. |  •	Configure and maintain database servers and processes. |  •	Monitor system's health and performance. |  •	Ensure high levels of performance, availability, sustainability and securi",SqlAdministration|
"Content Writer  Configuration Manager , WORK FROM HOME",2COMS Consulting Private Limited,Hyderabad/Secunderabad|Pune,0-5years,Not Specified,"we are providing work from home jobs to every individuals , basic typing skills  and laptop/computer is mandatory for this work. this platform is available for serious job seekers. No registration fees for joining.",WorkFromHome|TypingWork|ContentWriter|ContentDeveloper|ContentEditor|parttimejobs|fulltimejob|jobsinkerla|jobsinhyderabad.|
SME - Cloud Operations,Larsen & Toubro Infotech Limited,Pune,4-10years,800000 - 1600000 INR,"Job Purpose:Responsible for operations and maintenance of the Cloud and Enterprise application platform• Troubleshooting fault, configuration, performance, user access, and security related Cloud and Enterprise application platform issues reported",•Troubleshootingfault|useraccess|andsecurityrelatedCloud|Configuration|Performance|
Senior Infrastructure Leader IT,SnapHunt Pte Ltd,Bengaluru/Bangalore|Hyderabad/Secunderabad,7-9years,940000 - 1420000 INR,We are Urgently looking for an outstanding Global Configuration Manager with solid experience in designing and maintaining,Analytical|Activedirectory|DataProcessing|Customerservice|ItServices|Configurationmanagement|MsOffice|InformationTechnology|
Production Support Engineer -  LNT Infotech,Ikrux Solutions (Opc) Private Limited,Pune,5-10years,Not Specified,We are looking a candidate with immediate joiner or max 1 month N.P.,ProductionSupport|InfrastructureSupportEngineer|Troubleshooting|Configuration|UnixSupport|LinuxSupport|
Scrum Master,SnapHunt Pte Ltd,Delhi,5-10years,Not Specified,Working closely with the project manager to optimize team efficiency and achieve maximum productivity. Regular record maintenance of project activities and daily meeting outcomes to be presented to both client side and internal stakeholders. |,ProjectManagement|Consultant|ProfessionalSalesRepresentative|RecordManagement|ScrumMaster|AgileMethodology|SoftwareDevelopment|
Sr. Lead Analyst - BA,Enroll N Pro,Pune,6-8years,1000000 - 1800000 INR,Configuration analyst with experience in the payments/banking/finance domain,Configurationanalyst|Payments|
Analyst (DevOps),Best infosystems Ltd,Delhi,2-6years,Not Specified,"Participating in project scoping, decision making and technical documentation. Deploying new modules, upgrades and fixes. |",Analyst|Python|Nosql|Devops|Kafka|Cassandra|AWS|CloudServices|Azure|
Siebel Technical Consultant,BR Raysoft Global Private Limited,Hyderabad/Secunderabad,3-5years,Not Specified,"We have openings for siebel Consultant in Hyderabad location. |   |  Position: Siebel Consultant |   |  Experience: 3-5 Years |   |  Skills:L1/L3 development, production or  support, EIM integration, business services |   |  Permanent Position. |   |",BusinessServices|SiebelCrm|SiebelConfiguration|Eim|
Senior Engineer,Fortumax Career International Private Limited,Bengaluru/Bangalore,2-6years,Not Specified,Looking for Senior Engineer,endusersupport|ServiceDesk|Windows|ServerConfiguration|
MNC immediate permanent  opening for SAP PP/Variant Configuration_ 7+ yrs _ Mumbai.,3 Minds ESolutions Private Limited,Mumbai,7-15years,Not Specified,MNC immediate permanent  opening for SAP PP/Variant Configuration_ 7+ yrs _ Mumbai.,SapPp|VariantConfiguration|
Application Engineer required for One Of the Leading IT Company in Chennai,247Headhunting.com,Chennai,4-8years,1200000 - 1500000 INR,"The Application Engineer ensures that all in-house and 3rd party applications conform to our configuration and deployment standards so that every application can be deployed, monitored and managed in a consistent and reliable fashion.",ApplicationDeveloper|Deployment|UNIX|Linux|Shellscripting|Perl|Python|IbmMqSeries|Configuration|ApacheTomcat|
