jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Data Modeling,Cognizant Technology Solutions India Pvt Ltd,Bengaluru/Bangalore|Chennai,5-8years,Not Specified,"ER model or entity-relationship model |  Normalization |  OLAP |  OLTP |  Facts and dimensions |   |  Tools : Erwin, ER/Studio |  Domain : LS background. |",ER/StudioDomain:LSbackground.|Erwin|
"Data Modeler  with SSIS,SSAS,SSRS,Strong SQL",Precision It Solutions Private Limited,Hyderabad/Secunderabad,5-9years,509999 - 910000 INR,Data Modeler,DATAMODLER|DimensionalModeling|DataWarehousing|DataModeling|
DATA MODELLING - MODULE LEAD/ TECHNICAL LEAD,Best infosystems Ltd,Bengaluru/Bangalore,4-10years,Not Specified,Looking for DATA MODELLING - MODULE LEAD/ TECHNICAL LEAD,DataModeling|SSIS|Ssas|DataEngineer|
Talend Developer-Senior Software Engineer,Sigma Consultancy Services,Remote,3-5years,400000 - 700000 INR,•	At least 4-5 years of Total experience |  •	Minimum 2 years of work experience as ETL developer |   |,ETLDeveloper|SqlQueries|DataModeling|
TECHNICAL ARCHITECT -- DATA MODELLING,Best infosystems Ltd,Hyderabad/Secunderabad,13-16years,Not Specified,Looking for TECHNICAL ARCHITECT -- DATA MODELLING,DataModeling|TechnicalArchitect|SSIS|Sql|
POSTGRESQL/Data Modelling - Technical Lead,Best infosystems Ltd,Bengaluru/Bangalore,7-12years,Not Specified,Looking for POSTGRESQL/Data Modelling - Technical Lead,PostgreSQL|DataModeling|TechnicalLead|RestApi|Erwin|DataManagement|
Data Engineer: Data Modeling,Best infosystems Ltd,Pune,3-5years,Not Specified,"As Node.js Developer, you will be primarily responsible for the development of all server-side logic, definition and maintenance of the central database while ensuring high performance and responsiveness to requests from the front-end.",DataEngineer|DataModeling|Node.js|
POSTGRESQL/DATA MODELLING - TECHNICAL LEAD,Best infosystems Ltd,Bengaluru/Bangalore,7-12years,Not Specified,Looking for POSTGRESQL/DATA MODELLING - TECHNICAL LEAD,PostgreSQL|DataModeling|TechnicalLead|DataManagement|AWS|RestApi|Erwin|
Business Analyst (DATA Modelling),E-Friend Solutions India,Bengaluru/Bangalore|Hyderabad/Secunderabad,4-10years,800000 - 1200000 INR,"Data Modeling, Datamodeler, Data Modelling, Business Analyst, Senior business analyst, Prototype, Prototyping,",Datamodeler|BusinessAnalyst|DataModeling|DataModelling|Seniorbusinessanalyst|Prototype|Prototyping|
Power Bi Developer Power Bi,Quess IT Staffing (Formerly known as Magna Infotech),Bengaluru/Bangalore|Hyderabad/Secunderabad,3-6years,Not Specified,Power BI is a business analytics service by Microsoft. It aims to provide interactive visualizations and business intelligence capabilities with an interface simple enough for end users to create their own reports and dashboards,datadesign|PowerBi|DataModeling|DataManagement|DataVisualization|
