jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Marketing & Communications Lead,SnapHunt Pte Ltd,Delhi,3-8years,350000 - 600000 INR,Bringing the consumer perspective to marketing decision making by executing market analysis and research activities and providing insights and recommendations.,OnlineMarketing|ViralMarketing|EmailMarketing|GrowthHacking|Sem|
Quality Associate,Aerolith Business Private Limited,Noida,0-2years,150000 - 290000 INR,"Profile: Quality Associate |  Salary : 16,000 to 20,000 In hand |  Interview time : 11AM - 6PM |  Who can Apply : Fresher and Experienced (0 to 2 Year) |  Salary : 16,000 to 20,000 In hand |  Interview Venue : B-113, Ground Floor, Sector-64, Noida -201301 |",GoodCommunicationsSkills|
Marketo Campaign Specialist,Angel And Genie,Bengaluru/Bangalore,1-6years,Not Specified,A combination of conceptual knowledge and the business context of using marketing automation tool (Marketo).,Marketo|
Communications Assistant,Instatalent Recruit LLP,Mumbai,3-5years,Not Specified,"We are looking for a new colleague to the Corporate Communications’ team, who will have an important role to accelerate our communication efforts further, someone who is truly motivated by working in an international environment with many touchpoints",CommunicationsAssistant|
Urgent requirement Admin cum Sales coordinator,Bachat India Consultancy Private limited,Delhi,2-7years,Not Specified,Urgent requirement Admin cum Sales coordinator,CustomerRelationManager|AdministrationExecutive|AdministrationOfficer|AdministrationManager|SalesCoordinatorAdmin|
UNIFIED COMMUNICATIONS COLLABORATION - TECHNICAL LEAD,Best infosystems Ltd,Bengaluru/Bangalore,6-10years,Not Specified,"The Unified Communications Collaboration consultant is responsible for architecting, migration and overseeing supporting all Microsoft 365 and Office 365 solutions.",UNIFIEDCOMMUNICATIONSCOLLABORATION|Microsoft365|Office265|TechnicalLead|O365|
Manager – Marketing & Operations : Branding; Digital Marketing; Social Media; Incubation,P3 Synergy Consulting,Chennai,3-6years,Not Specified,"You must have skills to handle branding, digital marketing, Event Mgmt, social media, MIS &  operations of a business incubator in a Premium B School. You will be working closely with all stakeholders for managing the incubator & delivering success.",Branding|DigitalMarketing|Coordination|EventManagement|Mis|SocialMedia|incubation|DataManagement|
Urgent Opening For Internal & External Communication_Work From Home,Orcapod Consulting Services Private Limited,Bengaluru/Bangalore|Chennai,3-8years,Not Specified,Urgent Opening For Internal & External Communication_Work From Home,UrgentOpeningForInternal&ExternalCommunication_WorkFromHome|
US Bench Sales marketing_Amritsar,Anupama (Proprietor of Making IT Simplest),Amritsar,3-5years,Not Specified,Experience: 5+ |   |  Work Location: Amritsar |   |  Comapny name: itvision,SalesMarketing|GoodCommunicationsSkills|
Golden Chance To Join Airlines Sector. 245 Vacancies are Available in Airlines,Sumedha Management Consultancy,Cochin/Kochi/Ernakulam|Visakhapatnam,0-5years,280000 - 590000 INR,Urgent hiring for male-female candidates who can start a career with Airlines sector. |    Salary Range:- Fresher-23.5k to 49.5k |    Qualification:- 12th / Graduate / Diploma & Engineering |    Fresher nd Experience Both r Eligible |    Communication:-English/hindi,CorporateCommunications|PublicRelations|
Golden Chance To Join Airlines Sector. 245 Vacancies are Available in Airlines,Markelytics Solutions India Private Limited,Pune|Thane,0-5years,280000 - 590000 INR,Urgent hiring for male-female candidates who can start a career with Airlines sector. |    Salary Range:- Fresher-23.5k to 49.5k |    Qualification:- 12th / Graduate / Diploma & Engineering |    Fresher nd Experience Both r Eligible |    Communication:-English/hindi,CorporateCommunications|PublicRelations|
Training Manager female,Vidhan It Agriculture And Constructions (opc) Private Limited,Ludhiana,2-6years,540000 - 720000 INR,"Need corporate female trainer for a MLM company with following key skills; |  Motivational speaker, Inspirational speaker, Public Speaking, Product Training, Trainer, Speaking Skills, corporate trainer, Interpersonal Skills, Public Speaking.",TrainingCoordinator|MotivatingSkill|productraining|PublicSpeaking|CorporateTrainer|PublicSpeaking|
Digital Marketing/Marketing Communications/Social media Marketing/content writer/campaign management,Sign On Solutions Private Limited,Bengaluru/Bangalore,1-5years,Not Specified,Digital Marketing/Marketing Communications/Social media Marketing/content creation/content writer/campaign management. |,Marketing|SocialMediaMarketing|BrandMarketing|MarketingCommunications|DigitalMarketing|EmailMarketing|InternetMarketing|SEO|
Real Estate Sales Real Estate Channel Sales Real Estate Executive,Interactive HR Spot Private Limited,Bengaluru/Bangalore,1-5years,220000 - 260000 INR,Immediate Opening For Real Estate Sales Executive & Market Research,Telecaller|Telemarketing|Telesales|Telemarketingexecutive|Counsellor|Telesalestelemarketing|Telesalesexecutive|Customercareexecutive|RealEstateExecutive|
Java VOIP Developer,Markelytics Solutions India Private Limited,Bengaluru/Bangalore,3-8years,Not Specified,"unified communications |  • SIP, VoIP, Contact Center, media gateway, RTP, WebRTC, PBX, SBC, Proxy, Messaging, Presence, Chat, Collaboration",VoiP|SIP|UnifiedCommunications|Java|Pbx|Rtp|Webrtc|
Opening for Inhouse Sales Executive,Wings Brand Activations India Private Limited,Kolkata,0-1years,Not Specified,|                                  |                              |                                  |,
Digital Marketing/Marketing Communications/Social media Marketing/content writer/campaign management,Asmacs,Bengaluru/Bangalore,1-5years,Not Specified,Digital Marketing/Marketing Communications/Social media Marketing/content creation/content writer/campaign management. |,Marketing|SocialMediaMarketing|BrandMarketing|MarketingCommunications|DigitalMarketing|EmailMarketing|InternetMarketing|SEO|
Spot Offer for Corporate Sales BDE/BDM (Lucknow),Arise Solution,Lucknow,1-3years,110000 - 430000 INR,Openings for Corporate Sales Marketing (Lucknow) Looking for both Male & Female (Spot Offer),BusinessDevelopment|Sales|Marketing|
Market research and analysis of CSR,Wings Brand Activations India Private Limited,Mumbai,0-1years,Not Specified,Corporate Social Responsibility,MarketresearchandanalysisofCSR|
Take your career prospects towards growth by working in International BPO!!!!,Ambe Consultancy Services Private Limited,Ahmedabad,0-2years,150000 - 220000 INR,US Non Voice Process |   |  Ready For Rotational Shift |  5 Days Working & 2 Days Rotational Off |  Fluent English Required |  Salary 17K-25K Per Month |  Contact HR Manav Bhatia |  Call:9687676592 |  Mail:[HIDDEN TEXT],InternationalBpo|BpoNonVoice|GoodCommunications|USNonVoice|CallCenter|
Openings for B2B Marketing Corporate Sales (Mumbai) Only for Female,Js It Tech Solutions,Mumbai,1-3years,210000 - 440000 INR,Openings for B2B Marketing Corporate Sales (Mumbai) Only for Female,BusinessDevelopment|Sales|Marketing|
Secretary To Head of Operation,Markelytics Solutions India Private Limited,Mathura,3-6years,Not Specified,Required by  HOMESEWA2COVIDPATIENT ( who provide treatment like Hospital to COVID Positive Patients in their home at affordable / minimize medication cost) is a part of Healthcare Sewa which is a Nonprofit making organization.,A2-yearundergraduatedegreeprogramoffersspecializedcoursecontentsuchashumananatomy|MedicalTerminology|officetechnology|medicalofficemanagement|medicalinsurancebilling|machinetranscriptionandbusinesscommunications.|
Content Writer,Talent Excel,Hyderabad/Secunderabad,0-1years,Not Specified,Content Writer,GoodCommunications|
