jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Java Developer,Vertex Star Soft,Bengaluru/Bangalore,3-8years,Not Specified,"Key Skills :  Java / Core java, SQL",Java|Sql|Datastructures|Algorithms|
Automotive Security Architect,Skynet Placements,Bengaluru/Bangalore,8-12years,Not Specified,"Automotive/embedded product development automotive embedded platforms Cryptography algorithms Linux, AUTOSAR",Automotive/embeddedproductdevelopmentCryptographyalgorithms|
Engineering Manager,Provance Business Consulting Private Limited,Bengaluru/Bangalore,7-9years,Not Specified,Engineering Manager with 7-9 years  of Experience. |  Location-Bangalore,DEVELOPMNET|Api|Algorithms|Python|CloudArchitecture|
AEM Developer,Jarus Technologies India Private Limited,Bengaluru/Bangalore,4-9years,Not Specified,"AEM + Java with j2ee |   oops - sound knowledge |   DS, algo - good |   basic of html, css, js",AEM+Javawithj2ee|DataStructures|Algorithms|Ds|OopsConcept|CSS|Js|
Software Engineer / Technical Lead / IOS Developer / IOS Development / IOS SDK,C P Careers Private Limited,Hyderabad/Secunderabad,7-14years,Not Specified,Exposure to app development using Xcode and iOS SDK |,IOSTechnicalLead|IosTeamLead|Ios|Xcode|IosSdk|Algorithms|DataStructures|Swift|
Senior Software Engineer(PS),Teamware Solutions (A division of Quantum Leap Consulting Private Limited),Bengaluru/Bangalore|Hyderabad/Secunderabad,4-8years,1500000 - 3000000 INR,"3 years of experience in OOPS Language (Java/C++/Python) |  Python is highly preferred |  2 years in Data structures,Algorithms,Multithreading |  Excellent Communication |  Education/qualification: Graduate/Master Degrees in Comp Science / Information Technology",Java|C++|Python|DataStructures|Algorithms|Multithreading|
Opportunity For Freshers with Teamware Solutions,Beacon Consulting,Mumbai|Pune,Fresher,650000 - 750000 INR,Opportunity for fresh Java developers,Javadeveloper|Threading|Freshers|Graduates|GraduateFresher|Undergraduates|Java|Multithreading|Algorithms|Datastructures|Oops|ObjectOrientedProgramming|
Senior Software Developer,ALLEGIS SERVICES (INDIA) PRIVATE LIMITED (RPO),Bengaluru/Bangalore,5-10years,Not Specified,Multiple Openings for Senior Software Developer with Our Client located at Bengaluru / Bangalore.,SeniorSoftwareDeveloper|SoftwareDeveloper|Oops|DataStructure|Algorithms|Java|Spring|SpringBoot|Microservices|Apis|AWS|Database|
Python Developer,ALLEGIS SERVICES (INDIA) PRIVATE LIMITED (RPO),Bengaluru/Bangalore,2-6years,Not Specified,"As part of the Product development team, this role will act as the gatekeeper for product quality and work on framework development. Resource will work on multi-cloud application management framework that provides application automation and lifecycle",PythonDeveloper|Python|automation|Algorithms|datastructures|TestingTools|
Java Developer,Marvell India Private Limited,Delhi,3-5years,Not Specified,"As a member of the IT development and Engineering Team, the Java Developer (you) will be responsible, working on hybrid development.",Javadeveloper|Java|SpringBoot|Microservices|DataStructures|Algorithms|
"Senior Software Engineer (C, Crypto)",C P Careers Private Limited,Hyderabad/Secunderabad,8-12years,Not Specified,8+ years’ experience in embedded software development,Crypto|SeniorSoftwareEngineer|C|Linux|EmbeddedSoftwareDevelopment|Cryptography|datastructures|Algorithms|
Software Engineer - Senior,ALLEGIS SERVICES (INDIA) PRIVATE LIMITED (RPO),Chennai|Noida,4-7years,3000000 - 4000000 INR,"Job Description |  Role : |  As a Engineer, your leadership shall be critical in ensuring engineering rigor and |  driving innovation at scale. You shall be accountable for architecting, designing and |  implementing complex capabilities, mentoring engineers",softwareframeworksandcomplexdistributedenterprisesystems.ExpertiseinArchitecture|Design|Development|Trouble-shooting|TestAutomationandPerformanceTuningandBenchmarkingofcomplexenter|Algorithms|datastructures|DesignPatterns|
Java Developer,Jobs Expert Private Limited,Chennai,3-9years,Not Specified,To be a part of worlds leading provider of content delivery solutions and advanced advertising technology.,Javadeveloper|Java|SpringBoot|Microservices|DataStructures|Algorithms|Multithreading|
"Senior Software Developer In C# , WFH Permanently (Call 88606 18858)",SnapHunt Pte Ltd,Pune,5-15years,Not Specified,"Senior Software Developer In C# , WFH Permanently (Call 88606 18858)",SoftwareDeveloper|SoftwareEngineer|Javascript|Ajax|Json|jQuery|Algorithms|
Equity Research Intern,Angel And Genie,Mumbai,0-3years,Not Specified,"Creating, managing and maintaining a real-time simulated portfolio. Mining data and researching fundamental and technical analysis of the stocks.",Finance|AnalyticalSkills|EquityResearch|Forex|cfds|Derivatives|Algorithms|
Snr Data Scientist-NBFC(Financial services)-Bangalore-10yrs+-25-30lakhs,C P Careers Private Limited,Bengaluru/Bangalore,10-15years,Not Specified,Snr Data Scientist-NBFC(Financial services)-Bangalore-10yrs+-25-30lakhs,DataScientist|MachineLearningAlgorithms|DataVisualization|Python|Sql|Pyspark|AWS|
Software Engineer (Core Java),Encora Innovation Labs India Private Limited,Chennai|Hyderabad/Secunderabad,4-12years,1800000 - 3500000 INR,MUST HAVES: |  Core Java Development |  Education - BE/B.Tech/MCA/MS |  Must have experience in Core Java - 7 years (application programming) |  Must have work experience in Multi Threading - Hands on experience is a must |  Must have work experience in Algorithms.,ProductDevelopment|Java|J2EE|CoreJava|Spring|Hibernate|ApplicationDevelopment|ApplicationProgramming|DataStructures|Algorithms|Multithreading|
Python Developer,Hiremount Solutions Private Limited,Bengaluru/Bangalore,4-10years,Not Specified,Looking for Python Developer.  looking for a Data Engineer to build and support the Data Analytics Platform.,Python|Db|DataStructures|Algorithms|DataEngineer|DataAnalytics|PythonDeveloper|
Android Mobile App developer,Serviam Consultancy Services,Surat,2-4years,Not Specified,Flutter Mobile Platform ll Android Application Development ll Algorithms ll Web Services,FlutterMobilePlatform|AndroidApplicationDevelopment|Algorithms|WebServices|
Python Developer,Shalitin Immigrations LLP,Chennai,5-10years,Not Specified,Experience in Python Programming.,DeepLearningAlgorithms|Python|PythonDeveloper|MachineLearning|Jpa|RestfulWebServices|
"Data Analyst Required For Canada, Singapore & Gulf",Marvell India Private Limited,Canada|Singapore,2-5years,3000000 - 5400000 INR,"We are looking for a passionate certified Data Analyst. The successful candidate will turn data into information, information into insight and insight into business decisions.",DataAnalyst|PL/SQLDeveloper|datafusion|BusinessAnalysis|Financialanalysis|ResearchAnalyst|DataMining|SqlDatabase|Oracle|DatabaseDeveloper|AlgorithmDevelopment|algorithmanalysis|OptimizationAlgorithms|
Staff Software Engineer,A V Immigration And Careers Consultancy Private Limited,Hyderabad/Secunderabad,2-9years,Not Specified,"Strong in cyber security, data security, symmetric/asymmetric  key cryptography , data structures, algorithms, and software design",StaffSoftwareEngineer|symmetric/asymmetrickeycryptography|CyberSecurity|DataSecurity|datastructures|Algorithms|SoftwareDesign|
Electronics Engineer in Canada,A V Immigration And Careers Consultancy Private Limited,Australia|Canada,3-8years,1800000 - 3200000 INR,"Electronics Engineers design, develop, adapt, install, test and maintain electronic components, circuits and systems used for computer systems, communication systems, entertainment, transport and other industrial applications.",ElectronicsEngineer|maintenance|Repair|SafetyStandards|Installation|signalprocessingalgorithms|ControlSystems|ElectronicsEngineering|Testing|PerformanceMonitoring|
Electronics Engineer in Canada,Flexi Careers India Private Limited,Australia|Canada,9-14years,1800000 - 3200000 INR,"Electronics Engineers design, develop, adapt, install, test and maintain electronic components, circuits and systems used for computer systems, communication systems, entertainment, transport and other industrial applications.",ElectronicsEngineer|maintenance|Repair|SafetyStandards|Installation|signalprocessingalgorithms|ControlSystems|ElectronicsEngineering|Testing|PerformanceMonitoring|
