jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
SOA Developer,Labridge Consulting,Hyderabad/Secunderabad,7-12years,Not Specified,Designation :SOA Developer |  Experience : 7+ Years |  Location: Hyderabad |  Mode: Full Time |  Notice Period: 0 - 30 Days,Suite|JCA|Oracle|Soa|Integration|12c|Bpel|PL/SQL|Soap|RESTFUL|Xml|Xsd|Xslt|Xpath|Xquery|
Oracle SOA,Ideslabs Private Limited,Bengaluru/Bangalore|Mumbai,7-12years,Not Specified,Oracle SOA,OracleSoa|
Oracle Fusion Middleware developer@ Client Location,Siera IT Services Private Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,5-10years,Not Specified,Oracle Fusion Middleware developer@ Client Location,ofm|OracleFusionMiddleware|OracleSoa|ServiceOrientedArchitecture|Soa|
SOA Administrator,Progneur Technologies Private Limited,Bengaluru/Bangalore|Chennai,2-6years,350000 - 550000 INR,Candidates who can join within 30 days can apply.,DesignPrinciples|TechnicalSupport|Troubleshooting|OSB|Networking|Soa|Weblogic|NetworkAdministration|Oracle|Middleware|
Teamcenter Developer,Serviam Consultancy Services,Bengaluru/Bangalore|Pune,1-6years,Not Specified,Teamcenter Developer |  BMIDE configuration and customization projects |  work on ITK or SOA or RAC or AWC,ITKorSOAorRACorAWCorBMIDE|
Oracle Technical Consultant in Oman,Labridge Consulting,Oman,6-10years,1200000 - 2200000 INR,Excellent Knowledge in Oracle Applications Framework. Candidate should be hand on Custom OAF Page Development (Mandatory) |  Strong Knowledge of Oracle EBS CEMLI objects including SQL.  |  Technically strong in PL/SQL programming and JAVA Programming,"""EBSCEMLI""|Oracle|Sql|Soa|"
Senior WSO2 Developer,BR Raysoft Global Private Limited,Chennai,6-9years,Not Specified,Designation:Senior WSO2 Developer |  Experience : 6-9 Years |  Location: Chennai |  Mode: Full Time,WSO2EnterpriseIntegrator|ESBcoding|Analysis|Xslt|Configuration|Soa|Middleware|
ORACLE SOA BPEL 1 YEAR C2H TRIVENDRUM /WFH I 14 APR 2021,Best infosystems Ltd,Thiruvananthapuram/Trivandrum,4-14years,Not Specified,ORACLE SOA BPEL 1 YEAR C2H TRIVENDRUM /WFH I 14 APR 2021,12C|ORACLE|Soa|Bpel|DataMigration|
Application Developer: EAI,Adal Immigrations LLP,Bengaluru/Bangalore,6-8years,Not Specified,"6+ Years hands on experience on doing Analysis, Integration design and document Interface requirement.",IBMIntegration|WebSphereSOA|ITX|Dml|
Senior Test Engineer/Canada/Australia/Germany/Singapore,Macropace Technologies,Australia|Canada,2-7years,2000000 - 5100000 INR,"Own testing for one or more production systems - could be client facing mobile apps, back office systems, transaction processing etc.",SeniorTestEngineer|SocialNetworking|Finance|Build|Cloud|CloudComputing|Saas|Grid|Soa|
"Oracle SOA, BPM or OSB",Winx Consulting Services,Bengaluru/Bangalore,5-9years,Not Specified,"Oracle SOA, BPM or OSB",osb|OracleSoa|
Cloud Architect,AutoRabit Software Private Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,5-10years,409999 - 710000 INR,Urgent Hiring,DataAnalyst|CloudArchitect|Cloud|Saas|Soa|CloudComputing|
Hiring Java Developers,Enormous IT Services Private Limited,Hyderabad/Secunderabad,7-10years,Not Specified,|                                  |,
Senior Cloud Engineer,C P Careers Private Limited,Hyderabad/Secunderabad,5-12years,Not Specified,Work closely with the different deployment models and Application owners to measure and improve the reliability and performance of Application and Application Environments.,serversystems|CFT|AwsCloud|AWS|Soa|ObjectOrientedAnalysis|Terraform|Linux|RedhatLinux|
WEB CENTER / WEB CENTER PORTAL / SOA / BPM,PeopleStrong,Bengaluru/Bangalore|Hyderabad/Secunderabad,15-20years,Not Specified,"Expert WebLogic admin, with experience in one or more Oracle middleware products (such as WebCenter Portal/Content, SOA, BPM, ODI)",Oraclemiddleware|Webcenter|WeblogicAdmin|WeblogicAdministrator|WebcenterPortal|Soa|BPM|Odi|
HYBRIS-MODULE LEAD/TECHNICAL LEAD,Vyapin Software Systems P Ltd,Bengaluru/Bangalore|Hyderabad/Secunderabad,5-10years,Not Specified,"Job Summary: |   |  Total # of years of experience:5-10yrs |   |  Job Location: Bangalore/Chennai/Hyderabad/Pune/Kolkata/Noida/Bhubaneshwar |   |   |   |  Key Responsibility: |   |  Designing and leading B2B, B2C, multi-site and multi-country, end-to-end implementations of eComme",Designingandleading|B2b|B2C|multi-site|multi-country|end-to-endimplementations|architecture/design|modulardesigns|Strong|design&development|ImpEX|Java|J2EE|SpringFramework|Ooad|QueryTuning|Soa|Soap|REST|
Integration Architect,Clean Harbors India LLP,Bengaluru/Bangalore,15-20years,Not Specified,15 years of IT experience with minimum of 5 years experience implementing iPaas and API management platforms(APIGEE),iPaas|SOApatterns|IntegrationArchitect|Apigee|Microservices|Devops|Cx|
Software Programmer / Dot net developers/Dot net trainee,Needfill Private Limited,Chennai,1-2years,Not Specified,Multiple Openings for Software Programmer / Dot net developers/Dot net trainee with Our Company located at Chennai.,Sharepoint|Dotnet|.NET|ASP.NET|C#|AspDotnet|Mvc|WindowsForms|VbDotNet|Wpf|HTML|Javascript|CSS|AJAX|Soa|
"Engineer Software IT - Hyderabad,TS",Angel And Genie,Hyderabad/Secunderabad,7-12years,Not Specified,Should have approx. 8-10 years of Oracle SOA suite experience and 2-3 years in Oracle Integration Cloud (OIC) ideally with integration to/from Oracle Cloud Applications,OracleIntegrationCloud|OIC|OracleCloudApplications|OracleSoa|OracleCloud|
.Net Developer,ConnectIN Jobs Global,Noida,4-7years,Not Specified,4-7 years of software development experience on Dot Net technologies,.NET|Dotnet|DotNet|ASP.Net|C#|EntityFramework|Linq|Mvc|WebApi|Soa|Json|MsSqlServer|Tsql|Sql|
Java Architect,Jobs Expert Private Limited,Bengaluru/Bangalore|Mumbai,12-17years,2000000 - 3500000 INR,Strong Java Full stack experience with strong designing skills |   |  •            Strong leadership skills who can lead/drive a team technically and having a product  owner mindset |   |,JavaArchitect|JAVAArchitecture|J2EEArchitect|SolutionArchitect|ProductOwner|SoaArchitect|
"CVAD Developer-For Bangalore Location, Experience required:-5+yrs,Salary As per Industry",Jobs Expert Private Limited,Bengaluru/Bangalore,5-10years,Not Specified,"CVAD Developer-For Bangalore Location, Experience required:-5+yrs,Salary As per Industry",CitrixSystems|Java|MvcArchitecture|PowerShell|Soa|Redhat|Sql|DbDesign|C|C++|
