jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
FUSE operation,Eteam Info Services Private Limited,Noida,5-12years,Not Specified,•	Should have 5+ years of experience in Red Hat JBOSS Fuse ESB (preferred) or Apache Camel or any other similar ESB platforms |  •	3-4 years of experience in supporting 24x7 L1/L2 Operations based projects  |  •	Should have 3+ years of SOAP / REST,RedHatJBOSSFuseESB|SOAP/REST|Bashshellscript|•Java|SpringandSpringbootandCICDframework|ScriptingexperienceinPython/Perling|ApacheCamel|LinuxOperatingSystem|
FUSE operation,Insigma Technologies Private Limited,Noida,5-14years,Not Specified,•	Should have 5+ years of experience in Red Hat JBOSS Fuse ESB (preferred) or Apache Camel or any other similar ESB platforms |   •	3-4 years of experience in supporting 24x7 L1/L2 Operations based projects  |   •	Should have 3+ years of SOAP / REST,RedHatJBOSSFuseESB|SOAP/REST|Bashshellscript|•Java|SpringandSpringbootandCICDframework|ScriptingexperienceinPython/Perling|ApacheCamel|LinuxOperatingSystem|
Operation Analyst,Unique Management Consultants,Hyderabad/Secunderabad,3-8years,Not Specified,"Role: Operations Analyst |  Proficient in Excel  |  Experience in Facilitation |  Project Management |  Data Management |  Strong Communication skills (optional, but preferred) |  Analysis of survey data |  Learning & Development experience",ProjectManagement|operationanalyst|Excel|DataManagement|
Process Associate IR Operation,Ambe Consultancy Services Private Limited,Nagercoil,0-5years,Not Specified,Maxerience highly believes on Artificial Intelligence & Internet-of-Things based systems for the digital world. We are seeking for a reliable and organized person to join us as a Process associate.,ComputerKnowledge|GoodCommunication|
Operation foreman,Osworld Technology,SaudiArabia,5-20years,Not Specified,|                                  |,
Secretary To Head of Operation,Soul of Pluto Tech LLP,Mathura,3-6years,Not Specified,Required by  HOMESEWA2COVIDPATIENT ( who provide treatment like Hospital to COVID Positive Patients in their home at affordable / minimize medication cost) is a part of Healthcare Sewa which is a Nonprofit making organization.,A2-yearundergraduatedegreeprogramoffersspecializedcoursecontentsuchashumananatomy|MedicalTerminology|officetechnology|medicalofficemanagement|medicalinsurancebilling|machinetranscriptionandbusinesscommunications.|
Senior Officer-Value Banker (Operation),Imarticus Learning Private Limited,Bhubaneswar,3-8years,Not Specified,Looking for Senior Officer-Value Banker (Operation),SeniorOfficer|BankingOperations|OperationsManager|BankingDomain|
E-commerce Operation Manager,Aspire Group of Services,Hyderabad/Secunderabad,6-11years,Not Specified,"1.	Experience on Advanced MS-Excel (Lookup’s, pivot table, Formulas, VBS, Macros)  |  2.	Knowledge or experience on Magento  |  3.	CMS experience desirable |  4.	Experience gathering and analyzing large amounts of data and delivering",CatalogManagement|BusinessOperations|Ecommerce|E-Commerce|
Job Role : Operation Designation Analyst - Hyderabad,Aspire Group of Services,Hyderabad/Secunderabad,0-3years,Not Specified,"Industry : Investment Bank ( Goldman Sachs, JP Morgan, Citi Group, BNY Mellon, Societe Generale, Barclays, BNP Paribas, Bank of America etc..,)",InvestmentBankingOperations|
Operation Executive,Orissa Doot Private Limited,Lucknow,0-1years,120000 - 220000 INR,"Good Verbal And Writing Skills , |  Well versed with MS Office , |  Excellent PPT Skills and Drafting Skills .",ProjectManagement|Representative|Assistant|Officer|OperationsExecutive|
