jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Cyber Security,Winx Consulting Services,Hyderabad/Secunderabad,2-6years,500000 - 900000 INR,"2+years of experience in cyber security |  Good Hands on experience on threat, incident response, soc, splunk",SecurityoperationCEntre|CyberSecurityAnalyst|Soc|CyberSecurity|
Cyber Security consultant,Expertia Ai Technologies Private Limited,Thrissur,5-7years,Not Specified,"Good understanding on infrastructure management, cloud computing, network administration, |  systems/OS Administration, database management, security testing services",InformationSecurity|CloudComputing|NetworkSecurity|
Product Cyber Security,Hr Click,Coimbatore,8-10years,960000 - 1050000 INR,"Rating assets in regard of the safety targets Availability, Integrity, Confidentiality |   2. Analyzing threats |   3. Developing appropriate measures and requirements in response to the threat analysis |   4. Maintaining the catalog of security requirements inc",KnowledgeoftherelevantProductCyberSecuritystandards|inparticularIEC62443andITBaselineProtection(Grundschutz)|
Cyber Security Analyst,Kayk Technologies Private Limited,Hyderabad/Secunderabad,1-6years,Not Specified,"As an Information Security Analyst, you will design and implement IT security systems to protect the organisation's computer networks from cyber attacks.",PenetrationTesting|VulnerabilityAssessment|NetworkSecurityTechnologies|
NEED FRESHERS CYBER SECURITY ENGINEER,Star Tech,Gurgaon/Gurugram|Noida,0-2years,560000 - 830000 INR,GRAB THE POST OF CYBER SECURITY ENGINEER .FRESHERS AND UPTO 1 YR EXPERIENCE CAN APPLY.,SoftwareDeveloper|SoftwareEngineer|Softwareprogrammer|CyberSecurity|
Senior Penetration Tester,Expertia Ai Technologies Private Limited,Thrissur,4-6years,Not Specified,"Your role is to conduct advanced penetration tests, identify any breaches or weaknesses in the security setup.",SecurityTechnologies|Phyton|Powershell|Ruby|Bash|CyberSecurity|PenetrationTesting|
SOC Engineer,Expertia Ai Technologies Private Limited,Thrissur,2-5years,Not Specified,Candidate with Work experience in any SIEM tools like Splunk and interested in cyber security,CyberSecurity|SiemLinux|InformationSecurity|NetworkSecurity|
Cyber Security,Velocity Technology Solutions,Bengaluru/Bangalore|Hyderabad/Secunderabad,3-8years,Not Specified,SAP ETD,SAPETD|CyberSecurity|
Cyber Security - Consultant/Senior,Test And Verification Solutions India Private Limited,Pune,8-13years,Not Specified,Candidate should minimum 8 years of experience in Incident Response experience.,CyberSecurity|ITsecurity|
SOAR Engineer,Expertia Ai Technologies Private Limited,Hyderabad/Secunderabad,5-12years,Not Specified,"Greetings from Tessolve Semiconductor!!!!!!!!!!!!!!!!!! |  Currently we are  hiring for SOAR Engineer |   |  JD:- |  Exp range : 6 +years |   Skillsets(mandatory): SOAR (Security, Orchestration, Automation and Response) strong in Python, AWS/Azure/GCP, Firewalls,",SoCVerification|Soc|SecurityAnalyst|CyberSecurity|SecurityOperationCenter|
Security Analyst(Embedded Security),Sonyo Management Consultants Private Limited,Noida,4-8years,Not Specified,If you are looking for technology challenges and want to work in the holistic cyber security scope. |  -You want to become a security expert in some domains. |  You want to be part of a dynamic and growing team,EmbeddedSecurityArchitecture|RiskAssessmentEngineer|CyberSecurity|Cryptography|
Infrastructure Discovery and Planning,Expertia Ai Technologies Private Limited,Pune|Thiruvananthapuram/Trivandrum,12-20years,Not Specified,"Infrastructure Discovery and Planning Architect who could do AS IS, FIT and GAP Analysis.",CertifiedInformationSecurityManager(Cism)|InfrastructurePlanning|ManagedServices|InfrastructureArchitect|ITSecurity|PenetrationTesting|VulnerabilityManagement|VulnerabilityAssessment|CyberSecurity|Datacenter|Server|ItInfrastructure|
cyber security trainer_Anywhere in india,Pleco Migration Private Limited,Ahmedabad|Delhi,7-12years,350000 - 650000 INR,"Cyber security trainer–Quantum computing, Cybersecurity and forensics cryptography.",Forensic|Computing|Quantum|CyberSecurity|
Senior Security Analyst-Cloud security,AasaanJobs Private Limited,Noida,8-12years,Not Specified,"If you are looking for technology challenges,want to work in the holistic cyber security scope. |  -You want to become a security expert in some domains. |  -You want to be part of a dynamic and growing team. |",EmbeddedSystems|Cloud-Based|CyberSecurity|ThreatAnalysis|CloudServices|CloudSecurity|
Cyber Security Analyst,Aayam Consultants,Canada|HongKong,2-7years,2500000 - 3000000 INR,Call Priya : 8800604691,CyberSecurityAnalyst|SecuritySystem|CyberSecurity|SecurityAnalyst|Networking|InformationSecurityRisk|Vulnerability|EthicalHacking|Iam|
security expert Engineer,Enigmasoft Technologies Private Limited,Chennai,4-5years,800000 - 1400000 INR,Minimum 3 years of RELEVANT experience in application/cloud security . Indepth knowledge in handling OWASP web security threats,Securitythreats|Owasp|Saas|Tcp/ip|Websocket|CyberSecurity|Paas|Iaas|DOS|
