jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Senior Sales Engineer,AIS Technolabs Private Limited,Mumbai|Pune,4-6years,400000 - 500000 INR,"i.	Detailed knowledge of UF + RO for Pharmaceutical pure water applications, utility systems, and Recovery of wastewater treatment applications |  ii.	Ensure lead generation calendar is updated for daily briefings.",SalesEngineer|
Sales Engineer,Dronacharya HR Management,Mehsana,1-3years,180000 - 250000 INR,"Sales & Business development for one of manufacturing company, they are manufacturer of Jig fixture, industrial trolley and conveyor belt.",Sales|Businessdevelopment|DirectSales|FieldSales|DirectMarketing|IndustrialSales|MarketingEngineer|SalesExecutive|SalesEngineer|
Business Development / Sales and Marketing / Sales Engineer / Marketing Engineer / Sales,Mahathi Infra Services Private Limited,Hyderabad/Secunderabad,2-5years,Not Specified,"We are looking for a young, active, enthusiastic person to join our Business Development Team in H.O. Hyderabad the position in discussion is that of a Engineer- Business Development",MarketingEngineer|IndustrialSales|SeniorSalesEngineer|BusinessDevelopment|Marketing|Sales|MarketDevelopment|ClientAcquisition|SalesEngineer|
SALES ENGINEER-MALE,K21 Consulting,Chennai,3-6years,200000 - 300000 INR,"1)Candidate should have minimum 2-3 year experience in selling high |  value CNC vertical Horizontal VTLs, Boring machines and so on. |   |  2)CNC Turning and CNC Machining centres - Vertical and Horizontal 3 Axis / 4 |  Axis / 5 Axis machines.",IndustrialSales|MachineHandling|SalesEngineer|
Sales Engineer,Jay Instruments & Systems Pvt Ltd,Vadodara,0-2years,220000 - 330000 INR,"Direct sales of Inkjet printers like DOD,CIJ etc to industries",SalesEngineer|
Sales Engineer,Jobs Rider,Hamirpur|Hapur,1-4years,140000 - 550000 INR,"Urgent Required Helper, Store keeper, |  Supervisors ,100% JOB HERE |  Company required local candidates, joining district wise |  Payment monthly Base: - |  Company provides huge benefits to candidates |  For more information plz contact to miss Sushma -7289963579",AssistantSalesManager|MarketingManager|SalesManager|SalesDevelopmentManager|
Hiring IT sales manager ( software and Hardware product),Global Multilingual Private limited,Thailand|Vietnam,1-5years,Not Specified,Engage with unmanaged/managed accounts on Microsoft CRM to generate revenue post executing the compliance process flow sales IT product,EnterpriseTechnologySales|EnterpriseAccountManagement|ItSales|softwaresalesmanagement|salesnetworking|
Automation Sales Engineer,Os Consultancy,Bengaluru/Bangalore|Kolhapur,3-8years,330000 - 450000 INR,"A leading manufacturing company dealing into temperature control products  is looking for Automation Sales Engineer  |   |  Key : Automation Sales , PLC Engineering,Instrumentation Sales","TemperatureGauge|AutomationEngineer|""Sensors""|ProcessControlInstruments|""Salesengineer""|AutomationEngineer|""PID""|""Temperaturecontroller""|""Transmitter""|ApplicationSales|""Timers""|"
Sales Executive Sales Manager Sales Engineer Sales Representative,Freelancer - Purushottam Munjajirao Dhutraj,Bengaluru/Bangalore|Kolkata,2-12years,1939999 - 3720000 INR,Sales Executives drive a company's product and/or service sales by actively seeking out prospects and pursuing sales opportunities.,Marketing|DirectSales|Businessdevelopment|Selling|Sales|Insurance|Advisor|BusinessDevelopmentManager|MarketingManager|AssistantSalesManager|AgencyManager|UnitManager|SalesExecutive|SalesManager|SalesDevelopmentManager|
Sales Engineer,Cryogenics,Bengaluru/Bangalore,2-3years,240000 - 360000 INR,Centralized HVAC Sales Engineer,SalesEngineer|
Role: National Relationship Manager,I Tech Solutions,Ahmedabad,6-9years,Not Specified,"Job Location: Shivranjini, Ahmedabad |    |   Role: National Relationship Manager |    |   Reporting to: Deputy Vice President |    |   Education: BTech/BE - only engineers |    |   Marks: 60% throughout academics |    |   Experience: 6-8 years in B2B sales including 3 years",TeamHandling|HandlingATeam|RelationshipManagement|Sales|NationalRelationshipManagerBusinessdevelopment|TeamLeader|
Sales Executive / Engineer,Shajeng Hardware Co Ltd,Bengaluru/Bangalore|Mumbai,1-3years,300000 - 400000 INR,"We are hiring for Sales Executive / Engineer to work in India (Kolkata, Delhi / NCR, Mumbai /Bangalore) with minimum of 1-3 years of relevant experience.",SalesRepresentative|Selling|Sales|BD|AccountManager|BusinessDevelopment|DirectSales|ChannelSales|CorporateSales|SalesExecutive|
Sales Engineer,EDrishyaa IT India Private Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,3-4years,200000 - 400000 INR,Sales Engineer with experience in front line sales in Equipment section preferably  Printers,Sales|Marketing|BusinessDevelopment|Sales&Marketing|
Sales Engineer,Concept Electronics Limited,Bengaluru/Bangalore,0-2years,120000 - 220000 INR,Marketing MNC Brand Electronics Test and Measuring Instruments,GoodCommunicationSkills|OwnaTwoWheel|
Technical Sales - Packaging Machines,Radial HR Solutions,Bengaluru/Bangalore,1-4years,200000 - 300000 INR,Looking for the position of Technical Sales - Packaging Machines: Require Candidates with 1-3yrs of experience in packaging machine sales Or any other technical sales.,TechnicalSales-PackagingMachines|packagingmachinesales|Sales|Marketing|businessdevelopment|IndustrialSales|machinessales|
Branch Sales Manager,I Tech Solutions,Ahmedabad|Pune,1-3years,Not Specified,"Job Location: Aundh, Pune |    |   Role: Branch Sales Manager |    |   Job Location: Shivranjini, Ahmedabad |    |   Role: Branch Sales Manager |    |    |",businesstobusiness|B2b|business2business|BranchSalesManager|AssistantSalesManager|SalesManager|SalesDevelopmentManager|
Technical Sales,Madhava Prasad Beni (Proprietor Of Advanced Photonics),Delhi|Mumbai,1-3years,360000 - 420000 INR,"Technical sales, Field sales",SalesProfessional|SalesOfficer|MarketingEngineer|MarketingExecutive|SalesEngineer|Salesexecutive|
Sales Engineer,Innovative Engineering Products Private Limited,Ahmedabad,1-2years,210000 - 250000 INR,"Preferred Education: Diploma or B.E in Mechanical Engineer or Production Engineer, Required Owen laptop & Two Wheeler Vehicle",KnowledgeforMSOffice|NegotiableSkill|GoodCommunicationSkill|
Sales Engineer,Sumedha Management Consultancy,Gurgaon/Gurugram,7-10years,400000 - 570000 INR,"Product Range & Industry type.  |    -  Manufacturing and trading of Foundry Machine like Gravity Die Casting Machines, Low Pressure Die Casting Machines, Induction Melting Furnace, Core Shooter Machines etc.    Factory is in Manesar-Harya.",FoundryProducts|DieCasting|GravityDieCasting|Shootermachines|Meltingfurnaces|coreshootermachines|
Sales Engineer ( Air Filtration),E-Friend Solutions India,Ahmedabad|Indore,3-8years,400000 - 600000 INR,"Filters,air filtration, filter fabric, non woven, fabric, textile, sales",Filters|airfiltration|filterfabric|nonwoven|fabric|Textile|Sales|
Operation Analyst,Eteam Info Services Private Limited,Hyderabad/Secunderabad,3-8years,Not Specified,"Role: Operations Analyst |  Proficient in Excel  |  Experience in Facilitation |  Project Management |  Data Management |  Strong Communication skills (optional, but preferred) |  Analysis of survey data |  Learning & Development experience",ProjectManagement|operationanalyst|Excel|DataManagement|
Sales Engineer,Eminence core solutions LLP,Pune,1-2years,160000 - 210000 INR,"We are looking for dynamic, result oriented candidate with strong skills for B2B Sales. The objective of this position is to generate leads, travel and meet the customer and generate the sales revenue.",B2bSales|LeadGeneration|TeamManagement|Marketing|BusinessDevelopment|Sales&Marketing|Mapping|Email|EmailMarketing|SalesTargets|ElectricalSystems|IndustrialAutomation|NegotiatingSkill|BusinessOpportunity|Networking|
Sales Engineer,Efficacy Account Management Solutions Private Limited,Nellore,1-3years,180000 - 250000 INR,"JOB ROLE : Sales Engineer |  Age Limit : <30 |  Qualification : Diploma Mechanical, BE (Mechanical Engineer). |  Salary : As per Company Norm. |  JOB Location : NELLORE, Andhra Pradesh. |  Company Name : TMS |   |  Contact : 7358367448 |  Contact Person : Harsha, HR. |   |   |",SalesOfficer|MarketingExecutive|SalesEngineer|SalesExecutive|
Great Opportunity for Diploma/B.E/B.Tech-Mechanical as a Sales & Marketing Engineer.,NVK Staffing Solutions,Mysore,1-6years,180000 - 240000 INR,We are Looking for Sales & Marketing Engineer for Mysore location.,MarketingEngineer|IndustrialSales|SalesEngineer|
