jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Software Engineer,Skynet Placements,Mysore,3-5years,Not Specified,"Position:- Software Engineer  |  Experience:-  3 to 5 Years |  Job :- Mysore  |  Notice Period :- 30 Days |  Required:- |  C#, WPF, . Net Technology.",.NetTechnology.|C#|Wpf|
.Net Developer,Ideslabs Private Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,5-8years,Not Specified,We have open Requirement on Dot Net developer |   |  Job Details |   |  Skills: Dot Net Developer |   |  Exp : 5+ |   |  Location : Pan India ( Work from Home) |   |  Shift time : EST Time Zone |   |  Job type : Contract,.NETFramework|WinFOrmsorWPFdevelopment.|C#|
Dot Net Developer,Kameda Infologics Private Limited,Delhi|Thiruvananthapuram/Trivandrum,0-5years,Not Specified,We are seeking a Software Developer with strong windows based application development and database skills.,NetFramework4.0|SQLServer/Oracle|C#.net|Wpf|
"C#,WPF,WCF",Pelatis Rigas,Bengaluru/Bangalore,3-10years,Not Specified,"Experience and skill set |  • Between 3-7 years of experience in Software development using C#, WPF, WCF |  • Good to have knowledge on C# .Net with Visual Studio 2010 and above |  • Strong knowledge in Object Oriented Principles (OOPs)","C""|""wpf|Wcf|"
Urgent opportunity for Net WPF Developer,JB Consultants,OtherIndia,2-6years,Not Specified,Net WPF Developer  |   |  Experience 2 to 6 Years |   |  Salary 2 LPA TO 7 LPA |   |  Location - Anywhere in India,.NetDeveloper|.NetC#|Wpf|Wcf|
C#/.NET  Developer,Progneur Technologies Private Limited,Bengaluru/Bangalore|Pune,3-6years,Not Specified,"•	Able to work  using REST services through code |  •	Good understanding of Test automation ( Unit tests, regression tests ) |  •	Hands on experience in using TFS, Git or SVN and source control.  |  •	Comfortable in using IDE’s like Visual studio,",Git|Svn|Tfs|Wpf|Javascript|Css3|Html5|Node.JS|react.js|
WPF Developer,Ishttaa Techcraft Private Limited,Chennai,2-8years,Not Specified,Looking for wpf developer,WindowsBasedApplication|Wpf|Winforms|Winform|WindowsPresentationFoundation|WindowsApplication|WinForms|WindowsForm|DesktopApplication|
Software Engineer,iQuest Management Consultants Private Limited,Bengaluru/Bangalore,4-8years,Not Specified,Urgent hiring for software engineer with one of the leading MNC in Bangalore,C#|Wpf|Xml|Javascript|
.NET full stack developer,IT People Corporation LLC,Hyderabad/Secunderabad|Pune,6-12years,Not Specified,"looking for a .NET full stack developer to work with our talented engineers, who are not only a great developers but have architecture skills, leadership skills, super great communications and presenting skills",MVVMarchitecture|C#|.NET|Wpf|MeanStack|Wpf|DotNet|Dotnet|Mvc|C++|
Software Engineer - WPF,Meritech Software Pvt Ltd,Mohali,2-4years,Not Specified,"We at Meritech, are looking for Software Engineer to join our team in Mohali.",C#|Wpf|MsSqlServer|
