jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
"ConnectWise is hiring for Technical Support L3- Powershell, Mumbai",Continuum Managed Solutions LLP,Mumbai,3-8years,Not Specified,Required Skill: |   • Strong knowledge of SQL with minimum 2yr of experience in writing queries. |   • Should have ability to understand Logic Documentation with flow chart for monitoring rules development. |   • Candidate should possess average programming skil,"""PowershellScripting""|""PowershellScriptDeveloper""|Powershell|"
AZURE STORAGE - SENIOR ENGINEER,Best infosystems Ltd,Bengaluru/Bangalore,2-5years,Not Specified,Looking for AZURE STORAGE - SENIOR ENGINEER,Sharepoint|Azure|Powershell|
Senior Penetration Tester,Expertia Ai Technologies Private Limited,Thrissur,4-6years,Not Specified,"Your role is to conduct advanced penetration tests, identify any breaches or weaknesses in the security setup.",SecurityTechnologies|Phyton|Powershell|Ruby|Bash|CyberSecurity|PenetrationTesting|
AWS QuickSight Engineer,Aspire Nxt Private Limited,Bengaluru/Bangalore|Mumbai,2-5years,Not Specified,"Experience with at least 1 scripting language such as (Perl, Python or PowerShell) along with Good experience in Quicksight |   Spark, PySpark]=. |    |   It will be Work From Home . |  Location : Pan India |",quicksight|Perl|Python|PowerShell|
Azure Infra- Cloud Engineer,Best infosystems Ltd,Bengaluru/Bangalore,2-5years,Not Specified,Looking for Azure Infra- Cloud Engineer,Powershell|Linux|Azure|AWS|Oracle|
.Net Developer Senior .Net Developer Software Engineer Senior Software Engineer Dot Net Developer,Kairos Technologies Private Limited,Hyderabad/Secunderabad,4-10years,Not Specified,"Looking for .Net, C#, powershell, Azure ADF",AzureADF|.NET|C#|powershell|
Windows Administrator for Qatar,Vinirma Consulting Private Limited,Qatar,10-17years,Not Specified,Urgent hiring for Windows Administrator for Qatar. Must have at least 10+ years Systems Administration experience.,ActiveDirectory|PowerShellscripting.|WindowsAdministrator|Adfs|Dns|
Azure Developer,Quess IT Staffing (Formerly known as Magna Infotech),Bengaluru/Bangalore|Hyderabad/Secunderabad,3-10years,Not Specified,"Azure,ADF, Databricks,",Databricks|Synapse|Azure|Adf|C#|Powershell|
DevOps Engineer,SpinFin Interactive Solutions LLP,Bengaluru/Bangalore,2-6years,600000 - 1200000 INR,"We are looking for an experienced DevOps Engineer for our enterprise tools team that implements CI/CD pipelines to design, build and test secure, scalable, stable and efficient cloud-based applications.",Chef|AwsCloud|Azure|Ansible|Puppet|Python|Powershell|Jenkins|Devops|
Production Support Engineer /Software Engineer - Control - M,3 Minds ESolutions Private Limited,Bengaluru/Bangalore|Mumbai,5-15years,Not Specified,URGENT HIRING FOR PRODUCTION SUPPORT ENGINEER FOR MUMBAI/CHENNAI/PUNE/BANGALORE FOR PERMANENT POSITION,ProductionSupportEngineer|Control-M|oracleSQLserver|Sql|ShellScripting|Shellscript|Perl|Python|powershell|
JOB | IMMEDIATE OPENING FOR AZURE DEVOPS REQUIREMENT WITH YAML,ABACUS STAFFING & SERVICES PRIVATE LIMITED,Bengaluru/Bangalore|Chennai,6-10years,850000 - 1650000 INR,we are hiring,cd|Deployment|Implementation|AzureDevops|ReleaseManagementEducation-Configuration|Terraform|Powershell|Build|Ci|Yaml|ReleaseEngineering|
Infra Support Engineer,C P Careers Private Limited,Hyderabad/Secunderabad,5-9years,Not Specified,"IT Operations Engineer |   |  The IT Operations Engineer is responsible for the deployments and maintenance of application health monitoring, infrastructure and automation of manual tasks. The position supports the Operations Manager in product lifecycle,",LinuxAdministrator|WindowsAdministrator|Python|Powershell|
