jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Diploma In Mechanical FRESHER,Career Mantra Management Services,Pune|Varanasi,Fresher,Not Specified,"Dear Candidate |     We have urgent opening for production ,quality maintenance trainee engineer fresher.  |     B-tech/mechanical/automobile/E&TC/electrical engineer  |     ALL DIPLOMA CANDIDATE |     MONDAY TO SATURDAY INTERVIEW 9:00AM TO 2:00 PM |     8002551517",MechanicalEngineer|ElectricalEngineer|Electrical|DiplomaMechanical|MaintenanceEngineer|
Require for male and female fresher candidate,Freelancer Ganesh Popat Sontakke,Pune,0-1years,100000 - 170000 INR,Require for male and female fresher candidate for Quality Engineer facility Bus Canteen And hostel location only for pune  |  job Shift 1st 2nd  |  sunday week off  |  Walk in interview Monday to Saturday timing 9:00 am to 1:00 pm. |  Interested candidate visit.,MechanicalEngineer|DiplomaMechanical|ElectricalEngineer|Electrical|MaintenanceEngineer|
Fresher Diploma Mechanical,Freelancer Ganesh Popat Sontakke,Pune,Fresher,Not Specified,"Dear Candidate, |  We have urgent opening for production ,quality maintenance trainee engineer fresher. Diploma /mechanical/automobile/E&TC/electrical engineer |  interview date Monday to Saturday 9:00 AM to 2:00 PM |  Contact mr. shashi sir  7066472312",MechanicalEngineer|ElectricalEngineer|Electrical|DiplomaMechanical|MaintenanceEngineer|
Hiring For Purchase Engineer Experience As Well As Fresher & 2020 Passout Can Apply,Freelancer Ganesh Popat Sontakke,Mumbai|Pune,0-5years,330000 - 550000 INR,"BE/B.tech With good comm skill-Foreign MNC -Purchase_Engineer  |  2020 Passout can also apply Any Passout Year is Preferred . Job Location pune, Mumbai & Nagpur |  Very Good Salary+Benefits+Allowance Apply for the Job in MonsterIndia. Com & We Will .  |   |   |",ElectronicsEngineer|BEB.Tech|MechanicalEngineer|QualityControl|ElectricalEngineer|DiplomaMechanical|MaintenanceEngineer|
ARGENT REQUIREMENT FOR DIPLOMA FRESHER CANDIDATE,Freelancer Ganesh Popat Sontakke,Pune,Fresher,Not Specified,"ARGENT REQUIREMENT FOR DIPLOMA FRESHER CANDIDATE  |  Dear Candidate, |  We have urgent opening for production ,quality maintenance trainee engineer fresher.  |  B-tech/mechanical/automobile job location chakan pune ORIGINAL DOCUMENT Require |  contact 8002551517",MechanicalEngineer|Electrical|DiplomaMechanical|ElectricalEngineer|MaintenanceEngineer|
