jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Need Quality Control Chemist,SR Group,Panchkula,2-10years,Not Specified,"Urgent Opening for Quality Control Chemist Having knowledge of HPLC and Raw Material Testing , Job location will be Panchkula, Min 2 yrs Exp Required .",UrgentOpeningforQualityControlChemistHavingknowledgeofHPLCandRawMaterialTesting|JoblocationwillbePanchkula|Min2yrsExpRequired.|
Quality Control- Injectable Plant@ Rudrapur,VHB Medisciences Limited,Rudrapur,1-11years,Not Specified,QC Trainee/Executive/Officer- Rudrapur,QualityControl|QcInspector|Qc|QualityControlInspector|Q.C|
Quality Control Manager,Esther Jeevitha (Proprietor of Morgan Techno India),Hyderabad/Secunderabad,1-5years,250000 - 450000 INR,Requirement for the post of Quality Control Manager.,QualityControlManager|
Quality Control Microbiologist,Esther Jeevitha (Proprietor of Morgan Techno India),Mumbai,0-5years,200000 - 420000 INR,Requirement of Quality Control Microbiologist.,Microbiologist|Microbiology|QualityControlMicrobiologist|QualityControl|
Quality Control Chemist,Subrata Mondal (Proprietor Of Cafe Industry),NaviMumbai,0-5years,150000 - 300000 INR,We have a urgent opening as QC Chemist in the R&D Department.,QCLabChemist|QcChemist|QualityControlChemist|
Quality Control Executive - Pune ( Pharma) 8425975037,VHB Medisciences Limited,Mumbai|Pune,0-1years,Not Specified,Quality Control Executive - Pune ( Pharma) 8425975037,B.Pharma|M.Pharma|M.Sc|B.Sc|Pharma|Freshers|Pharmacist|PharmacistRetail/hospital|RetailPharmacist|Chemist|HospitalPharmacist|Pharma|Pharmaceutical|Medical|Fmcg|Healthcare|
Quality Control Microbiology- Injectable Plant@ Rudrapur,VHB Medisciences Limited,Rudrapur,1-11years,Not Specified,Quality Control Microbiology- Officer/Trainee/Executive/Senior Officer,Microbiologist|Microbiology|QCMicrobiology|QualityControl|Qc|Q.C|
Quality Control Microbiology- Injectable Plant,VHB Medisciences Limited,Rudrapur,1-11years,Not Specified,Opportunity for QC Microbiologist-Rudrapur location,QualityControl|Qc|Q.C|Microbiology|Microbiologist|
Quality Control- Injectable Plant@ Rudrapur,Diraa HR Services,Rudrapur,1-11years,Not Specified,Job Opportunity for one of the leading Pharmaceutical Companies based in Rudrapur,QualityControl|QcChemist|Q.C|QualityAnalyst|
Quality Control,Goodrich Gasket Private Limited,Coimbatore,0-5years,Not Specified,a system of maintaining standards in manufactured products by testing a sample of the output against the specification.,Qualitycontrol-freshersandwithexp-1-5yrs|
Quality Control/ Quality Inspector/ quality/ Quality Assurance /QC Engineers,Career Mantra Management Services,Chennai,2-5years,Not Specified,The Quality Control Engineer is responsible for ensuring conformance of the product quality in the section to the specified standards stated by the customer or GGPL through stringent quality checks.,QualityControl|Qc|Qualitycontrol|QualityAssurance|QualityEngineer|Quality|
"Mechanical Quality Engineer, Quality Assurance/Control (QA/QC)",AGN Corporate Consultancy Services,Mumbai|Pune,0-2years,240000 - 420000 INR,"Urgently required QA/QC Engineer for manufacturing plant in pune. Evaluating personal qualification and procedure accordance with project. preparing inspection reports, analyzing root causes and evaluating possible & issuing non-confirmations reports",MechanicalQualityEngineer|QualityAssurance/Control(QA/QC)|MechanicalEngineer|DiplomaMechanical|Q.A.|Qc|Qualitycontrol|Quality|Qualityassurance|Qualityanalyst|Qa|Testing|
"Quality Assurance/Control , 2 - 8 years",Metro Jobs Consultants,Mohali|Chandigarh,2-8years,Not Specified,|                                  |,
Quality Control Executive.,Subrata Mondal (Proprietor Of Cafe Industry),Noida,2-5years,Not Specified,"Position: Quality Control Executive. |  Exp: 2-5 Years of  Experience Year (M) |  Job location: Noida, Sector – 63 |",QualityControl|MedicalSurgicalManufacturing|
