jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Sales Executive,Space Consultancy,Bengaluru/Bangalore,2-3years,220000 - 320000 INR,|   |  •	To maintain relationships with the Existing as well as the New Clients.  |  •	To Ensure adherence to company’s law and policies and maintain high confidentiality.  |  •	 Maintaining a high level of Integrity at workplace.  |,SalesExecutives|Sales|Selling|AccountManager|Relationshipmanager|
Sales Executive,Tarare Consulting services Private Limited,Hyderabad/Secunderabad,0-5years,150000 - 300000 INR,"Good communication skills, MS office proficiency, Able to read or write in English, Hindi and Local language, willing to travel, should be able to manage and close calls independently. candidates required preferable from Hotel industry/FMCG",Sales|BD|Marketing|DirectSales|SalesExecutive|
Jobs in Hyderabad - Freshers - Any Degree - up to 18K - 9390879881,Tarare Consulting services Private Limited,Hyderabad/Secunderabad,0-2years,Not Specified,"|  If Any Graduate candidates want to work in Banking Sector, an opportunity for freshers in Hyderabad  |",BankJobs|Sales|JobsinHyderabad|SalesExecutives|FieldSales|RetailLoan|CreditCardSales|OfficeWork|Jobsnearme|DegreeJobs|SalesPromotion|
Degree Jobs - Banking Sector - Freshers - Hyderabad - 9390877173,Team Management Services,Hyderabad/Secunderabad,0-2years,Not Specified,Looking for Graduates to work in Banking Sector across Hyderabad,FresherJob|Sales|SalesMarketing|CreditCardSales|SalesInsurance|DirectSales|DegreeJobs|Jobsnearme|BankJobs|Cashierjobs|SalesPromotion|SalesExecutive|
Hardware Sales Executive,TRANSCENDIX PARTNERS LLP,Pune,5-7years,Not Specified,Deal in day-to-day customer selling for various hardware products,DirectSales|Hardware|IT|SalesExecutive|Desktop|Laptop|
Sales Executive,C P Careers Private Limited,Bengaluru/Bangalore,1-3years,Not Specified,"As a Sales Executive, you will be responsible for developing customer solutions in the sales cycle based on understanding customer needs and aligning those needs with Skills Café offerings. |",SalesTrainer|BusinessConsultant|SalesExecutive|
Education Counselor For USA Shifts,Hi Tides Consulting,Bengaluru/Bangalore|Chennai,5-10years,650000 - 900000 INR,"JOB DESCRIPTION: |  *Counselling prospective students and guiding them about the different school student courses |  offered. |  *Counselling through Data Calling, online chat server. |  *Advise students on specific programs and admission procedure",calling|NightShift|Counselling|Education|EducationCounsellor|
"Sales Professional  Sales Representative  Sales Representative  Sales Executives  Sales Executive ,",Arush Manpower Solution,Bengaluru/Bangalore,1-2years,140000 - 240000 INR,1.	MBA Freshers – 2 positions – 1 male & 1 female (Preferably with science background in graduation).  Smart with excellent communication skills.,ModemDeveloper|WiFiNetworks|MobileTechnology|MobileSoftware|Modem|
"Automobile Industries Jobs Hiring Full Time, Store Keeper, Supervisor.",Incube Placements,Pondicherry|Solan,0-5years,Not Specified,"Perform maintenance and repair on customer vehicles. Identify problems with vehicles using the equipment. Explain automotive repairs and issues and provide great customer service. ... Repair and replace brake pads, wheel bearings, sensors and other,",Automobile|Manufacturing|Car|Vehicle|Mechanical|Truck|
Need Delivery Boy,Q Visas Immigration,Chennai|Hyderabad/Secunderabad,0-1years,Not Specified,We are looking to hire a reliable Delivery Boy to deliver packages to customers. The Delivery Boy's responsibilities include verifying the identities of recipients before handing over packages,HighschooldiplomaorGED.Validdriver'slicense.Cleandrivingrecord.|
