jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Executive planning,Huarc HR solutions Private Limited,Haldia,2-5years,500000 - 620000 INR,"Job opportunity for vessel planner for Haldia, West Bengal location","""vesselplanning""|yardplanning|yardmanagement|shippingandport|vesselplanexecution|"
Infrastructure Discovery and Planning,Sonyo Management Consultants Private Limited,Pune|Thiruvananthapuram/Trivandrum,12-20years,Not Specified,"Infrastructure Discovery and Planning Architect who could do AS IS, FIT and GAP Analysis.",CertifiedInformationSecurityManager(Cism)|InfrastructurePlanning|ManagedServices|InfrastructureArchitect|ITSecurity|PenetrationTesting|VulnerabilityManagement|VulnerabilityAssessment|CyberSecurity|Datacenter|Server|ItInfrastructure|
Manager :Production Planning & Control (PPC),E-Friend Solutions India,Indore,5-10years,300000 - 600000 INR,"PPC,Production Planning Control,Production Planning,Textiles / Yarn / Fabrics / Garments,non woven, filter bags, textile",Ppc|ProductionPlanningControl|ProductionPlanning|Textiles/Yarn/Fabrics/Garments|nonwoven|filterbags|Textile|
Production Planning Control,Subrata Mondal (Proprietor Of Cafe Industry),Kolkata,1-5years,250000 - 450000 INR,Hiring Production Planning Control Engineer.,PPCEngineer|ProductionPlanningControl|Cnc|MachineShop|machiningcomponents|BomPreparation|Planning|Vmc|
"Physical Design Engineer, Synthesis,floor planning,power planning",Cambio Consulting India Private Limited,Hyderabad/Secunderabad,3-10years,Not Specified,"RTL to GDSII,Floorplanning, Power planning,CTS",PhysicalDesignEngineer|
Planning Engineer,SW Engineering Private Limited,UnitedArabEmirates,5-8years,Not Specified,Requirement of well Experienced Planning Engineer,"""PlanningPrimavera""PlanningEngineer|Primavera|PrimaveraPlanning|"
MECHANICAL MAINTENANCE PLANNING ENGINEER,International Trade Links,SaudiArabia,10-17years,Not Specified,MECHANICAL MAINTENANCE PLANNING ENGINEER,"""MechanicalMaintenancePlanningEngineer""|""PlanningEngineer""|""MechanicalMaintenance""|Polymer|Liquid|"
Urgent looking for B2B (Key Account Manager).,TradeBulls Securities Private Limited,Delhi,3-8years,350000 - 450000 INR,"Business-to-business (B2B) is a transaction or business conducted between one business and another, such as a wholesaler and retailer. B2B transactions tend to happen in the supply chain, where one company will purchase raw materials from another to",B2b|
Manager MIS - CA Inter,Comfyi Solution,Chennai,4-8years,600000 - 700000 INR,Hiring for Manager MIS,Mis|GeneralAccounting|ManagementInformationSystem|Finance|Budgeting|ManagerMIS|
Hiring For PPC Engineers & Marketing Engineers,Career Mantra Management Services,Mumbai|Pune,0-1years,180000 - 229999 INR,Post : PPC Engineers |   Salary : 1.80 to 2.20 L.P.A. |   Job Location : Pune & Mumbai |   On Roll Job |   Freshers as well as experienced Candidate Apply for all posts  |     Call 9371274040 HR Megha,PPCEngineer|PPCAssistant|PPCAnalyst|PPCExpert|
Store Keeper,Jobs Rider,Tinsukia|Thrissur,1-5years,140000 - 440000 INR,"SUPERVISORS STORE IN CHARGE REQUIRED |  Urgent Required Helper, Store keeper, |  Supervisors ,100% JOB HERE |  Company required local candidates, joining district wise |  Payment monthly Base: - |  For more information plz contact to miss nisha -7838637963 |  Company",StoreKeeper|StoreIncharge|StoreExecutive|StoreManager|StoreAssistant|
