jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
FullStack Developer (C#/Angular6+) with Product MNC (Mumbai) Immediate Joiners,Mulya Consulting,Mumbai|Thane,5-15years,Not Specified,FullStack Developer (C#/MVC/WebAPI/Entity Framework/Angular6+) with Product MNC (Mumbai)  Short Joiners,C#|Mvc|EntityFramework|WebApi|Wcf|Angular|
NET Web API : -Immediate Opening with our Top MNC Client Hyderabad Location.,Future Focus Infotech Private Limited,Hyderabad/Secunderabad,5-13years,Not Specified,|  NET Web API : -Immediate Opening with our Top MNC Client Hyderabad Location.,NETWebAPI|
Immediate oppurtunity for Dotnet core,Kaarya Consulting Services Private Limited,Bengaluru/Bangalore,3-6years,Not Specified,"Primary Skills - C#, .Net Core, Web API, SQL. |     |    Good to have - AWS, Devops, WCF, MVC are good to have. |",.NetCore|SQL.|C#|WebApi|
IMMEDIATE CONTRACT TO HIRE(1 YEAR) OPENING FOR AZURE DEVELOPER AT PUNE. NOTICE PERIOD:30 DAYS,BR Raysoft Global Private Limited,Pune,5-10years,Not Specified,IMMEDIATE CONTRACT TO HIRE(1 YEAR) OPENING FOR AZURE DEVELOPER AT PUNE. |  NOTICE PERIOD:30 DAYS |  EXPERIENCE: 5+ YEARS,APIM|Azure|WebApi|
Immediate Openings For .NetCore Developer_ Contract To Hire_ Hyderabad,TechEra IT Consulting Private Limited,Hyderabad/Secunderabad,3-5years,Not Specified,Greetings from TechEra IT Services!!! |   |   |  We have openings for .Net Core Developer for Hyderabad location on Contract to Hire roles. |   |   |  Exp: 3.5-4.5 Years |   |  NP: 0-15days,.Netcore|.NET|C#|WebApi|Mvc|
.Net Developer,Orbitouch Outsourcing Private Limited,Gurgaon/Gurugram,3-12years,10000 - 700000 INR,Skills Required |    |   Must have:- |    |   ASP.NET (web forms) |   Microsoft Sql Server |   Web API,ASP.netDeveloper|WebDevelopers|Asp.Net|.NET|DotNet|SQLServer|C#|WebApi|MSSql|
.Net Developer,Orbitouch Outsourcing Private Limited,Gurgaon/Gurugram,3-12years,10000 - 700000 INR,Skills Required |    |   Must have:- |    |   ASP.NET (web forms) |   Microsoft Sql Server |   Web API,ASP.netDeveloper|WebDevelopers|Asp.Net|.NET|DotNet|SQLServer|C#|WebApi|MSSql|
.Net developer (Oracle),Deputize Consultancy Private limited,Mumbai,5-6years,Not Specified,"Please share copy of your updated resume if you are available and interested to learn more about this opportunity;   |   |  .Net Developer(Oracle)Bhandup West ,Mumbai |  Essential Duties and Responsibilities: |   Lead the development team of a financial applica",.NET|Angularjs|Oracle|WebApi|
Immediate oppurtunity for Dotnet core,Kaarya Consulting Services Private Limited,Bengaluru/Bangalore,3-6years,Not Specified,"Primary Skills - C#, .Net Core, Web API, SQL. |   |  Good to have - AWS, Devops, WCF, MVC are good to have. |",.NetCore|SQL.|C#|WebApi|
Immediate oppurtunity for Dotnet core,Kaarya Consulting Services Private Limited,Bengaluru/Bangalore,3-6years,Not Specified,"Primary Skills - C#, .Net Core, Web API, SQL. |    |   Good to have - AWS, Devops, WCF, MVC are good to have. |",.NetCore|SQL.|C#|WebApi|
Dot Net Developer,Apar Peopleworld Software Services Private Limited,Bengaluru/Bangalore|Chennai,4-13years,Not Specified,"Full Time opportunity with A MNC  |  Candidate should have experience on .Net, Web API & SQL |  Experience 4-8 Years |  Job Location: Bangalore/Hyderabad/Chennai",.NET|WebApi|Sql|
Dot Net Developer,Techxyte,Bengaluru/Bangalore,2-6years,550000 - 1000000 INR,We are looking to hire .NET Developers to one our Esteemed Client with minimum experience of 2-6 years.,C#Dotnet|Mvc|Javascript|Linq|Sql|WebApi|Wcs|Svn|
