jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Sales Executives,Hudson Agile Ventures Private Limited,Mysore,0-2years,110000 - 250000 INR,Interact with prospect leads and build a pipeline along with building strong relationships with prospects. |    Own the experience we give every prospective customer from the first time they interact with us. |    Be responsible for achieving sales targe,anydegree/postgraduate|
Sales Executive,Space Consultancy,Bengaluru/Bangalore,2-3years,220000 - 320000 INR,|   |  •	To maintain relationships with the Existing as well as the New Clients.  |  •	To Ensure adherence to company’s law and policies and maintain high confidentiality.  |  •	 Maintaining a high level of Integrity at workplace.  |,SalesExecutives|Sales|Selling|AccountManager|Relationshipmanager|
Hiring for Telesales Executives/Sales Executives- Across HYD,Tarare Consulting services Private Limited,Hyderabad/Secunderabad,0-1years,Not Specified,Looking for immediate joiners Telesales/Sales Executives,SalesExecutives|Relationshipmanager|TelesalesExecutive|Telecall|Outbound|Freshers|CustomerCareExecutives|FieldSalesExecutive|
"Sales Professional  Sales Representative  Sales Representative  Sales Executives  Sales Executive ,",Hi Tides Consulting,Bengaluru/Bangalore,1-2years,140000 - 240000 INR,1.	MBA Freshers – 2 positions – 1 male & 1 female (Preferably with science background in graduation).  Smart with excellent communication skills.,ModemDeveloper|WiFiNetworks|MobileTechnology|MobileSoftware|Modem|
Sales Executive - Car showroom,Aspire Group of Services,Lucknow,0-2years,120000 - 240000 INR,Car sales executives oversee the sales of automobiles in an auto sales company or dealership. |  Salary depends upon interview. |,SalesExecutives|Marketing|
Urgent requirement || Retail Manager ||,Aspire Group of Services,Lucknow,0-1years,Not Specified,Any Graduates can apply. |  Location- Lucknow |  Age - 21 yr to 35 yr |  Male / female both are eligible,SalesExecutives|Sales|
Sales Executives,Q Management Solutions,Kozhikode/Calicut|Thiruvananthapuram/Trivandrum,2-7years,3010000 - 5010000 INR,We are hiring Sales Executives for a reputed e-learing company.,SalesProfessional|
Sales Consultant – Automobile Jobs in Lucknow,Aspire Group of Services,Lucknow,0-1years,120000 - 240000 INR,"• Team player – Good Product knowledge and flair for automobile industry |  • Preferably having operational knowledge on retail finance, insurance, exchange etc. |  • Excellent Communication and Selling skills",SalesExecutives|
Sales Girl Automobile Sector,Aspire Group of Services,Lucknow,0-1years,120000 - 180000 INR,Excellent communication and convincing skills are a must with a lot of patience.,SalesExecutives|
Sales Executives,Growing Careers,Pune,0-3years,Not Specified,Urgent requirements of sales executive at Pune Bavdhan location,SalesOfficer|Marketing|Bdm|Sales|DirectSales|InsideSales|BPOExecutive|CallCenterExecutive|BPOCallCentre|TeleCaller|BPOFresher|DomesticBPO|InternationalCallCenter|CallCenterRepresentative|CustomerCareExecutive|VoiceProcessExecutive|
Marketing Executive,Orissa Doot Private Limited,Bhubaneswar,0-4years,10000 - 150000 INR,Opening for Marketing Executive in Bhubaneswar location,MarketingExecutives|SalesExecutives|Sales|SalesOfficers|Marketing|Fmcg|
Sales Exec/ Sales Representative for jewelry showroom,Aspire Group of Services,Lucknow,0-1years,100000 - 140000 INR,Qualification - Graduate or above |  Age - 21 yr - 30 yr |  Location - Lucknow |  M/F freshers or experienced can apply. |  Salary - 12 k to 18 k,SalesRepresentative|SalesExecutives|
