jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Team Leader - Recruiter -Surat (GIDC) (Male/ Female),Vitalhunt Global Solutions Private Limited,Surat,3-8years,200000 - 330000 INR,Position: Team Leader - Recruiter |  Experience : 3 Years |  Location: Surat (GIDC),Hr|Recruitment|GroupLeader|TeamCoach|TeamHandling|TeamLeader|
Branch Sales Manager- Overseas - (Mumbai),White Horse Manpower Consultancy Private Limited,Mumbai,4-7years,600000 - 700000 INR,|   |  Ensure the target set is achieved. Motivate and monitor the team performance. Endeavour to make Avanse a brand of first choice within our customer segment in his respective branch.,CommunicationSkill|Relationship|TeamHandling|ChannelManagement|
Assistant Sales Manager- Overseas - (Patna),White Horse Manpower Consultancy Private Limited,Patna,2-5years,400000 - 450000 INR,|   |  Ensure the target set is achieved. Motivate and monitor the team of sales executives. Endeavour to make Avanse a brand of first choice within our customer segment in his respective branch.,CommunicationSkill|Relationship|TeamHandling|Collections|Channel|
Assistant Sales Manager- Overseas - (Mysore),Hindustan Manpower Solution,Mysore,2-5years,400000 - 450000 INR,|   |  Ensure the target set is achieved. Motivate and monitor the team of sales executives. Endeavour to make Avanse a brand of first choice within our customer segment in his respective branch.,CommunicationSkill|Relationship|TeamHandling|Collections|Channel|
Assistant Sales Manager- Overseas - (Raipur),Arise Solution,Raipur,2-5years,400000 - 450000 INR,|  Ensure the target set is achieved. Motivate and monitor the team of sales executives. Endeavour to make Avanse a brand of first choice within our customer segment in his respective branch.,CommunicationSkill|Relationship|TeamHandling|Collections|Channel|
Branch Sales Manager- Overseas - (Mumbai),I Tech Solutions,Mumbai,4-7years,600000 - 700000 INR,|   |  Ensure the target set is achieved. Motivate and monitor the team performance. Endeavour to make Avanse a brand of first choice within our customer segment in his respective branch. |,CommunicationSkill|Relationship|TeamHandling|ChannelManagement|
Team Leader Operations for MNC BPOs,Quess Corp Limited,Bengaluru/Bangalore,4-9years,Not Specified,Develop a strategy the team will use to reach its goal. Provide any training that team members need,TeamHandling|TL|GroupLeader|TeamLead|TeamLeading|TeamLeader|
R2R Team Leader Or Manager,Hindustan Manpower Solution,Bengaluru/Bangalore|Chennai,4-8years,Not Specified,"Knowledge of accounting and financial processes (budgeting , financial closure , reporting etc.). Experience in Management reporting or / and financial reporting",R2R|TL|GroupLeader|TeamCoach|TeamHandling|TeamManagement|PeopleManagement|TeamLeader|TeamManager|
"Team Leader , team handling",Shyamal HR Services,Gurgaon/Gurugram,1-3years,Not Specified,Dear candiadtes we are looking for team leader |  candidate must have relevant bpo insurance sales experience as team leader  |  location -sec 18 gurgaon |  salary - upto 32ctc plus incentives |  experience -1to 3 years as team leader |   |,Bpo|inurancesales|teamleader|
Required Experience Only Team Leading-Banking Process-Salary Upto 30K- Ahmedabad,IT global Services,Ahmedabad,3-8years,Not Specified,We need an urgent joiner for the role of Team Leading  in one of our leading Banking firm for Ahmedabad Gujarat Location. Experience required in same field.,TeamLead|TeamHandling|TeamManagement|TeamHandling|TeamSales|TL|AssistantTeamLeader|TeamLeader|TeamCoach|
Assistant Sales Manager- Overseas - (Rajkot),White Horse Manpower Consultancy Private Limited,Rajkot,2-5years,400000 - 450000 INR,Job Description |   |  Ensure the target set is achieved. Motivate and monitor the team of sales executives. Endeavour to make Avanse a brand of first choice within our customer segment in his respective branch.,CommunicationSkill|Relationship|TeamHandling|Collections|ChannelSalesManager|
Cluster Manager - (Coimbatore),Shyamal HR Services,Coimbatore,5-7years,600000 - 700000 INR,Job Description |   |  Ensuring the targets of the cluster is met through effective planning and budgeting. Devise strategies and techniques necessary for achieving the sales targets. Endeavour to make Avanse a brand of first choice within our customer seg,Sales|Relationship|DirectSales|TeamHandling|Channel|
