jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Executive Assistant (Business & Strategy) to MD,Lapaya Luggage Private Limited,Mumbai,8-12years,Not Specified,"This is a key role, to support the day-to-day work of the MD, proactively look into data analytics to support decision making to ensure the smooth running of commercial operations. This role will be in coordination with Sales, Finance, Marketing Team",RevenueAnalysis|BudgetingAndForecasting|planningandmonitoring|BusinessOperations|BusinessAnalysis|Planning|StrategyShareJobLinkonSocialMedia|
National Sales Head(B2C Vertical),SnapHunt Pte Ltd,Mumbai,10-15years,Not Specified,We are currently looking to hire a 'National Sales Head' who will be accountable to head and manage the entire B2C contact center of digital sales vertical.,Sales|B2C|BusinessStrategy|salesstrategy|
International E-Commerce Manager (Alibaba) B2B,Adal Immigrations LLP,Jaipur,2-5years,200000 - 600000 INR,We are looking for someone who has good experience in Alibaba (B2B) Process.,InternationalBusinessDevelopment|InternationalMarketAnalysis|InternationalBusinessExposure|internationalbusinessstrategy|
Business Development & Strategy Manager (Tyres),Orissa Doot Private Limited,Mumbai,10-12years,Not Specified,We are looking for an 10+ years experienced Business Development professional for our Fin-tech client.,"""Businessdevelopment""|""B2B""|""Accountmanagement""|""Corporateloan""|""Sales""|BD|Strategy|StrategicPlanning|Tyres|"
Business Development & Strategy Manager (Textile),Adal Immigrations LLP,Mumbai,10-12years,Not Specified,We are looking for an 10+ years experienced Business Development professional for our NBFC client.,"""Businessdevelopment""|""B2B""|""Accountmanagement""|""Corporateloan""|""Sales""|BD|Strategy|StrategicPlanning|"
Business Development & Strategy Manager (Pharma),Freelancer - Purushottam Munjajirao Dhutraj,Mumbai,10-12years,Not Specified,We are looking for an 10+ years experienced Business Development professional for our Fin-tech client.,":""Businessdevelopment""|""B2B""|""Accountmanagement""|""Corporateloan""|""Sales""|BD|Strategy|StrategicPlanning|Pharma|"
Business Development & Strategy Manager (Paints),SnapHunt Pte Ltd,Mumbai,10-12years,Not Specified,We are looking for an 10+ years experienced Business Development professional for our Fin-tech client.,"""Businessdevelopment""|""B2B""|""Accountmanagement""|""Corporateloan""|""Sales""|BD|Strategy|StrategicPlanning|"
Business Development & Strategy Manager (FMCG/ CD),Apppl Combine,Mumbai,10-12years,Not Specified,We are looking for an 10+ years experienced Business Development professional for our NBFC client,"""Businessdevelopment""|""B2B""|""Accountmanagement""|""Corporateloan""|""Sales""|BD|Strategy|StrategicPlanning|"
Regional Business Head,Labridge Consulting,Delhi,8-13years,Not Specified,"Ensuring efficient business operations by setting strategic goals, both for present and future operations. Closely tracking profitability backed by sustainable development and growth. |",BusinessOperations|SustainableDevelopment|StrategyDevelopment|ResourceAllocation|BusinessAdministration|
Business Development Executive (Freshers),ABACUS STAFFING & SERVICES PRIVATE LIMITED,Hyderabad/Secunderabad|Mumbai,0-3years,310000 - 400000 INR,Urgent Requirement,Business|Development|Strategy|Marketing|Analysis|BD|BusinessDevelopment|MarketDevelopment|
Opportunity For IT Architect (VOI-CIC)/Hiring For Abroad,Infinix Immigration Service Private Limited,Australia|Canada,2-7years,2500000 - 5000000 INR,Produce High Level Designs (HLDs) describing IT systems changes to support existing voice product/service and new voice product/service requirements.,HighLevelDesign|ProductManagement|TechnicalDesign|BusinessOperations|ItStrategy|ITarchitecture|
