jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
AngularJS Developer,Deputize Consultancy Private limited,Mumbai|MumbaiCity|NaviMumbai,3-5years,Not Specified,"Please share copy of your updated resume if you are available and interested to learn more about this opportunity; |   |   |   |  Angularjs Developer |  Bhandup West ,Mumbai |   |   |  Job Description: |  Deep knowledge of AngularJS practices and commonly used modules based on",Angularjs|Nodejs|Angular|
Angular Developer,Ethics Manpower Services,Bengaluru/Bangalore|Hyderabad/Secunderabad,2-6years,Not Specified,In-depth understanding of Angular 2+ concepts & structures   |  Strong debugging skills on Developer Tools of the browser and working with Cross Browser UI  |  Solid understanding and experience (at least 2+ years) with Object-Oriented design & development,Angular|Angular2+|Softwaredeveloper|Angularjs|
Senior Anuglar Developer,Neo Sense Vector Technology Private Limited,Ahmedabad,4-8years,Not Specified,"•	Must understand web development technologies like HTML5, CSS, JS |  •	At least 5 years of front-end development experience and at least 4+ years of work experience in Angular Development. |  •	Strong knowledge in object-oriented principles and front-end",Angular|Angularjs|
.Net developer (Oracle),Deputize Consultancy Private limited,Mumbai,5-6years,Not Specified,"Please share copy of your updated resume if you are available and interested to learn more about this opportunity;   |   |  .Net Developer(Oracle)Bhandup West ,Mumbai |  Essential Duties and Responsibilities: |   Lead the development team of a financial applica",.NET|Angularjs|Oracle|WebApi|
SENIOR FULL STACK ENGINEER,Best infosystems Ltd,Bengaluru/Bangalore,4-6years,Not Specified,looking for SENIOR FULL STACK ENGINEER,Angularjs|Java|Javascript|
AngularJS Developer,Deputize Consultancy Private limited,Mumbai,2-3years,Not Specified,"Deep knowledge of AngularJS practices and commonly used modules based on extensive work experienceCreating self-contained, reusable, and testable modules and componentsEnsuring a clear dependency chain, in regard to the app logic as well as the file",AngularJs|CSS|Javascript|
"Angular Developer (AngularJS , Angular1)",Deputize Consultancy Private limited,Delhi|Gurgaon/Gurugram,5-6years,Not Specified,"Job Description for Angular |   |   Broadly, we are looking for people who have worked on Angular.JS (Angular 1) and have at least 5 years of experience. |   |   Good communication skill to talk to UK client |   |   A person should have solution finding approach |   |",AngularJavascript|AngularJs|Angular|
Java Developer,2COMS Consulting Private Limited,Bengaluru/Bangalore,3-5years,Not Specified,Immediate requirement for JAVA Developer (L2 Support) for Wipro(C2H) at Bangalore Location,Java|Javascript|Spring|Hibernate|Angularjs|
AngularJS Developer,Cyphware Infotech Private Limited,Mumbai,0-2years,210000 - 320000 INR,"Work ex: 0-2 years |   |  Location: Malad west  |   |  The ideal candidate will be responsible for creating a top-level coding-base using Angular best practices. Candidates should have extensive knowledge of theoretical software engineering, be proficient in Jav",Theidealcandidatewillberesponsibleforcreatingatop-levelcoding-baseusingAngularbestpractices.Candidatesshouldhaveextensiveknowledgeoftheoreticalsoftwareengineering|beproficientinJavaScript|andhaveexcellent|HTML|AndCss|
UI Developer – AngularJS and Ionic Framework,Mahiyoo Technologies and Consulting Private Limited,Chennai,2-5years,220000 - 600000 INR,"We are looking for full-time young front-end AngularJS engineers who is willing to learn and grow in an innovative startup, that is set to launch next generation online commerce platform. Experience not deterrent for candidates with strong knowledge",AngularJs|IonicFramework|Typescript|angular.js|
Full Stack Developer / Frontend Developer /Backend Developer / Fullstack / Software Engineer,Freelancer Kosana Anupama,Hyderabad/Secunderabad,4-10years,Not Specified,We are looking for a Fullstack frontend and backend developer (MEAN stack required) with experience in leveraging cloud platform technologies.,AngularJs|Angularjs|Node.js|NodeJS|MeanStack|
Angular.Js Developer,Quess Corp Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,3-8years,Not Specified,Designing and developing user interfaces using AngularJS best practices. |,Angular-JS|AngularJs|Angular|Angular.Js|Angularjs|Angularjs|
Mean Stack Developer,Vedic Systems Private Limited,Hyderabad/Secunderabad,2-3years,Not Specified,"•	Must have minimum 2  Years of  experience on  Mongodb, Express JS, Angular and NodeJS |   •	Must have been working on mobile and web applications |",Backend|MeanStack|Nodejs|Angularjs|mongodb|
Senior GIS Consultant for Barain.,Vinirma Consulting Private Limited,Bahrain,4-9years,Not Specified,"Urgent hiring for Senior GIS Consultant for Bahrain.Proven strong experience with ArcGIS Server JavaScript APIs. |  Proven experience with ArcGIS Server product family such as WebApp Builder, Portal, Datastore, etc..",Gis|Arcgis|WebApp|Datastore|dojo.|Portal|Angularjs|jQuery|
Front-end Developer - Angular,Radial HR Solutions,Bengaluru/Bangalore,2-5years,400000 - 600000 INR,Looking for the position of Front-end Developer - Angular: Require Candidates with 2-4yrs of experience in angular js,Front-endDeveloper-Angular|Angular|angular.js|Angularjs|
ASP.NET Developer (MVC),Vishal Agarwal (Proprietor of E-Friend Solutions India),Indore,2-6years,200000 - 550000 INR,".NET,ASP.NET,C#,Dotnet,MVC,AngularJS,Angularjs,angular.js,API,",.NET|ASP.NET|C#|Dotnet|Mvc|Angularjs|Angularjs|angular.js|Api|
Senior Java Developer,Novel Vista Learning Solution,Pune,2-7years,450000 - 800000 INR,We are looking for developers with 3-6 years of experience on web application development tools and technologies who can build compelling UI and write back end code for enterprise B2B applications.,JavaScript|Angularjs|
Urgent Required Profiles For Angular Developer/ Senior Software Engineer/ Developer/Programmer,E-Solution India,Kolkata|Mumbai|MumbaiCity|NaviMumbai|Thane,5-10years,Not Specified,for CMMI level company in eLearning,angular8|angular9|AngularDeveloper|AngularJs|Angularjs|Angular6|Angular7|Angular|angular.js|
Full stack developer,Learning Candid India Private Limited,Bengaluru/Bangalore,4-8years,Not Specified,Openings for Full stack developer |  exp: 4+ yrs |  Location: bangalore |  Job type: contract(MNC company) |,Angularjs|Nodejs|Javascript|Reactjs|
"Software Development Engineer – UI, JavaScript, Angular JS",Vitestork Consulting Private Limited,Chennai|Hyderabad/Secunderabad,4-6years,Not Specified,You will be part of a team that is building a web based platform and is using the latest and greatest advancements in visualization techniques. Our ideal candidate is well-versed in both back-end and front-end web application development.,XMLsoap|Python|Javascript|Css3|UI|Angularjs|
Immediate need of .NET Full stack Developer at Remote location.,Miracle Software Systems India Private Limited,Remote,5-10years,Not Specified,Position       :  .Net Full stack Developer |  Location      :   Remote |  Duration      :   Full time ( Permanent ),ASP.NETMVCframework|andAngularJS/Angular8/9|WebApi|Json|jQuery|
Senior Software Engineer - Full-Stack,Global Technologies,Bengaluru/Bangalore,6-13years,Not Specified,"6+ years of work experience with at least 3 years in full-stack Web Development |  Must have 3+ years of experience with HTML, CSS, JavaScript, React, PHP(Laravel framework), mySQL, Node.js, Caching, Performance and Load balancing  |",Java|Fullstack|Angularjs|BackboneJS|Reactjs|
Java full Stack Developer,Apptad Technologies Private Limited,Gurgaon/Gurugram,4-11years,Not Specified,"Urgent Hiring for Java Developer with AngularJS, ReactJS _ Remote",JavaOrJ2ee|AWS|react.js|Angularjs|MongoDB|REST|Soap|Springboot|Framework|Javascript|JIRA|
Software Engineer - Full-Stack,Global Technologies,Bengaluru/Bangalore,3-8years,Not Specified,"3+ years of work experience with at least 2 years in full-stack Web Development |  2+ years of hands on experience in developing user interfaces with HTML5, CSS, Bootstrap, advanced JavaScript libraries and frameworks such as AngularJS, Marionette Backb",Java|Fullstack|Angularjs|BackboneJS|Reactjs|
