jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Cloud Computing,Apptad Technologies Private Limited,Pune,5-10years,Not Specified,"Job title: Cloud computing |  Location : Pune |  Experience: Min 5 year   |  Strong Cloud computing understanding - SaaS, PaaS , IaaS |  Hands on experience on Cloud Native Application Architecture, design , development and Testing on AWS / Piv",CloudComputing|Saas|Paas|
Oracle Cloud Administrator,Freelancer Deepika D Bidri,Bengaluru/Bangalore|Pune,4-10years,Not Specified,Profile:- Cloud Administrator |  Experience: 8-10 years  |  Location: Pune/Bangalore/Noida  |  Notice Period:- Immediate Joiners Only – Max 30 Days |,cloudadministrator|oci|oracle|Paas|Saas|CloudComputing|Cloud|
security expert Engineer,AasaanJobs Private Limited,Chennai,4-5years,800000 - 1400000 INR,Minimum 3 years of RELEVANT experience in application/cloud security . Indepth knowledge in handling OWASP web security threats,Securitythreats|Owasp|Saas|Tcp/ip|Websocket|CyberSecurity|Paas|Iaas|DOS|
.NET+Azure Lead : -Immediate Opening with our Top MNC Client Hyderabad,Future Focus Infotech Private Limited,Hyderabad/Secunderabad,5-12years,Not Specified,.NET+Azure Lead : -Immediate Opening with our Top MNC Client Hyderabad |,DesignPatterns.CRM|AzurePAAS|APIM|ServiceBus|AppServices|.NET|Azure|WebApi|C#|Apps|
Azure Cloud Architect - Chennai,Primo Consulting,Chennai,5-14years,800000 - 1500000 INR,"A leading global firm in Software & Cloud Economics with presence in 35 countries and partnership with Global software leaders, is looking for an experienced Cloud Solutions Architect with 5+ years of hands-on experience working with Azure.",CloudEngineer|CloudConsultant|Azure|CloudComputing|CloudServices|Paas|cloudconsulting|MicrosoftAzure|CloudArchitect|
Sr. Cloud Architect,Aayam Consultants,Mumbai,7-10years,2400000 - 2800000 INR,"To work as Sr. Cloud Architect  Private , Public ; AWS/Azure  etc.",Presalesarchitecture|Cloudfont|SolutionArchitect|TechnicalArchitect|Cloud|CloudComputing|CloudServices|Paas|CloudSecurity|cloudconsulting|PrivateCloud|CloudStorage|Virtualization|Iaas|Paas|AWS|WebService|S3|Azure|
SE,Best infosystems Ltd,Bengaluru/Bangalore,2-4years,Not Specified,Azure IoT developer 3 4 yrs experience C NET API Azure PaaS services IoT Hub Eventhub Logic app Stream analytics,AzureIOtDeveloper|AzurePaaSservices|HubEvent|hubLogic|C|.NET|Api|Iot|
Sr. Cloud Engineer (Infra/DevOps),SnapHunt Pte Ltd,Mumbai,5-12years,Not Specified,You will be playing a key role in client project delivery to help see client engagements through a commercially successful conclusion.,ProjectManagement|AWS|CloudComputing|Azure|Puppet|Ansible|Paas|Hybrid|Powershell|MicrosoftAzure|
Sr. DevOps Engineer ( US Product Co),Holistic Solutions India,Hyderabad/Secunderabad,10-12years,1500000 - 2000000 INR,"10 + yrs Exp in DevOps and IaaS/PaaS Cloud Architectures based on Amazon Web Services (AWS) services stack& Microsoft Azure services stack is Plus |  Linux Admin |  Exp with SQL (MySQL,PostgreSQL, PostGIS) and No-SQL(Mongo) Database |  Jira, Confluence, Git |",DevOpsandIaaS/PaaS|AWS|AmazonWebService|MicrosoftAzure|CloudArchitecture|DevopsEngineer|
Data Warehouse data engineering,Skynet Placements,Bengaluru/Bangalore,5-8years,Not Specified,Data Warehouse data engineering,CI/CDIaaS/PaaS/SaaSC#.netSQL|CassandraETLtoolssuchasSSIS|InfluxDB|OpenTSDBTalend|PL/SQL|Nosql|MongoDB|Mulesoft|
Role : Cloud Solution Architect - Azure Infrastructure,Kovan Technology Solutions Llc,Chennai|Mumbai,9-15years,1010000 - 2500000 INR,"Role : Cloud Solution Architect - Azure Infrastructure |  Locations: Chennai/Mumbai/Pune |  Fulltime Position |  key resources and infusing key Infrastructure technologies (e.g., PaaS, Iaas, AKs, Security, Networking, etc.), and Application Development",CloudSolutionArchitect|AzureInfrastructure|Serverless|Spinnaker|AzureforDevOps|Chef|Paas|ApiManagement|Jenkins|Puppet|
Aws Cloud Technical Lead,Macropace Technologies,Bengaluru/Bangalore,7-10years,Not Specified,"we are having job opening with : |  Job Description: |  Skills: |  Aws Cloud,Linux,RHEL platform ,IaaS/PaaS |  Mandatory: |  AWS Solution Architect Certification  |  Notice period: Immediate |  Job opening for wipro with Permanent Position. |",RHELplatform|IaaS/PaaS|AwsCloud|Linux|
MODULE LEAD,Best infosystems Ltd,Bengaluru/Bangalore,5-7years,Not Specified,Should have 5+ years experience with C# need to know .net core 3.0 + Have experince on restfull service and Web API Good to have knowldge on DDD Approach  |,ModuleLead|AzurePAAS|.netcore|AzureIaas|C#|
Cloud Architect - NGS,Tech Mahindra Limited,Hyderabad/Secunderabad|Pune,10-15years,Not Specified,Should have designed and architected large-scale enterprise solutions using Microsoft technologies.  |,NGS|CloudArchitect|CloudArchitecture|MicrosoftAzure|Iaas|Paas|Saas|
Cloud Foundry Architect /  Clud Foundry / Kubernates (Work from home),TJC India Private Limited,Pune,5-15years,Not Specified,"This position provides you an opportunity to explore and challenge yourself on setting up an open-source cloud platform (AWS, GCP, Azure) right from the scratch.",Consulting|High-leveldesign|OpensourceSoftwareservices|CI/CD|multi-cloud|multi-tenancy|Paas|CloudFoundry|Kubernetes|Devops|automation|PivotalCloudFoundry|
Sr. Solution Architect & Software Developer,Leader Document Processing Private Limited,Bengaluru/Bangalore|Gurgaon/Gurugram,6-11years,2000000 - 3000000 INR,The ideal candidate should have minimum 6 years experience as a Sr. Software Architect and Software Developer. |   Team leader (management) background and Amazon Web Service (AWS) & Strong programming background experience is a requirement for this job.,AMs|Java|Python|Asp.Net|JavaScript|react.js|SqlDatabase|Powershell|TeamLeader|AmazonWebServices|Paas|Docker|C#|Saml|Sso|
Cloud Architect - NGS,Tech Mahindra Limited,Bengaluru/Bangalore|Chennai,10-15years,Not Specified,Should have designed and architected large-scale enterprise solutions using Microsoft technologies.  |,NGS|CloudArchitect|CloudArchitecture|MicrosoftAzure|Iaas|Paas|Saas|
".Net Developer (Azure)/Exp: 3 to 8 years/ Location: Mahape, Navi Mumbai",Estremo Technologies Private Limited,NaviMumbai,3-8years,Not Specified,"estremo technologies is looking for Dot Net (Azure PaaS features) developers with 3 to 8 years of experience - Mahape, Navi Mumbai location with the below required technical skills.",Azure|Dotnet|DotNet|DotNetTechnologies|Paas|DotNetDevelopment|
Cloud Architect - NGS,Tech Mahindra Limited,Bhubaneswar,10-15years,Not Specified,Should have designed and architected large-scale enterprise solutions using Microsoft technologies.  |,NGS|CloudArchitect|CloudArchitecture|MicrosoftAzure|Iaas|Paas|Saas|
"FULL STACK DEVELOPER ( Java, Python, NodeJS, bash, DevOps, CLoud)- Bangalore",Hi Tides Consulting,Bengaluru/Bangalore,4-9years,1500000 - 1800000 INR,"4+ yrs of exp in programming , application architecturel, 2+ yrs exp in designing architectures on Cloud., exp creating, deploying, operating large scale applications on AWS/Azure/GCP, worked with any one of the PaaS solutions in past, microservices,",fullstackdevelopment|aws/azure/GCP|bashetc|Java|cloud|Paas|Python|Nodejs|
Solution Architect,Freelancer K V Anila,Chennai,4-6years,600000 - 1000000 INR,Position: Solution Architect - Azure Cloud |   |  Location: Chennai |   |  Salary Range:  6 LPA and Above |   |  Notice Period: Immediate Joiner / 30 days,CloudApplicationDeisgnPattern|MicrosoftAzure|Azure|AzureSql|Iaas|Paas|Saas|Kubernetes|Devops|
Azure Devops Architect,Encora Innovation Labs India Private Limited,Ahmedabad|Pune,10-15years,Not Specified,"Encora is looking for Azure Devops Architect with 10-15 years experience in Azure Cloud, Azure Migrating On-Premises to Azure Cloud, SaaS, PaaS, IaaS, Azure portal, Azure Web App, Micro services, Azure function, Azure SQL, Azure Devops- Docker, Kuber",.Netcore|AzureMigrating|Azureportal|AzureWebApp|Azurefunction|AzureDevops|.NET|ASP.Net|C#|Mvc|Framework|WebApi|WebServices|MicroServices|AzureCloud|AzureCloud|Saas|Paas|Iaas|MicroServices|AzureSql|
Azure Devops Architect,Encora Innovation Labs India Private Limited,Bengaluru/Bangalore|Chennai,10-15years,Not Specified,"Encora is looking for Azure Devops Architect with 10-15 years experience in Azure Cloud, Azure Migrating On-Premises to Azure Cloud, SaaS, PaaS, IaaS, Azure portal, Azure Web App, Micro services, Azure function, Azure SQL, Azure Devops- Docker, Kuber",.Netcore|AzureMigrating|Azureportal|AzureWebApp|Azurefunction|AzureDevops|.NET|ASP.Net|C#|Mvc|Framework|WebApi|WebServices|MicroServices|AzureCloud|AzureCloud|Saas|Paas|Iaas|MicroServices|AzureSql|
DevOps Engineer ( Azure),Encora Innovation Labs India Private Limited,Hyderabad/Secunderabad,4-7years,Not Specified,|  Experience : 4 to 7 years of relevant experience. Systems DevOps Engineer with broad experience working in a Hybrid Cloud/On-Prem environment. Ability to design and develop cross-technology solutions. (Keywords for search) : code dep,kunernetes|MSwindowsShareJobLinkonSocialMedia|Devops|Cicd|Azure|cloud|Docker|Paas|
