jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Document Controller,Apurvakriti Infrastructure Private Limited,Delhi|Gurgaon/Gurugram,5-8years,180000 - 260000 INR,"Apurvakriti Infrastructure is looking for Document Controller at HO, New Delhi",DocumentController|DocumentManagementSystem|DocumentationExecutive|Excel|googledrive|
Mechanical engineer with 8 years experience for taking care of machinery at sites,Apurvakriti Infrastructure Private Limited,Delhi,8-12years,Not Specified,Mechanical engineer with 8 years experience for taking care of machinery at sites,MechanicalEngineer|HeavyEquipment|MechanicalTechnician|Machinery|
Sustainability/Green Job,GITA Power & Infrastructure Private Limited,Chennai|Kolkata,4-8years,Not Specified,Green Initiative Projects,StrongInterpersonal|CriticalThinking|abilitytocollaborateandprojectmanagementabilities.|
Project Coordinator,Apurvakriti Infrastructure Private Limited,Delhi,8-11years,300000 - 400000 INR,"Apurvakriti Infrastructure is looking for Project Coordinator based at HO, New Delhi.",TrackEngineering|metro|Railway|InfrastructureProject|QuantityEstimation|ProjectCoordinator|
Staff Nurse,GITA Power & Infrastructure Private Limited,Chennai,1-5years,Not Specified,Occupational Health Centre - Staff  Nurse,FirstAid|Cpr|ConductingHealthinspection|Conductingperiodicalmedicalscreening|ArrangementofHealthAwarenesssessions|
Document Controller & Account Executive,Apurvakriti Infrastructure Private Limited,Delhi,5-7years,180000 - 300000 INR,Apurvakriti Infrastructure is looking for: |   |  1. Document Controller |  2. Account Assistant,DocumentController|Filingofdocuments|Accountant|Excel|Tally|
Sr. Engineer Quality,Apurvakriti Infrastructure Private Limited,Pune|OtherIndia,5-10years,360000 - 600000 INR,Apurvakriti Infrastructure is looking for Sr. Engineer Quality for its Pune Metro Project,QualityControl|Track|metro|Rail|Ballasted|Ballastless|Inspection|Ndt|Audit|QualityAssurance|QualityManager|
Civil Engineer,Apurvakriti Infrastructure Private Limited,Delhi,8-10years,300000 - 420000 INR,"Apurvakriti Infrastructure is looking for Civil Engineer having 8 years of experience in Building, good in quantity calculations, Civil diploma holder.",BuildingConstruction|QuantityEstimation|Boq|billofquantity|
Precast Manager,Apurvakriti Infrastructure Private Limited,Delhi,10-15years,400000 - 600000 INR,Apurvakriti Infrastructure is looking for Precast Manager having 10+ years experience in manufacturing procedure of precast/prefabricated concrete.,PrecastDesign|Fabricatedconcrete|Marketing|QualityControl|Design|Manufacturingprocedures|Tie-upwithVendors|Precastsystems|
Civil Engineer,Apurvakriti Infrastructure Private Limited,Sonipat/Sonepat,5-9years,Not Specified,"Apurvakriti Infrastructure is looking for Civil Engineer having the diploma/degree experience of 5-8 years in  real estate floor construction, infrastructure development work.",RealEstate|floorconstruction|Infrastructuredevelopment|QuantitySurvey|Estimation|SiteSupervision|ProgressMonitoring|qualityworkstandard|
IT Audit Manager,Nsdl E Governance Infrastructure Limited,Mumbai,5-10years,Not Specified,"Technical Knowledge about cyber-attacks, malware, security operations and administration, incident monitoring, analysis and response, access controls, network security, systems and application security, cryptography",ITAuditManager|AuditManager|SecurityOperations|incidentmonitoring|ITcompliancemanagement|sscp|Cissp|Cisa|networksecurity|Ceh|
Assistant Manager,Nsdl E Governance Infrastructure Limited,Mumbai,2-5years,Not Specified,"Requirement Gathering, documenting requirements and managing user acceptance.",conductbenchmarking|TrendAnalysis|Test|UserAcceptanceTesting|Testing|TestEngineer|SoftwareTesting|
Assistant Manager- Pune,Nsdl E Governance Infrastructure Limited,Pune,2-5years,Not Specified,Looking For Assistant Manager- Pune. Experience on One or more Security Information and Event Management (SIEM),SecurityOperationsCenter|Soc|Qradar|Splunk|Mcafee|Arcsight|Firewall|Ips|Waf|Network|
Assistant Manager CS,Nsdl E Governance Infrastructure Limited,Mumbai,2-5years,Not Specified,"Requirement Gathering, documenting requirements and managing user acceptance.",CompanySecretary|CS|Compliance|InternalAudit|Law|
Senior Infrastructure Leader IT,Sonyo Management Consultants Private Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,7-9years,940000 - 1420000 INR,We are Urgently looking for an outstanding Global Configuration Manager with solid experience in designing and maintaining,Analytical|Activedirectory|DataProcessing|Customerservice|ItServices|Configurationmanagement|MsOffice|InformationTechnology|
Infrastructure Discovery and Planning,Vinirma Consulting Private Limited,Pune|Thiruvananthapuram/Trivandrum,12-20years,Not Specified,"Infrastructure Discovery and Planning Architect who could do AS IS, FIT and GAP Analysis.",CertifiedInformationSecurityManager(Cism)|InfrastructurePlanning|ManagedServices|InfrastructureArchitect|ITSecurity|PenetrationTesting|VulnerabilityManagement|VulnerabilityAssessment|CyberSecurity|Datacenter|Server|ItInfrastructure|
