jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Business Development Manager – Video Producation Services,CCT Digisol Private Limited,Ahmedabad,4-5years,509999 - 730000 INR,Looking for International Sales Experience in IT Sales in Services only through Outbound,ExcellentWrittenAndVerbalCommunicationSkills|
Software Support Specialist- SQL- Gurgaon,2COMS Consulting Private Limited,Gurgaon/Gurugram|Mumbai,2-4years,500000 - 850000 INR,Willing to work in shifts,CommunicationSkills|WrittenCommunication|SoftwareSupport|Sql|Oracle|Pl-sql|SQLserver|Sybase|RDBMS|Vba|C#|
Work From Home  Customer service voice(Inbound/outbound both),White Horse Manpower Consultancy Private Limited,Bengaluru/Bangalore,0-3years,Not Specified,Work From Home |   |  Customer service voice(Inbound/outbound both) |   |   |  Language: Kannada + English |   |  Salary: 19k CTC take home 14500 per month |   |  6 months Contract. Depending on situation contract can be increased |   |  Fresher and Experience(Max 3 Years Experience,"""Fresher""|""Graduate""|ExcellentverbalandwrittencommunicationinKannad'|'Bangalorelocalite'|'Undergraduate'|"
Level 3 Or SME Customer Service Executive for INTL BPO Bangalore,White Horse Manpower Consultancy Private Limited.,Bengaluru/Bangalore,2-7years,Not Specified,Level 3 or SME for Customer Care  |     Candidate should possess excellent oral and written communication skills  |     Candidate with good customer service skills would be preferred,CustomerService|CustomerCare|CustomerSupport|CommunicationSkills|WrittenCommunication|Sme|SubjectMatterExpert|
BE/B.Tech Fresher’s for BPO Voice Openings Excellent Salary,C P Careers Private Limited,Bengaluru/Bangalore,0-5years,150000 - 420000 INR,* Should be open to work in Night shifts.  |  * Responsible for dealing with International Clients  |  * Responsible for dealing with Clients Queries  |  * Huge Growth and Prosperity opportunity.,Excellentwrittenandoralcommunicationskills|
JAVA DEVELOPERS JOB,Mast Careers,Bengaluru/Bangalore|Chennai,3-8years,600000 - 1600000 INR,"Job Description |   |   |   |   |   |  hands-on exposure with 3+ yrs in JAVA – **Strong in core features and JDK8 Features(Executor service, Java Streams) |   |  hands-on in Spring Boot, Hibernate, MVC and Microservices – Restful and SOAP, |   |  Strong quantitative and analytica",JAVA.JDK8|EXECUTORSERVICE|JAVASTREAMS|WrittenCommunication|BankingDomain|SpringBoot|Hibernate|Mvc|Microservice|RESTFUL|Soap|
Store Manager  Retail Store Manager,Practo Technologies Private Limited,Bengaluru/Bangalore,1-5years,Not Specified,"Supporting the Store Manager in managing the day-to-day operations of the store ,Excellent communication skills (both written and verbal)Ability to write clear, detailed reports",Excellentcommunicationskills(bothwrittenandverbal)|
Health Editors - Contract,Tqs Hiring Solution,Bengaluru/Bangalore,2-5years,Not Specified,Health Editors - Contract,ExcellentWrittenAndVerbalCommunicationSkills|TimeManagement|pharmaceuticaldrug|ResearchSkills|managingdrugdatabase|drugcontent|MsOffice|
Urgent  hiring for ground staff air ticketing cabin crew,Vashi Electricals Private Limited,Hyderabad/Secunderabad|Kolkata,Fresher,Not Specified,"Dear Candidate, |  Greeting for the day! |   |  We are Hiring for the jobs for the position of Air Ticketing / Ground Staff / Cabin Crew / Maintenance Engineer |  Key Responsibilities |   |  Welcome passengers on board and directing them to their seats. |  Providing Info",Aviation|Passenger|Air|airlines|Clearing|airhostessactivities|frontoffice|AirTicketing|hostessactivities|CommunicationSkills|WrittenCommunication|Bpo|Iata|Care|Sales|Hotel|Hindi|meals|Airport|
Customer Relationship Executive,SnapHunt Pte Ltd,Kolkata,1-5years,150000 - 200000 INR,"Building & maintaining Profitable relationships with Customers, Addressing customer concerns and complaints , Resolving  complaints quickly and efficiently, Keeping customers updated about the new products for increasing sales.",CRMskills|Socialsellingskills|ClosingSkills|GoodVerbalandWrittenCommunication|
Influencer Marketing Executive,Hagnos Marketing and Consulting Private Limited,Delhi|Gurgaon/Gurugram,0-2years,240000 - 300000 INR,Identifying and building relationships with prominent influencers and thought leaders.Attending relevant events for networking and business purposes,influencermarketer|SocialMediaMarketing|SocialMedia|Campaigns|Events|CommunicationsSkills|WrittenCommunication|networkingskillsprojectdevelopment|appmarketing|contentplanning|EmployerBranding|GrowthHacking|MediaBuying|
Business Analyst,Diraa HR Services,Bengaluru/Bangalore,3-5years,Not Specified,Business Analysis,Strongresearchskillsincorporatingqualitativeandquantitativeanalysis|ExcellentWrittenAndVerbalCommunicationSkills|Abilitytobuildandmaintainprofessionalrelationshipswithexternalparties|Abilitytobalanceandprioritizemultiple|
Business Analyst,ADI Shantigram Estates LLP,Chennai,5-8years,Not Specified,Manage the Business Analysis of Pharma Division of Kauvery Group,'Min3YearsinPharmaIndustrypreferred|-Strongresearchskillsincorporatingqualitativeandquantitativeanalysis|ExcellentWrittenAndVerbalCommunicationSkills|Abilitytobuildandmaintainprofessionalrelationshipswithexternalparties|
Showroom Manager,ADI Shantigram Estates LLP,Pune,4-5years,Not Specified,1.Studying the features of all products on offer. |  2.Arranging stock in a manner that is both visually appealing and allows ease of movement. |  3.Ensuring that test models are set up and in outstanding condition. |,Outstandingteamwork|communication|andarbitrationabilities.Excellentwrittenskills.|
Area Collection Manager,S S I Security And Facilities Services,Bengaluru/Bangalore|Chennai,6-8years,600000 - 1000000 INR,Designation – Area Collection Manager – Home Loans |    |   Base Location – Bangalore |    |,Applicantsmustpossessstrongsystemsskills;solidcollection|analyticalandnegotiatingskills;effectiveoralandwrittencommunicationskills;andasolidknowledgeofcommercialcreditandcollectionlaws.|
Electrical design engineering,Sapna Manish Sharma (Proprietor Of JBM India),Coimbatore,0-4years,Not Specified,"Design engineers study, research and develop ideas for new products and the systems used to make them and also modify existing products or processes to increase efficiency or improve performance.",StrongmathsandITskillsAcreativeflairanddesignabilityGoodvisualandspatialawarenessAttentiontodetailProblemsolvingWrittenandoralcommunication|Commercial|awareness|Excellentprojectmanagementskills|
