jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Sponsored PhD Students,SGRP-MGRP Project Associate Search,Delhi,Fresher,30000 - 30000 INR,Call for Ph.D. Applications: Bandit Algorithms for Financial Market applications,probability|Statistics|PresentationSkill|OralCommunication|Writing|reinforcementlearning|TimeSeries|Python|C++|MachineLearning|DeepLearning|
Sales Representative,Agusth Process Automation Solutions Private Limited,Hyderabad/Secunderabad,0-2years,Not Specified,We are looking for a SUPERSTAR who is extremely driven and hungry for growth to join the team in expanding markets and pushing boundaries. Your role is to help company increase sales & market exposure of A:gusth.  |,Sales|Marketing|Telesales|Businessdevelopment|CorporateSales|MarketDevelopment|DirectSales|
Piping Design Engineer,Process System Engineers India Private Limited,Thane,2-5years,Not Specified,"Piping design engineer (Mechanical) with hands on experience on creating design with using auto cad 2 D, and hand draft",Autocad2D|DesignEngineer|AutoCad|
Piping Design Engineer,Process System Engineers India Private Limited,Thane,1-8years,Not Specified,We are hiring for the role of Piping Design Engineer at Thane location.,PipingDesignEngineer|PlotPlan|EquipmentLayout|Isometrics|Autocad|DesignEngineer|BoqPreparation|GAD|Mto|PipingDesign|
Process Associate/Senior Process Associate,FMS Solutions India Private Limited,Hyderabad/Secunderabad,2-6years,Not Specified,"Experience in day to day book keeping,  |  Complete month end closures |  Maintain client work papers |  Create and post period end journal entries |  Reconcile balance sheet accounts  |  Maintain and document client specific notes  |",BookKeeping|Monthendclosures|clientworkpapers|JournalEntries|
Senior Process Associate,Spirient Staffing Solutions Private Limited,Noida,2-8years,Not Specified,We are looking for a Sr. Process Specialist in Client Reporting to join us. You will contribute to the business’s success by handling tasks related to International Accounts assistant.,ACCA|Ca|IFRS|UKGAAP|USGAAP|
Process Associate/Senior Process Associate,FMS Solutions India Private Limited,Hyderabad/Secunderabad,2-5years,Not Specified,Strong accounting skills and understanding of the accounting process |   Ability to work in a multi-client environment |   Microsoft office skills |   Strong English both verbal and written |   Time management |   Effective use of technology |,BookKeeping|Brs|JournalEntry|ReconciliationOfAccounts|
Process Associate Senior Process Associate,Tanqaa Payroll Private Limited,Bengaluru/Bangalore,1-4years,Not Specified,"•	Statutory knowledge ( GST , TDS ) |  •	Accounting Package (Tally) |  •	Should be good in communications |  •	Should be a keen learner with the right set of attitudes |  •	Should be good in excel etc.",Gst|Tds|MsExcel|
Senior Associate Technical Consultant- Voice Process(CALL-8766285530),Jobs Expert Private Limited,Bengaluru/Bangalore,1-7years,270000 - 470000 INR,"TOP BPO- Bangalore |  Min 6 months exp req in International Technical Voice Process |  Sound Knowledge on Safe mode, Installation, Windows Support, Active Directory, Operating Systems |  ONLY Grads |  CTC:4.7L |  24*7SHIFTS |  CALL LIPIKA |  8766285530/ 9999333648",ApplicationSoftware|Troubleshooting|ActiveDirectory|ServiceDesk|TechnicalVoiceProcess|Networking|VpnConfiguration|MsExchange|EnterpriseVault|Itil|OperatingSystems|LanConfiguration|SoftwareInstallation|Windows8|Office365|
Senior Technical Associate**Voice Process**CTC 4.7L-(CALL-8766285530),Jobs Expert Private Limited,Bengaluru/Bangalore,1-8years,200000 - 450000 INR,Senior Technical Associate- International Voice Process |  Min 6 months in any Technical Voice Process(INTERNATIONAL) |  Good Knowledge on SERVER/ AD/ DNS/ TROUBLESHOOTING/ INSTALLATION/ WINDOWS |  ONLY GRADUATES |  CTC:4.7L |  24*7SHIFTS |  8766285530/ 9999333648,Troubleshooting|networksystems|endusersupport|TechnicalVoiceProcess|ExchangeServer|Office365|SoftwareInstallation|RemoteDesktop|OsInstallation|OperatingSystems|Antivirus|TechnicalProcess|WindowsSystemAdministration|
Technical Advisor// International Voice// Technical Process(CALL-8766285530),Jobs Expert Private Limited,Bengaluru/Bangalore,1-7years,250000 - 470000 INR,"Senior Technical Advisor- L2 Support Engineer |  6 months exp into any technical Voice Process(International) |  Sound Knowledge on Server, Active Directory, Networking, Troubleshooting, Installation, Service Desk |  ONLY Grads |  CTC:4.7L |  24*7SHIFTS |  8766285530","""SeniorTechnicalSupport""|SeniorTechSupport""|SeniorTechnicalSupportVoice""|""L2SupportEngineer""|""TechnicalVoiceProcess""|""SeniorTechnicalAssociate""|""TechSupport""|""SeniorTechnicalSupportofficer""|""TechnicalAnalyst""|"
Process Associate,2COMS Consulting Private Limited,Kolkata,1-5years,Not Specified,With the ongoing agenda of preventing the spread of the COVID 19 virus across the globe requesting all to adhere to the precautionary measures suggested by the government and health authorities. We wish you and your family good health.We can arran,ProcessAssociate|
Process Associate Accounts,2COMS Consulting Private Limited,Kolkata,2-3years,Not Specified,Urgent hiring experienced accounting professionals in a leading MNC companyJob Designation: Process Associate (Accounting)Job Description:  * Must have good English speaking and narration skills.Cordinate with clients over calls  * Good to,
Process Associate (International Voice),Insigma Technologies Private Limited,Hyderabad/Secunderabad,0-5years,200000 - 500000 INR,"Hiring for top MNCs in Hyderabad, for BPO (Business Process Outsourcing)services, Which offers a professional work environment, outstanding challenges, industry competitive compensation, accelerated career growth and overseas opportunities.","""Internationalvoiceprocess""|""Internationalprocess""|""InternationalSales""|Customersupport""|""Voiceprocess""|""Customerservice""|""VoiceSales""|""ADP""|""Amazon""|""HSBC""|""Dell""|""Deloitte""|""Regalix""|""C3I""|""Accenture""|""Cognizant""|"
Process Associate IR Operation,Arise Solution,Nagercoil,0-5years,Not Specified,Maxerience highly believes on Artificial Intelligence & Internet-of-Things based systems for the digital world. We are seeking for a reliable and organized person to join us as a Process associate.,ComputerKnowledge|GoodCommunication|
Domestic Process/ Sales Process/ Call Process - Ahemdabad,Arise Solution,Ahmedabad,0-2years,Not Specified,Opening for sales executive |    Minimum 6 month of relevant experience |    Salary 11k to 15 CTC + incentives |    Graduation mandatory |    Interested person Contact on - 9687676593,Telesales|Bpo|CallCenter|InternationalCallCenter|DomesticBPO|Inbound|Fresher|Telecaller|Telemarketing|Telemarketingexecutive|Counsellor|Telesalestelemarketing|Customercareexecutive|Telesalesexecutive|Kpo|
