jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Agency Sales Manager - DSF (Channel Sales ),Proprietor Of Ssv Hr Services,Mumbai|MumbaiCity|NaviMumbai|Thane,1-3years,180000 - 300000 INR,Need to recruit & onboard New Agent to sell life insurance policies,AgencySalesManager|AgencySales|LifeInsurance|AgencyChannel|Sales|SalesOfficer|BD|Relationshipmanager|DirectSales|Bde|AccountManager|FieldSales|Insuranceagent|SalesExecutive|
Relationship Manager (Davangere),Modi Infosol Private Limited,Bengaluru/Bangalore,3-4years,350000 - 400000 INR,|   |  Ensuring the targets of the location is met through effective planning and budgeting. Devise strategies and techniques necessary for achieving the sales targets. Endeavour to make Avanse a brand of first choice within our customer se,GoodCommunication|coldcalling|Sales|Relationship|DirectSales|
Branch Sales Manager - Education Institutional Loan (Kolkata),Freelancer Bhoomika George,Kolkata,4-10years,500000 - 750000 INR,|   |  The incumbent will be responsible to sell the product by establishing contact and building relationships with prospects,Sales|Educationinstitutionloan|Lap|NBFC|MortgageSales|schoolfunding|schoolloan|
Channel Sales/ IT Channel/ Sales Manager,Cynosure Corporate Solutions,Delhi,3-6years,320000 - 540000 INR,Bring Revenue through corporate sales and existing clients. |      Maintain DSR reports & Funnel on regular basis. |      Build up strong relationship with existing clients and update them on new technologies. |      Bring new clients through all possible resources like,corporatetie-upsCorporateSalesClientServicingClientMeetingLeadGenerationSalesColdCallingTelesalesKeyAccountsManagementcorporatemeeting|
Senior Executive Sales Building Material Company,Goodrich Gasket Private Limited,Amritsar|Kota,3-7years,350000 - 650000 INR,"Retail sales, Channel sales development",SalesOfficer|DirectSales|PaintORBuildingMaterials|Selling|Marketing|SalesExecutive|
Channel Sales Manager,I Tech Solutions,Pune,0-3years,Not Specified,Channel Sales Manager manages a team of channel sales representatives to achieve sales and profit goals by selling goods & services through channels. A Channel Sales Manager recommends product or service enhancements to improve customer satisfaction.,ChannelSales|FieldSales|DirectSales|B2cSalesCorporateSales|DoortoDoorSelling|SalesMarketing|SalesExecutive|
Distribution Sales / Distribution sales Head  /Distribution Management,Expertia Ai Technologies Private Limited,Chennai,5-10years,Not Specified,To develop and grow Goodrich Gasket's distributor sales in line with the company’s objectives.,DistributionSales|ChannelSales|DistributorsSales|ChannelSales|Businessdevelopment|DistributionHead|Marketing|Selling|
Branch Sales Manager  Relationship Manager  B2B sales Sales Manager  Sales Officer,Sigma Consultancy Services,Ahmedabad|Mumbai,1-8years,Not Specified,Hiring for one of the renowned company forMumbai/ Ahmedabad/Pune,BranchSalesManager|RelationshipManager|B2bSales|businesstobusiness|corporatesales|B2bMarketing|DirectSales|salesmarketing|SalesManager|
Alliance and Partnership Manager,Essvee Consultants,Remote,5-7years,Not Specified,We are looking for a Alliances and Partnership Manager to make a key contribution to  |  dramatic sales growth by developing a world-class partner network globally.,ChannelSalesManager|PartnershipBuilding|
Sales Manager - Real Estate,Core Careers Private Limited,Gurgaon/Gurugram,2-12years,500000 - 1510000 INR,Applicant will be responsible for direct and channel sales in real estate,ChannelSales|DirectSales|Sales|RealEstate|Marketing|
Hiring For Academic Consultant for Leading ED-Tech Client for MUmbai/Pune LOcation,Homes4u,Pune|Thane,2-10years,200000 - 440000 INR,"Hiring For Academic Consultant Post,Telephonic Interviews,CTC upto 5LPA,for Mumbai/Pune/Kolkata/ Jaipur/ Lucknow/Surat",TelesalesExecutive|TelemarketingExecutive|Telesales/TelemarketingExecutive|eduactionsales|SalesExec/SalesRepresentative|ChannelSalesManager|RelationshipMgr|EducationalSales|e-learning|AcademicCounsellor|AcademicConsultant|
Hiring For Academic Consultant for Leading ED-Tech Client for MUmbai/Pune/Bangalore/Vizag,Os Consultancy,Pune|Thane,2-10years,100000 - 540000 INR,"Hiring For Academic Consultant Post,Telephonic Interviews,CTC upto 5LPA,for Mumbai/Pune/Bangalore/ Vizag",TelesalesExecutive|TelemarketingExecutive|Telesales/TelemarketingExecutive|eduactionsales|SalesExec/SalesRepresentative|ChannelSalesManager|RelationshipMgr|EducationalSales|e-learning|AcademicCounsellor|AcademicConsultant|
Opening - Bancassurance - Life Insurance,Vitestork Consulting Private Limited,Mumbai|MumbaiCity|NaviMumbai|Thane,5-13years,610000 - 910000 INR,Opening with one of the leading Life Insurance Client as Channel Sales Manager. |    |   Purpose of the job is to drive sales targets by maintaining positive relationships with the channel partner in the allocated branches/geography.,BancassuranceExecutive/Manager|bancassurancesales|LifeInsuranceSales|
Channel Sales Manager /Assistant Manager,Manisha Lifespaces Consulting Private Limited,Pune,1-9years,250000 - 450000 INR,"Hiring for Channel Sales Manager/ Assistant Manager for a Real Estate Consultancy Firm located in Kharadi, Pune. |  Candidate with previous experience in real estate are preferred. Education qualification MBA or equivalent.",ChannelSalesManager|AssistantSalesManager|AssistantManager|RealEstate|RealEstateBroker|RealestateSales|RelationshipManager|RealEstateMarketing|RealEstateChannelSales|Marketing|DirectSales|Sales|
Ammonia Refrigeration -Technical Sales Engineer,Manisha Lifespaces Consulting Private Limited,MumbaiCity,5-10years,350000 - 600000 INR,"A leading Commerical refrigeration company located in Mumbai is looking for suitable candidate in Ammonia refrigeration to handle it OEM business . |   |  Key Skillls : Sales experience in Industrial Refrigeration euipments ,Ammonia refrigerants",ammoniarefrigeration|Ammoniarefrigerant|Industrialrefrigeration|Commercialrefrigeration|Compressor|Iceflakemachines|Coldrooms|Condenser|ProposalQuotation|OemSales|Deepfreezers|Chillers|nitrogen|AHU|Estimation|Platefreezer|SalesEngineer|
Channel Sales,Vidhan It Agriculture And Constructions (opc) Private Limited,Bengaluru/Bangalore,5-15years,Not Specified,Develop the ePMP run rate business in India among the class C & B wisps. Nurture the channel and develop strategy for brand awareness of the product in new segments in India and new countries in the Middle East.,ChannelSales|Sales|
Sales Manager for Real Estate Sales (Pune/ Bangalore),Cloud Visa Immigration LLP,Bengaluru/Bangalore|Pune,1-5years,Not Specified,"Dear Candidates, |   |  Warm Greetings, |   |  We have urgent opening for Pune and Bangalore location. |   |  No. of opening : 15",RealEstate|ResidentialSales|BusinessDevelopment|ChannelSales|LeadGeneration|closingabilities|ColdCalling|
Sales Manager for Real Estate Sales (Thane/ Western),I Tech Solutions,Mumbai,1-5years,330000 - 540000 INR,"Dear Candidates, |   |  Warm Greetings, |   |  We have urgent opening of sales manager for Thane and Western Suburbs. |   |  No of opening : 4",RealEstate|ResidentialSales|ChannelSales|Businessdevelopment|Sales|DirectSales|ColdCalling|CRM|
Real Estate Sales Real Estate Channel Sales Real Estate Executive,Atz Properties,Bengaluru/Bangalore,1-5years,220000 - 260000 INR,Immediate Opening For Real Estate Sales Executive & Market Research,Telecaller|Telemarketing|Telesales|Telemarketingexecutive|Counsellor|Telesalestelemarketing|Telesalesexecutive|Customercareexecutive|RealEstateExecutive|
Hiring For Sales Manager | Canada,Synersoft Technologies Private Limited,Australia|Canada,2-7years,4050000 - 5050000 INR,Build and maintaining client relations |  Work with internal departments such as the Marketing or Product teams to engage audiences and clients more deeply |  Meet and exceed KPIs and sales targets |  Possess deep knowledge of business product offering,BusinessDevelopmentManager|AssistantSalesManager|MarketingManager|UnitManager|SalesManager|SalesDevelopmentManager|
Branch Sales Manager  Relationship Manager  B2B sales Sales Manager  Sales Officer,Cloud Visa Immigration LLP,Ahmedabad|Mumbai,1-8years,Not Specified,Hiring for one of the renowned company forMumbai/ Ahmedabad/Pune,BranchSalesManager|RelationshipManager|B2bSales|businesstobusiness|corporatesales|B2bMarketing|DirectSales|salesmarketing|SalesManager|
Urgent Requirement for Sales Manager,Vinfinity Immigration LLP,Bengaluru/Bangalore,2-5years,Not Specified,|                                  |                              |                                  |,
