jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Senior Ios Developer,MVK Staffing Services Private Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,6-9years,800000 - 1400000 INR,"We are looking for Senior iOS Developer, who can work for 100% Remote on US Shifts",iosdeveloper|SwiftUI|Ios|Swift|Git|
Senior software Engineer - Devops,Continuum Managed Solutions LLP,Mumbai|Pune,5-8years,Not Specified,Location |   Mumbai / Pune / Goa |    |   Qualifications |   B.E / B.Tech / ME / M.Tech / MCA / Msc |    |   Experience |   3 Years - 0 Months To 8 Years - 0 Months |,CI/CD|Jenkins|ElasticSearch|Git|Containers|AWS|
Openings for Devops Engineer,Sun Technology Integrators Private Limited,Bengaluru/Bangalore,6-9years,Not Specified,"This full-stack developer will be working within a DevOps Agile/Kanban team. Responsibilities also include application architecture, development, packaging and promotion to all environments including supporting production deployment.",DevopsEngineer|Docker|Git|Svn|Puppet|Terraform|Soapui|
Urgent Requirement for Developer / Sr. Developer ( Python ) work form home,E-Solution India,Kolkata|Mumbai|MumbaiCity|NaviMumbai|Thane,5-10years,Not Specified,Job Title: Python Developer |  Experience: 5 Years |  Job Location: (After 1 Year) Kolkata / Mumbai. |  Notice Period - Immediate joiners only (Please avoid 1 week or 10 days),Python|Django|Git|
Immediate Opportunity for  Java Full Stack Developer,InfoPro Solutions Pvt Ltd,Bengaluru/Bangalore,3-6years,10000 - 1500000 INR,"	Good to very good Java knowledge    |   	Experience  with development  tools (Eclipse, git, Docker,  Jira) and automated  tests (JUnit)  |   	Experience with React.js Html, css,  |   	Proficiency working with relational databases",Java|react.js|Docker|Spring|Hibernate|Junit|JIRA|Git|
Sr. Frontend  Developer - PAN INDIA,Serviam Consultancy Services,Mumbai,7-10years,800000 - 2200000 INR,"The ideal candidate should love shipping web applications and supporting them in production, and |   consulting with clients to bring clarity to challenging enterprise environments. You’ll work shoulder to |   shoulder with our teams, partners, and clients. |",Html5|Css3|Sass|Less|Javascript|jQuery|AngularJavascript|Git|
SAP hybris,Keen Bright Solutions Llp,Hyderabad/Secunderabad,4-10years,Not Specified,SAP hybris,Java|AWS|Git|SpringBoot|AwsCloud|
Software Developer,Socialangles Digital Solutions Private Limited,Pune,2-4years,250000 - 350000 INR,"BS degree in Computer Science, Engineering or a related subject |  Proven hands-on Software Development experience |  Proven working experience in Java development |  Hands on experience in designing and developing applications using Java EE platforms |  Object.",CoreJava|Spring|SpringBoot|SpringMvc|AWS|Mysql|Git|Github|Jpa|
C#/.NET  Developer,Progneur Technologies Private Limited,Bengaluru/Bangalore|Pune,3-6years,Not Specified,"•	Able to work  using REST services through code |  •	Good understanding of Test automation ( Unit tests, regression tests ) |  •	Hands on experience in using TFS, Git or SVN and source control.  |  •	Comfortable in using IDE’s like Visual studio,",Git|Svn|Tfs|Wpf|Javascript|Css3|Html5|Node.JS|react.js|
Python Developer with Linux,Insigma Technologies Private Limited,Bengaluru/Bangalore,3-10years,Not Specified,"1) 3+ Years of programming experience on Linux. Python/C |   2) Knowledge on client/server architectures |   3) Experience with messaging queues, and Inter process communication",Python|Linux|ShellScripting|Git|RestApi|
We are looking for Automation Testing @ Bangalore,Quess IT Staffing (Formerly known as Magna Infotech),Bengaluru/Bangalore,5-9years,Not Specified,Type : C2H |  Exp : 5-8 Yrs |  N.P :Immediate-1 Week |  Work Location : Bangalore,AutomationTesting|C#|Selenium|Docker|Kubernetes|Git|
"Hot Vacancies for ""Magento""",Shell Info Technologies Private Limited,Bengaluru/Bangalore,5-8years,Not Specified,Hiring Alert!! |    |   Role : Magento |    |   Experience:5-8Years |    |   Location : Bangalore |    |   Notice :Max 1 Month |    |   Interested pls share updated Cv's on this mail [HIDDEN TEXT] |,MagentoDeveloper|Magento|RestApi|Git|jQuery|Php|Xml|Node.js|Grunt|Gulp|Bootstrap|
Php developer,Keen Bright Solutions Llp,Chennai,5-7years,Not Specified,php developer,mvcdesignpattren|phpwebframework|CorePhp|Laravel|Zend|Mysql|Postgres|Git|Angular|
Site Reliability Engineer / Devops Engineer (Work From Home),Jobs Expert Private Limited,Pune,6-13years,1400000 - 2500000 INR,Site Reliability Engineer / Devops Engineer (Work From Home) |   |  Candidate must have hands on experience in  |  a) Kubernetes |  b) GCP / AWS / Azure( Any cloud platform but GCP is a ++) |   |  Sam-9999300435,Sitereliabilityengineer|SRE|kubernete|DevopsEngineer|Kubernetes|Jenkin|Git|SoftwareEngineer|Softwaredeveloper|
Salesforce,Ideslabs Private Limited,Delhi|Gurgaon/Gurugram,4-8years,Not Specified,Salesforce,Vlocity|Salesforce|Git|
System Administrator,Allerin Tech Private Limited,NaviMumbai,1-3years,Not Specified,Hiring for System Administrator,Administrator|Admin|administration|Linux|Git|Rhce|SystemAdministrator|
Android Developer,MVK Staffing Services Private Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,6-10years,Not Specified,We are hiring for Android Developer - 100% Remote,COSU|Android|Json|Git|
Junior Ruby on Rails Developer - ID 2021-24609,TJC India Private Limited,Hyderabad/Secunderabad,3-7years,Not Specified,|   |  We are looking for candidates with proven exposure into Ruby on Rails.,"""ContinuousIntegration""|""reactjs""|RubyOnRails|Ruby|Sql|html|css|Git|Maven|Angular|"
Node JS Developer (Work from Home),Winfoglobal Technologies Private Limited,Pune,5-8years,Not Specified,•	Node.js developer with experience in Cloud Foundry environment  |   •	Basic understanding of front-end technologies,WebID|VScode|NodeJS|MVCFramework|Odata|Mysql|Git|
Software Engineer,iWork Solutions,Bengaluru/Bangalore,2-5years,Not Specified,"Job Summary |   • Design, build, and maintain efficient, reusable, and reliable C++ code. |  • Strong grasp of the Qt/QML framework. |  • Implement performance and quality modules. |  • Identify bottlenecks and bugs |",C++|Qt|QML|Git|Stl|
Front end Engineer,Career Axes Engineering Services,Mumbai,3-10years,500000 - 1200000 INR,✓  Implement new React UI for our software platform. |  ✓  Work with Java engineers to spec new REST endpoints used by the React UI. |  ✓  Establish a reusable front-end component and style library. |  ✓  Advocate for superior UX. |,"""React""|""Redux""|""JavaScript""|""react.js""|""angular.js""|""Agile""|""Git""|"
backend developer,Marvell India Private Limited,Bengaluru/Bangalore|Chennai,5-8years,Not Specified,"Resolves issues surrounding installation, usage, upgrade and training on products. Provides on-site support as needed. |  Resolves issues surrounding installation, usage, upgrade and training on products. Provides on-site support as needed. |",GITLABandAzureDeployment.|CoreJava|SpringBoot|MYSQL|
Senior Engineer (SRAM Application Engineer),Best infosystems Ltd,Bengaluru/Bangalore,6-10years,Not Specified,"Bachelor’s or Master’s degree and/or PhD in Electrical/Electronic Engineering, Microelectronics or related fields with 6-10 years of related professional experience.",SRAMApplicationEngineer|Sram|CADdesigntools|Java|Git|
"Module Lead-Java,Springboot,Microservice",Markelytics Solutions India Private Limited,Bengaluru/Bangalore,4-8years,Not Specified,Volvo Group connected solutions is looking for an Java Developer that could be Responsible for capturing additional detail information needed for the detailed design construction and testing of the software units,ModuleLead|Java|Springboot|Microservices|Junit|Testing|Jmeter|Git|
