jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
"MBA Fresher  MBA  MBA Marketing  Sales ,Sales Officer , Marketing, Agency Manager, unit Manager,",Career Mantra Management Services,Delhi|Surat,0-5years,Not Specified,"MBA Fresher  MBA  MBA Marketing  Sales ,Sales Officer , Marketing, Agency Manager, unit Manager,",Sales|Marketing|Businessdevelopment|SalesMarketing|Insurance|Telesales|DirectSales|MarketDevelopment|InstitutionalSales|CorporateSales|
Opening for  fresher and exp ( MBA-HR-BBA-BCOM-any HR background),Comfyi Solution,Mumbai|Pune,0-2years,120000 - 450000 INR,Create and  maintain the skill mapping of all resources who are a part of the proficiency; External hiring ;resource rotation; proactive bench; work with coE to create and implement skill up gradation program.if interested please Post : Shifshare.,MbaFinance|MBAMarketing|Ca|MBAFinanceFresher|Banking|Accounts|PGDMFinance|B.Com|MbaFresher|
ANALYST - MBA,Jailaxmi Enterprises,Chennai,0-1years,Not Specified,"Responsible for the  Analysis and research either inBusiness domain or Financial domain.Sound aptitude, outstanding logical reasoning and analytical skills.Walkin for an interview:-",businessintelligence|businessanalytics|Financialanalysis|BusinessAnalysis|Marketting|
Hire MBA Finance,Square Yards Consulting Private Limited,Pune,0-3years,Not Specified,"We have urgent requirement for MBA finance engineers . |  job type :- on roll,full time  |  Required Experience :- 0 to 3 year  |  About company:- core automobile sector   |  Job profile :- Account , sap fico",Accountant|SapFico|
Looking For experienced (MBA-HR/BBA/BCOM/Any HR background),HR Grid Solutions,Bengaluru/Bangalore|Mumbai,4-8years,650000 - 1050000 INR,urgent requirement,Mba|MbaFresher|Fresher|MbaHr|HumanResource|Recruitment|
Hiring For Business Development Executive For Real Estate MNC (Square Yards ) Freshers Are Welcome,Kalpavrksha Associates,Gurgaon/Gurugram|Noida,0-1years,300000 - 300000 INR,Client acquisition and business development by direct/indirect sales. |  Offer customized portfolio solutions to NRI clients based on their risk/ return and liquidity profile. |  Maximize revenue generation and lead closures by using social and public medi,Freshers|GraduateFresher|Graduates|Mba|MbaFresher|MBAMarketing|
MBA Fresher,Manheer Singh (Proprietor Of BigBoss Decor),Hyderabad/Secunderabad,0-1years,Not Specified,"Hi Aspirant, |   |  Greetings for the Day!! |   |  Urgent Requirement for MBA (Finance). |   |   |   |   |  Regards |  Rameshwari",Accounting|Finance|Taxation|AccountsExecutive|Auditing|F&A|InternalAuditor|AuditManager|LeadAuditor|Audit|Taxation|AccountsPayable|AccountReceivable|TaxAudit|Ap|Ar|
Sales and Admin Manager,Future Plannerz,Bengaluru/Bangalore,1-10years,350000 - 900000 INR,"Currently, having established its initial market, in North and West of India, the company now wants to augment its team in Bangalore with a dynamic, multifaceted, professional experienced/fresh MBA preferably with technical background.",MbaFresher|MBAMarketing|MbaEngineer|SalesAndMarketing|Adminstration|
"Marketing Manager, MBA Marketing",C P Careers Private Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,3-7years,350000 - 750000 INR,"Employment type Permanent |           Industry of the Employer Advertising / MR / PR / Events |           Department / Functional Area of the Job Marketing / Communication, Product Marketing",Marketing|Advertising|MediaPlanning|StrategicMarketing|ChannelDevelopment|Promotions|LeadGeneration|marketforecasting|marketresearch|
Financial Analyst | MBA Finance | Fresher,Comtrix Solutions Inc,Mumbai,0-2years,200000 - 300000 INR,We Have Urgent Requirement For Financial Analyst | MBA Finance | Fresher.,TallyErp|Accounting|Finance|FinancialAnalyst|FundAdministration|MsOffice|
Opening For Executive HR || MBA Mandatory,Riju Karan (Proprietor Of Toyota Climax India),Delhi|Gurgaon/Gurugram,0-1years,Not Specified,|                                  |,
HR Executives (Non MBA/ Freshers),Riju Karan (Proprietor Of Toyota Climax India),Bengaluru/Bangalore|Hyderabad/Secunderabad,0-1years,130000 - 150000 INR,"The candidates would have to work on recruitment of candidates for different mandates of leading companies. The job involves the skills of understanding the job profiles, calling the candidates, presenting the cv's.",Hr|Fresher|Graduate|graduatefreshers|B.Com|
MBA + B.E Freshers  for  Kotak Mahindra Bank,Sankalp Placements India LLP,Coimbatore,Fresher,130000 - 320000 INR,role: Assistant Manager and Operation Role |  Age should be below 26 yrs only |  No Educational Gap In-between |  Any Degree Holder From Regular College only Can join |  Interview Process: 3 Level Only,Mba|MbaFresher|Fresher|BeMechanical|
Account Executive,SP Software Private Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,2-6years,20000 - 70000 INR,"Comtrix Healthcare is looking for an Account Executive with some business development/ Sales experience. |  Required: Strong in Microsoft Excel |  General working knowledge of Windows, Outlook, and Word. |   |",MbaHr|HumanResource|MbaFresher|Recruitment|HrExecutive|HRFresher|Generalist|HrGeneralist|
Business Development Associate,Aspire Group of Services,Delhi|Gurgaon/Gurugram,1-4years,800000 - 1000000 INR,Urgent Hiring for Business Development Associates,BusinessDevelopmentAssociate|Mba|BusinessDevelopment|Sales|ClientServicing|LeadGeneration|
