jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Perl Programming,Aspire Nxt Private Limited,Bengaluru/Bangalore,4-8years,Not Specified,Minimum 4 years’ strong expertise/experience in following technical areas,AdvancedPerl|PerlProgramming|Ansible|
Perl Programming,Adal Immigrations LLP,Bengaluru/Bangalore,4-7years,Not Specified,-          advanced perl(.pl) and Unix shell scripting |  -          Ansible script |,Advanceperl|
AWS QuickSight Engineer,Marvell India Private Limited,Bengaluru/Bangalore|Mumbai,2-5years,Not Specified,"Experience with at least 1 scripting language such as (Perl, Python or PowerShell) along with Good experience in Quicksight |   Spark, PySpark]=. |    |   It will be Work From Home . |  Location : Pan India |",quicksight|Perl|Python|PowerShell|
"Python Developer ,Hiring for Abroad",3 Minds ESolutions Private Limited,Australia|Canada,2-7years,2000000 - 4500000 INR,"Expertise in at least one popular Python framework(Django,Flask,Pyramid)",Designer|PythonDeveloper|Programmer|Perl|Ruby|Bash|Php|SoftwareEngineer|
Staff SQA Automation Engineer (Perl / Python),Fortumax Career International Private Limited,Hyderabad/Secunderabad,5-8years,Not Specified,5 to 8 years of related test automation development experience using Perl and/or Python.,StaffSQAAutomationEngineer|Automation|Perl|Python|Qa|
Production Support Engineer /Software Engineer - Control - M,Progneur Technologies Private Limited,Bengaluru/Bangalore|Mumbai,5-15years,Not Specified,URGENT HIRING FOR PRODUCTION SUPPORT ENGINEER FOR MUMBAI/CHENNAI/PUNE/BANGALORE FOR PERMANENT POSITION,ProductionSupportEngineer|Control-M|oracleSQLserver|Sql|ShellScripting|Shellscript|Perl|Python|powershell|
Application Engineer required for One Of the Leading IT Company in Chennai,Marvell India Private Limited,Chennai,4-8years,1200000 - 1500000 INR,"The Application Engineer ensures that all in-house and 3rd party applications conform to our configuration and deployment standards so that every application can be deployed, monitored and managed in a consistent and reliable fashion.",ApplicationDeveloper|Deployment|UNIX|Linux|Shellscripting|Perl|Python|IbmMqSeries|Configuration|ApacheTomcat|
Data Migration Developer,Marvell India Private Limited,Bengaluru/Bangalore|Pune,3-7years,Not Specified,We are looking for a Data Migration Developer to transform and load data into Teamcenter(PLM Application) which is recieved from various source systems. For a global customer several year data from multiple systems need to be migrated to Teamcenter.,Sql|Oracle|SQLserver|RDBMS|Vba|Python|Perl|Scripting|
Micro fiber cobal,Marvell India Private Limited,Pune,3-8years,Not Specified,"Experience in Microfocus COBOL, ProCOBOL, SQL, C, PERL, Korn shell |  ·         Sun Enterprise M3000 /Solaris 10     |  ·         Microfocus - Clerity UniKix BPE (Batch Processing Environment) /TPE (Transaction Processing Environment) |  ·         Oracle RD",ProCOBAL|KornShell|MicrofocusCobol|Sql|C|PERL|OracleRdbms|
Senior Design Verification Engineer,Marvell India Private Limited,Bengaluru/Bangalore,8-10years,Not Specified,"Bachelor’s degree in Computer Science, Electrical Engineering or related fields and 8-10 years of related professional experience.",DesignVerificationEngineer|DesignEngineer|VHDL|systemverilog|Uvm|Verilog|Ovm|Perl|
Verification Engineer,Marvell India Private Limited,Bengaluru/Bangalore,2-3years,Not Specified,"Master’s degree and/or PhD in Computer Science, Electrical Engineering or related fields with 2-3 years of experience.",VerificationEngineer|PHYBU|VHDL|systemverilog|Uvm|Perl|Python|Verilog|Ovm|
Senior Design Verification Engineer,Marvell India Private Limited,Bengaluru/Bangalore,7-12years,Not Specified,B.E/B.Tech Electrical engineering with over 7 years or M.E/M.Tech Electrical engineering with over 5 years of  experience in digital design or verification.,DesignVerificationEngineer|DesignEngineer|SV|Uvm|RTL|PERL|Python|Verilog|
Staff Verification Engineer,Marvell India Private Limited,Bengaluru/Bangalore,8-10years,Not Specified,"Bachelor’s degree in Computer Science, Electrical Engineering or related fields and 10+ years of related professional experience.",DesignVerificationEngineer|DesignEngineer|VHDL|systemverilog|Uvm|Verilog|Ovm|Perl|
Staff Design Engineer,Mindteck (India) Limited,Bengaluru/Bangalore,10-15years,Not Specified,B.E/B.Tech Electrical engineering with over 10 years or M.E/M.Tech Electrical engineering with over 8 years of  experience in digital design.,StaffDesignEngineer|RTL|SV|SV|Uvm|Verification|Verilog|PERL|Python|
Senior Design Verification Engineer,Applied Materials,Bengaluru/Bangalore,7-12years,Not Specified,B.E/B.Tech Electrical engineering with over 7 years or M.E/M.Tech Electrical engineering with over 5 years of  experience in digital design or verification.,DesignVerificationEngineer|DesignEngineer|SV|Uvm|RTL|PERL|Python|Verilog|
Senior Design Verification Engineer,Marvell India Private Limited,Bengaluru/Bangalore,5-10years,Not Specified,"Strong background in Soc verification methodology and test bench development using HVL |  such as Verilog, System Verilog, UVM and C/C++.",DesignVerificationEngineer|DesignEngineer|Uvm|HVL|PerlPython|Verilog|SystemVerilog|
MicroFocus COBAL,Marvell India Private Limited,Pune,5-10years,Not Specified,"Experience in Microfocus COBOL, ProCOBOL, SQL, C, PERL, Korn shell |  ·         Sun Enterprise M3000 /Solaris 10     |  ·         Microfocus - Clerity UniKix BPE (Batch Processing Environment) /TPE (Transaction Processing Environment) |  ·         Oracle RD",ProCOBOL|KornShell|Microfocus-ClerityUniKixBPE|MicrofocusCobol|Sql|C|PERL|
Software Engineer / Senior Software Engineer,Marvell India Private Limited,Bengaluru/Bangalore,4-8years,Not Specified,"Expertise on either Storage or Platform or Embedded.Network Concepts – File System, Protocols – TCP/IP, SAN (FC/FCOE/ISCSI), NAS (NFS/CIFS), DAS(SATA/SCSI/SSD), Routers, Switches, etc.Manual testing experience",An|Das|DiskTypes|Diskenclosures|Storage|Platform|Nas|Raid|Lun|Zoning|Network|ManualTesting|perl|
Freshers -Testing,HeadHunters HR Private Limited,Chennai,Fresher,Not Specified,Lookimg for Freshers -Testing,Freshers|PERL|Shell|PYTHON|Java|Framework|Testing|Manual|Automation|ManualTesting|AutomationTesting|
Engineer - Design Verification,Vitestork Consulting Private Limited,Pune,2-9years,Not Specified,"Background in SOC verification methodology and test bench development using HVL such as Verilog, System Verilog, UVM.",DesignVerification|Uvm|Verilog|SystemVerilog|ObjectOrientedProgramming|Shell|Perl|Python|
Staff Verification Engineer,A Thingz Solutions Private Limited,Bengaluru/Bangalore,8-10years,Not Specified,"Master’s degree and/or PhD in Computer Science, Electrical Engineering or related fields with 6-8 years of experienc",DesignVerificationEngineer|DesignEngineer|VHDL|Uvm|Verilog|SystemVerilog|Ovm|Perl|
jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Perl Programming,Aspire Nxt Private Limited,Bengaluru/Bangalore,4-8years,Not Specified,Minimum 4 years’ strong expertise/experience in following technical areas,AdvancedPerl|PerlProgramming|Ansible|
Perl Programming,Adal Immigrations LLP,Bengaluru/Bangalore,4-7years,Not Specified,-          advanced perl(.pl) and Unix shell scripting |  -          Ansible script |,Advanceperl|
AWS QuickSight Engineer,Marvell India Private Limited,Bengaluru/Bangalore|Mumbai,2-5years,Not Specified,"Experience with at least 1 scripting language such as (Perl, Python or PowerShell) along with Good experience in Quicksight |   Spark, PySpark]=. |    |   It will be Work From Home . |  Location : Pan India |",quicksight|Perl|Python|PowerShell|
"Python Developer ,Hiring for Abroad",3 Minds ESolutions Private Limited,Australia|Canada,2-7years,2000000 - 4500000 INR,"Expertise in at least one popular Python framework(Django,Flask,Pyramid)",Designer|PythonDeveloper|Programmer|Perl|Ruby|Bash|Php|SoftwareEngineer|
Staff SQA Automation Engineer (Perl / Python),Fortumax Career International Private Limited,Hyderabad/Secunderabad,5-8years,Not Specified,5 to 8 years of related test automation development experience using Perl and/or Python.,StaffSQAAutomationEngineer|Automation|Perl|Python|Qa|
Production Support Engineer /Software Engineer - Control - M,Progneur Technologies Private Limited,Bengaluru/Bangalore|Mumbai,5-15years,Not Specified,URGENT HIRING FOR PRODUCTION SUPPORT ENGINEER FOR MUMBAI/CHENNAI/PUNE/BANGALORE FOR PERMANENT POSITION,ProductionSupportEngineer|Control-M|oracleSQLserver|Sql|ShellScripting|Shellscript|Perl|Python|powershell|
Application Engineer required for One Of the Leading IT Company in Chennai,Marvell India Private Limited,Chennai,4-8years,1200000 - 1500000 INR,"The Application Engineer ensures that all in-house and 3rd party applications conform to our configuration and deployment standards so that every application can be deployed, monitored and managed in a consistent and reliable fashion.",ApplicationDeveloper|Deployment|UNIX|Linux|Shellscripting|Perl|Python|IbmMqSeries|Configuration|ApacheTomcat|
