jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Field Sales Executive,Sampark,Mumbai|Lucknow,1-3years,Not Specified,"We are looking for Sales Experts who drives sales through engagement of customers, suggestive selling, and sharing product knowledge.",Insurance|GeneralInsurance|autoinsurance|AgencySales|carinsurance|FieldSales|
Sales Executive - Field Sales - Yashwanthpur Industrial Suburb -Bangalore,Quick Solutions,Bengaluru/Bangalore,1-3years,200000 - 350000 INR,Only Male candidates required. Graduation is must. Min 1-2yrs for Sales Business development experience is must. Driving License with Vehicle is mandate. Experience in the B2B domain. Maintaining and Increasing sales of your company's products,SalesOfficer|Marketing|Selling|Bde|BD|Sales|SalesExec/SalesRepresentative|LeadGeneration|
Degree Jobs - Banking Sector - Freshers - Hyderabad - 9390877173,Tarare Consulting services Private Limited,Hyderabad/Secunderabad,0-2years,Not Specified,Looking for Graduates to work in Banking Sector across Hyderabad,FresherJob|Sales|SalesMarketing|CreditCardSales|SalesInsurance|DirectSales|DegreeJobs|Jobsnearme|BankJobs|Cashierjobs|SalesPromotion|SalesExecutive|
Jobs in Hyderabad - Freshers - Any Degree - up to 18K - 9390879881,Tarare Consulting services Private Limited,Hyderabad/Secunderabad,0-2years,Not Specified,"|  If Any Graduate candidates want to work in Banking Sector, an opportunity for freshers in Hyderabad  |",BankJobs|Sales|JobsinHyderabad|SalesExecutives|FieldSales|RetailLoan|CreditCardSales|OfficeWork|Jobsnearme|DegreeJobs|SalesPromotion|
Field Sales Executive,Aspire Group of Services,Kanpur|Lucknow,0-1years,130000 - 250000 INR,"Location - All over Lucknow, Kanpur |  Salary - 12k - 18k |  Qualification - Any Graduate |  Freshers or experienced both male candidate can apply.",FieldSales|SalesExecutive|
Field Sales,Orissa Doot Private Limited,Bhubaneswar,0-1years,Not Specified,"Opening for Field Sales, leading Telecom Client of Orissa Doot Pvt.Ltd. in Bhubaneswar location",SalesRepresentative|Marketing|Selling|Postpaidselling|dataproducts|
Account Manager  -Field sales,Serviam Consultancy Services,Vadodara,1-4years,400000 - 500000 INR,Achieving growth and hitting sales targets  |   Designing and implementing a strategic sales plan that expands company’s customer base and ensure it’s strong presence |,B2bSales|Corporatesales|FieldSales|RetailLoan|DirectSales|TelecomSales|SalesMarketing|ChannelSales|Businessdevelopment|Sales|Insurance|ITESsalesSales&Marketing|BankingSales|SalesManager|SalesExecutive|ItSales|salesnetworking|
Field Sales Engineers/ Executive,Q Visas Immigration,Vadodara|Udaipur,2-5years,300000 - 400000 INR,Urgent Opening for Field Sales Engineer,Sales|Marketing|DirectSales|Businessdevelopment|LeadGeneration|Promotion|Ophthalmology|MedicalDevices|MedicalEquipment|MedicalInstruments|SurgicalDevice|surgicalinstrument|surgicalequipment|
Corporate Sales Manager,C P Careers Private Limited,Canada,2-7years,4010000 - 5000000 INR,"Corporate sales managers plan, organize, direct, control and evaluate the activities of establishments and departments involved in commercial, industrial, institutional, e-business, business development, project management",AssistantSalesManager|MarketingManager|BusinessDevelopmentManager|CorporateSalesManager|SalesManager|SalesDevelopmentManager|
USA/ India Counselor Edtech Company Remote/Work from Home,Square Yards Consulting Private Limited,Bengaluru/Bangalore|Chennai,4-8years,600000 - 1300000 INR,"JOB DESCRIPTION: |  *Counselling prospective students and guiding them about the different distance & online courses |  offered. |  *Counselling through Data Calling, online chat server. |  *Advise students on specific degree programs and admission procedure",Counselling|EducationCounsellor|educationcounseling|
Sales Associate/Field sales,AasaanJobs Private Limited,Mumbai|Noida,0-1years,Not Specified,A Good Opportunity To work with Square Yards Company,RealEstate|RealEstateSales|
Field Sales Executive,Freelancer Divekar Kaniza Ishaq,Indore,1-3years,Not Specified,Urgent Hiring !! field sales executive for Credit card and Loans.,FieldSales|DirectSales|CreditCardSales|RetailLoan|Marketing|DirectMarketing|SalesExecutive|
Field Sales Executive,Stryde Consulting Services,Bengaluru/Bangalore,1-6years,110000 - 300000 INR,Attend Inbound and Outbound Calls |  Train all partners for them to be able to use the company products |  Service Partners on their queries and request |  Liaise between the company and the partners to be able to make sure that the partner is productive |  Delh,FieldSales|DirectSales|SchannelSales|FieldOfficer|FieldExecutive|SalesExecutive|
Sales Executive /Business development,first india hr solution,Bengaluru/Bangalore,1-6years,200000 - 509999 INR,Urgent opening for Sales Executive/Business Development,FieldSales|DirectSales|RealEstate|
Field Sales Executive,Bf Bpo Services Private Limited,Kolar,1-5years,190000 - 500000 INR,"Get the sale using various customer sales methods (door-to-door, cold calling, presentations etc) |  Forecast sales, develop  out of the box sales strategies/models and evaluate their effectiveness |  Evaluate customers skills, needs and build productive",FieldSales|DirectSales|
Field Collection Executive Hyderabad (Data Collection Executive) call me 9619022384,Tarare Consulting services Private Limited,Hyderabad/Secunderabad,0-1years,Not Specified,Field Collection Executive Hyderabad (Data Collection Executive) call me 9619022384,DataCollection|FieldOfficer|FieldExecutive|FieldSalesOfficer|CollectionsAndRecovery|
Field Sales Executive  / Field Sales / Sales and Marketing / Sales Executive,Radial HR Solutions,Bengaluru/Bangalore|Chennai,1-2years,300000 - 360000 INR,Looking for Dynamic people who have passion in Sales and Marketing,FieldSales|DirectMarketing|DirectSales|Marketing|SchannelSales|FieldSales|SalesExecutive|
Bank Jobs - Any Degree - Freshers - Hyderabad - 9014159933,Tarare Consulting services Private Limited,Hyderabad/Secunderabad,0-2years,Not Specified,Hiring Degree Candidates for Banking Sector in Hyderabad Location,Sales|Fieldsales|Freshers|Graduates|BankJobs|CreditCardSales|VoiceCalling|Bpo|CallCenter|DegreejobsinHyderabad|FreeJobs|
Sales Executive (Field Sales) - Building material / Fabrication / construction material,Square Yards Consulting Private Limited,Bengaluru/Bangalore,1-4years,300000 - 420000 INR,"Looking for the position of Sales Executive (Field Sales) - Building material  Fabrication  construction material: Require Candidates with 1-3yrs of experience in Building Material, Fabrication or construction material",Sales|
Fresher Jobs - Banking Sector - Hyderabad - 9390879881,Dronacharya HR Management,Hyderabad/Secunderabad,0-2years,Not Specified,Looking for Graduates for Banking Sector for Hyderabad Location,SalesExecutives|relationshipmanager|Selling|BD|Sales|DirectSales|AccountManager|businessdevelopment|salesmarketing|MarketDevelopment|BranchSalesManager|ClientServicing|LeadGeneration|relationshipmanagement|k|salesexecutive|
Field Sales Executive,first india hr solution,MumbaiCity|NaviMumbai,1-6years,210000 - 290000 INR,"Mandatory – Two-Wheeler Vehicle (Bike) |  - Looking for the Channel sales Executive/field sales Executive candidate. |  - Looking Candidate from Phonepe, Paytm, Google Pay, Bharat Pay and field sales.",FieldSales|FieldExecutive|MarketingExecutive|DirectSales|
Financial Services Associate,Radial HR Solutions,Ahmedabad|Surat,0-5years,100000 - 180000 INR,Sales and Business Development,Sales|Businessdevelopment|Marketing|DirectSales|FieldSales|InsuranceSales|FinancialSales|BankingSales|SalesExecutive|
Agency Manager (Health Insurance) Mumbai call me urgent: 9619022384,Urbanclap Technologies India Private Limited,Mumbai|MumbaiCity|NaviMumbai,0-1years,Not Specified,Agency Manager (Health Insurance) Mumbai call me urgent: 9619022384,SalesOfficer|Marketing|Relationshipmanager|Selling|Sales|
