jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Scala Developer (A/SA),Best infosystems Ltd,Bengaluru/Bangalore,4-11years,Not Specified,Looking for Scala Developer (A/SA),Xml|WebServices|Api|Cassandra|Hbase|Nosql|
Senior Database Engineer,FUSAQ Technologies Private Limited,Remote,10-15years,Not Specified,"Want to be part of a global team of best minds developing next generation DataOps platform USA based company, xFusion is hiring to extend their product development team in India. We are looking for the best minds and of course, will pay the best.",Apache|Spark|Scala|Python|Java|
"Software Engineer NLP, Machine Learning",Global Technologies,Bengaluru/Bangalore,7-17years,Not Specified,"6 years of experience in NLP and machine learning. |  Proficiency in Python (experience with Scala is a plus) |  Hands on experience with NLP tools (NLTK, Spacy, Stanford CoreNLP, etc) |  Experience with deep learning frameworks (PyTorch or TensorFlow) |   |",Nlp|MachineLearning|Python|Scala|Pytorch|Tensorflow|
Hadoop Developer (Spark & Java),Nextogen Technologies,Hyderabad/Secunderabad|Pune,3-10years,Not Specified,"Job Description |        |       · 4+ years of experience in developing in large-scale Big Data applications |        |       · Hands on experience in using technologies like Hadoop, Spark, Cloud (AWS, AZURE, GCP) |        |        |              |              |              |",Hadoop|Spark|Scala|
Analytics Developer,Softtrends Software Private Limited,Chennai,3-6years,Not Specified,|  Scala and Spark,Scala|Spark|Cassandra|
"SCALA with CoreJava/Scala,JVM,CoreJava,KOTLIN",Kevin Global Gradient Technologies Private Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,4-8years,Not Specified,"-	Around 4-7 Yrs of experience  |  -	Very strong and good experience in Scala, if not Scala, should be very good in JVM based languages like Core Java, KOTLIN etc.. |  -	Cross functional experience |  o	Worked on Agile/Scrum methodology |  o	Worked on Kubernetes",SCALAwithCoreJava/Scala|Jvm|CoreJava|Kotlin|
"Looking for Back End Developer - Scala, Rest API in Scalatra",Best infosystems Ltd,OtherIndia,3-6years,Not Specified,"Looking for Back End Developer - Scala, Rest API in Scalatra, Work form home - 6 months duration, Singapore client.",Scalatra|Scala|RestApi|
MACHINE LEARNING + SCALA - MODULE LEAD/ TECHNICAL LEAD,GlobespanConsultants,Bengaluru/Bangalore,4-10years,Not Specified,Looking for MACHINE LEARNING + SCALA - MODULE LEAD/ TECHNICAL LEAD,MLOps|MachineLearningApplication|Python|Scala|
Senior/Lead Data Engineer/Data Architect-Bangalore-Remote-Fulltime-Preferred-Quick/Short Notice(30d),Quess IT Staffing (Formerly known as Magna Infotech),Bengaluru/Bangalore,4-14years,Not Specified,". Data engineer with strong programming experience in Python |   . Extensive experience related to processing frameworks such as Spark, Spark Streaming, Airflow, Hive, Sqoop, Kafka etc. |   . Experience with big data processing within cloud AWS S3. |    |",Scala/Spark/AWSCloud/Kafka/S3DataLake/Airflow/Oracle/MySQL|
Big Data Engineer,Future Focus Infotech Private Limited,Bengaluru/Bangalore|Delhi,5-13years,Not Specified,Multiple positions open for Big Data Engineer Pan India location with immediate joiners.,Hadoop|Hive|Spark|Scala|Kafka|
Machine Learning-Lead --Chennai : -Immediate Opening with our Top MNC Client Chennai  Location.,Bridgelabz Solutions Private Limited,Chennai,5-15years,Not Specified,Machine Learning-Lead --Chennai : -Immediate Opening with our Top MNC Client Chennai  Location.,MLDataSciencewithNLP|SparlScala|Tensor|
Data Engineering,Best infosystems Ltd,Remote,3-6years,530000 - 760000 INR,3+ years of development experience with Python/Scala/Database/DWH and in this 1 + years of experience in Data Engg and with any of the Cloud technologies like AWS/Azure.,Python|Scala|
"Senior Analyst, Innovation Analytics (J)",Expertia Ai Technologies Private Limited,Hyderabad/Secunderabad,1-4years,100000 - 700000 INR,"Will play a critical role in identifying new trends which will help in reducing overall credit and fraud losses. The selected candidate will manage people, projects, drive talent development, display thought leadership, build & leverage relationships","""Credit""|""Fraud""|""Python""|""Pyspark""|""Hive""|""Bigdata""|""Scala""|""Sqoop""|""Spark""|""Model""|""Strategy""|"
