jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Dot Net Developer,DNS Integrated Consultancy Services Private Limited,Pune,2-7years,300000 - 700000 INR,"Required Experience: |  ASP.Net development experience |  C# development experience |  Knowledge of OOPs , Net,  HTML, Win Forms , Multithreading and Protocols |   |  EducationQualification: – |  BE(IT, CSE, ENTC),MCA, MCS, CDAC course, dot net language course",DotNetDeveloper|Asp.netDeveloper|
Wintel Admin,Millennium Ims Private Limited,Bengaluru/Bangalore|OtherIndia,5-10years,Not Specified,Experience - 5+ years |  Must have hands on experience in SCOM Monitoring tool. |  Notice Period - Immediate to 30 days. |,Scom|Vmware|Dns|DHCP|Antivirus|
Helpdesk Engineer - L2,Continuum Managed Solutions LLP,Mumbai|Pune,3-10years,Not Specified,"The Helpdesk Engineer needs to have excellent communication skills and will be required to troubleshoot Microsoft Office Products, resolve Windows 10 desktop issues, windows update and driver issues.",RingCentral|WindowsTroubleshooting|Dns|Ping|DesktopSupport|
Windows Administrator for Qatar,Vinirma Consulting Private Limited,Qatar,10-17years,Not Specified,Urgent hiring for Windows Administrator for Qatar. Must have at least 10+ years Systems Administration experience.,ActiveDirectory|PowerShellscripting.|WindowsAdministrator|Adfs|Dns|
Windows System Admin,Sun Technology Integrators Private Limited,Bengaluru/Bangalore,7-12years,350000 - 850000 INR,"They should have worked on windows, Active directory, DNS, DHCP, Group policies, Outlook, Firewall, VPN, Share folders, Backups, recovery and storage. |  Switching, routing and Voip phones(Added advantage) |   |  Need to support for both Server & desktop.",Administrator|ActiveDirectory|Dns|DHCP|
Networking Active Directory FSMO DNS DHCP Tcp/ip Call Fathima,White Horse Manpower Consultancy Private Limited,Bengaluru/Bangalore,3-8years,500000 - 1000000 INR,Troubleshooting Network issues and Active Directory through calls and remote support |   Networking |   Active directory |   FSMO |   DNS |   DHCP |   TCP/IP,Activedirectory|Troubleshooting|TechnicalSupport|Dns|Fsmo|DHCP|Tcp/ip|NetworkIssues|RemoteSupport|
Network Engineer,Millennium Ims Private Limited,Bengaluru/Bangalore,5-10years,Not Specified,"DNS JD (Sr admin/ASME) |  • Network/ System Engineer with experience in DNS / DHCP management of a large environment. |  Location- Bangalore, Ecospace Bellandur |  Required Skill- DNS, DHCP,DDI and Infoblox |  Preference- Immediate Joiners -15days only",Dns|DHCP|LoadBalancers|Linux|Infoblox|
IT US VOICE DNS / AD /  FOR GURGAON,Jobs Expert Private Limited,Hyderabad/Secunderabad|Kolkata,3-13years,300000 - 500000 INR,IT US VOICE DNS / AD /  FOR GURGAON,Supportanalyst|Helpdesk|Servicedesk|ServiceDesk|Activedirectory|ApplicationSupport|Technicalsupport|L1Support|ITSupport|ItHelpdesk|ItServiceDesk|Servicedeskanalyst|Dns|SystemAdministrator|
Active Directory & VMWare Administrator,Continuum Managed Solutions LLP,Mumbai|Pune,3-8years,600000 - 1000000 INR,"Skills Required in Active Directory (L2 level) –AD Replication, FRS, DFSR, AD Troubleshooting, File Server, Network, DNS, DHCP, GPO |     |    Skills Required in VMWare – L1  |     |    Pls Note - Knowledge of AD Replication, FRS, DFSR & AD troubleshooting is mandatory",ADReplication|ADtroubleshooting|DFSR|Dns|DHCP|GroupPolicy|Gpo|Frs|
Technical Support Representative  (Sam-9999300435),Jobs Expert Private Limited,Gurgaon/Gurugram|Pune,1-6years,300000 - 560000 INR,Technical Support Representative  (Sam-9999300435) |   |  Min 1yr+ technical support voice experience is required. |  Skype interviews |   |  Call@ Sam - 9999300435,Activedirectory|TechnicalSupportRepresentative|Technicalsupportvoice|Fsmo|ExchangeServer|Dns|DHCP|TechnicalProcess|
Openings for technical Support Voice Process / Enterprise Support,Jobs Expert Private Limited,Gurgaon/Gurugram|Pune,2-9years,300000 - 560000 INR,Openings for technical Support Voice Process / Enterprise Support |   |  Skype Interviews |  CTC- 5lpa + incentives |   |  Sam-9999300435,technicalnalayst|CustomerSupport|Activedirectory|MsOutlook|TSE|TSR|Technicalsupport|TechnicalHelpdesk|Dns|DHCP|Fsmo|ExchangeServer|O365|Ipv4|Ipv6|
Windows Exchange Server Technician Or Storage Tech Spotoffer,White Horse Manpower Consultancy Private Limited,Bengaluru/Bangalore,2-7years,Not Specified,Windows Exchange Server Technician,Hyper-V|TechnicianActivities|AnalyticalSkills|Dns|DHCP|FileServer|ExchangeServer|Antivirus|Vmware|Windows10|Storage|
Technical Support Engineer - Voice Process,Weone Business Solutions Private Limited,Chennai,0-4years,Not Specified,"Roles and Responsibilities : Handling calls & resolving enterprise level customer tickets, forensic work based on virus related issues, handling escalation calls, resolving tickets based on SLA, following internal process & keeping self-updated",Printer|Activedirectory|Networking|Os|Windows|Desktop|Laptop|Dns|DHCP|
Production Support Engineer - L3 (Active Directory),Continuum Managed Solutions LLP,Mumbai|Pune,4-14years,Not Specified,"ConnectWise is seeking for L3 Support professionals with good exposure to AD Connect, ADFS and DFSR, DHCP, DNS . |  Server Engineer is an individual who works in 24/7 support on rotation to manage the critical issues.",ActiveDirectory|Dns|Tcp/ip|Dfs|Frs|
Identity And Access Management /IAM/TEAM LEAD/PROJECT MANAGER/Senior consultan/SYSTEM ADMIN/L3/,3 Minds ESolutions Private Limited,Gurgaon/Gurugram|Cochin/Kochi/Ernakulam,6-13years,Not Specified,We have opining for Identity Access Management with 6+years of experience.,IdentityAndAccess|AccessManagement|IdentityAndAccessManagement|Iam|Windows|WindowsActiveDirectory|Dns|L3|L3Support|Fim|Azure|
Identity And Access Management /IAM/TEAM LEAD/PROJECT MANAGER/Senior consultan/SYSTEM ADMIN/L3/,3 Minds ESolutions Private Limited,Bengaluru/Bangalore|Chennai,6-10years,Not Specified,|                                  |                              |                                  |,
Windows 10 Exchange Server Technician Call Ruby 8553281886,White Horse Manpower Consultancy Private Limited,Bengaluru/Bangalore,3-8years,300000 - 500000 INR,"1, Engineering graduate, Good communication, Analytical skills, knowledge on windows architecture, 2, Knowledge on Server Technologies, Hands-on on AD, DNS, DHCP, File Server, Hyper-V, VMWare, Antivirus Infrastructure",Technician|AD|Hyper-V|AntivirusInfrastructure|WindowsArchitecture|Sql|Dns|DHCP|FileServer|Vmware|Server|ExchangeServer|
Active Directory & Azure Administrator,Continuum Managed Solutions LLP,Pune|MumbaiCity,3-8years,600000 - 1000000 INR,"Skills in Active Directory (L2 level) –AD Replication, FRS, DFSR, AD Troubleshooting, File Server, AD Network, DNS, DHCP, GPO, |    |   Skills in Azure/VMWare/HyperV – L1 |    |   Pls Note: Knowledge or AD Replication, AD troubleshooting, FRS & DFSR are mandatory",ADReplication|ADtroubleshooting|DFSR|Dns|DHCP|Gpo|GroupPolicy|DomainController|Frs|Azure|Vmware|Hyperv|
