jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Advanced Sdwan Deployments & VeloCloud Troubleshooting Technicians,White Horse Manpower Consultancy Private Limited.,Bengaluru/Bangalore,4-9years,Not Specified,BPO,sdwan|DST|Cisco|
Asp.Net  Developer - Support & Troubleshooting,Career Mantra Management Services,Gurgaon/Gurugram,4-9years,400000 - 1000000 INR,We are looking for Asp.Net  Developer - Support & Troubleshooting for Win forms applications,Troubleshooting|Javascript.|C#|.NET|ApplicationsSupport|SQLServer|Mvc|Asp|
Asp.Net  Developer - Support & Troubleshooting,2COMS Consulting Private Limited,Gurgaon/Gurugram,4-9years,400000 - 1000000 INR,We are looking for Asp.Net  Developer - Support & Troubleshooting for Win forms applications,Troubleshooting|Javascript.|C#|.NET|ApplicationsSupport|SQLServer|Mvc|Asp|
openings for Design Engineers for Experience Candidates Can Apply here,Continuum Managed Solutions LLP,Pune|Nashik,2-4years,140000 - 220000 INR,"The Mechanical Engineer is responsible for design, development & testing of Mechanical hardware based on the testing of mechanical architecture & the mechanical requirements within a Project. Development of core & application. Complies with (Q O S).",Creo|Catia|ProductEngineering|Simulation|Aerospace|HardwareDesign|Troubleshooting|soildwork|ANSYS|
Technical Support  Voice - Gurgaon,White Horse Manpower Consultancy Private Limited,Gurgaon/Gurugram,1-7years,200000 - 370000 INR,Exciting Opportunity for Experienced Technical Support Executive In A Leading MNCDesignation: Technical SupportJob role  *  Have to solve Candidate Technical Quires through incoming calls.  *  Educating the customer about the technical issue,Troubleshooting|TechnicalKnowledge|CustomerSupport|TechncialSupport|
Helpdesk Engineer - L2,Sky Scrapper Consulting,Mumbai|Pune,3-10years,Not Specified,"The Helpdesk Engineer needs to have excellent communication skills and will be required to troubleshoot Microsoft Office Products, resolve Windows 10 desktop issues, windows update and driver issues.",RingCentral|WindowsTroubleshooting|Dns|Ping|DesktopSupport|
"Troubleshooting Of Laptops, Desktops, Operating Systems",Sky Scrapper Consulting,Bengaluru/Bangalore,1-6years,Not Specified,"PC Maintenance, repair, and client facing experience (very important)",MCP|Windows|Mcsa|PcMaintenance|DesktopManagement|MacOs|
Hiring for Networking Voice SUPPORT- GRAD Freshers - 16K to 22K - Call 8237076800,2COMS Consulting Private Limited,Pune,0-5years,Not Specified,Technical Support VOICE process,Virginmedia|concentrix|Wipro|Troubleshooting|Voice|internationalvoiceprocess|Technicalsupport|techsupport|desktopsupport|ApplicationSupport|
Hiring for Technical SUPPORT- GRAD Freshers - 16K - Call 8237076800,Larsen & Toubro Infotech Limited,Pune,0-5years,Not Specified,Technical Support VOICE process,Virginmedia|concentrix|Wipro|Troubleshooting|Voice|internationalvoiceprocess|Technicalsupport|techsupport|desktopsupport|ApplicationSupport|
SME - Cloud Operations,Sky Scrapper Consulting,Pune,4-10years,800000 - 1600000 INR,"Job Purpose:Responsible for operations and maintenance of the Cloud and Enterprise application platform• Troubleshooting fault, configuration, performance, user access, and security related Cloud and Enterprise application platform issues reported",•Troubleshootingfault|useraccess|andsecurityrelatedCloud|Configuration|Performance|
Technical Support -International exp 4-7 yrs,Best infosystems Ltd,Delhi|Mumbai,4-7years,550000 - 1250000 INR,WE ARE HIRING,ServoMotors|PLCprogramme|Troubleshooting|ServoDrives|Filedbus|systemCommissioning|TechnicalSupport|
Production Support Engineer -  LNT Infotech,Adot Consultancy,Pune,5-10years,Not Specified,We are looking a candidate with immediate joiner or max 1 month N.P.,ProductionSupport|InfrastructureSupportEngineer|Troubleshooting|Configuration|UnixSupport|LinuxSupport|
