jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Urgent Requirement for Outsourcing Bases,Legal O2 Private Limited,Mumbai|Pune,0-2years,Not Specified,"Urgent Requirement for Outsourcing Bases: |    |   Profile : Jr. Consultant (IT) |    |   Job Location : Mumbai |    |                 |   Qualification :- |   1.	M.Tech in (CS/IT/Software Engineering) |    |   2.	B.E./B.Tech in (CS/IT/Software Engineering OR MCA |    |    |   ER. 8669702312,800251517",Outsourcing|Outbound|OutboundSales|InboundSales|Inbound|OutboundRecess|
URGENT REQUIREMENT FOR OUTSOURCING BASES;,White Horse Manpower Consultancy Private Limited,Mumbai|Pune,0-1years,Not Specified,DEAR CANDIDATE WE HAVE Urgent Requirement for Outsourcing Bases: |    Profile: Jr. Consultant (Statistics) |    Qualification: Graduation with one of the following subject |    1 Economics |    2 Statistics |    3 Sociology |    4 Commerce |    5 Mathematics |    * CPCT Must * |    8002551517  |,Outsourcing|Outbound|CS|M.Techin(CS/IT/SoftwareEngineering)B.E./B.Techin(CS/IT/SoftwareEngineeringORMCA|C.S|Secretarial|
Document Review Attorney,Tech Mahindra Business Services Limited,Kolkata,3-5years,350000 - 500000 INR,Kolkata’s leading LPO is looking to add two experienced lawyers with quality LPO experience to join a team of litigation document review specialists.,Lpo|LegalProcessOutsourcing|DocumentReview|
BPOs,Goodvibes Placement services,Bengaluru/Bangalore|Chennai,1-6years,Not Specified,BPOs,Bpo|CallCenter|VoiceProcess|InternationalCallCenter|Kpo|knowledgeprocessoutsourcing|
BPO UK/ AUS/ NZ/INTERNATIONAL VOICE PROCESS,NKV Enterprises,Pune,0-5years,Not Specified,Looking for BPO UK/ AUS/ NZ/INTERNATIONAL VOICE PROCESS,Voice|Bpo|LeadGeneration|InternationalVoice|BusinessProcessOutsourcing|Kpo|
Business Process Outsourcing  Call Center Executive   Technical Support Executive  BPO,NKV Enterprises,Indore,0-3years,Not Specified,A Golden Opportunity too all the Job Seekers.,calling|Bpo|CallCenter|VoiceProcess|InternationalCallCenter|Kpo|knowledgeprocessoutsourcing|
10th/12th to Graduate Fresher | Customer service,Smart Solution,Delhi|Gurgaon/Gurugram,0-5years,Not Specified,|                                  |                              |                                  |,
10th/12th to Graduate Fresher | Customer service,Smart Solution,Delhi|Gurgaon/Gurugram,0-5years,Not Specified,|                                  |                              |                                  |,
French/Gujarati/Nepali/Punjabi/Urdu speakers | Work from Home,Smart Solution,Chennai|Gurgaon/Gurugram,2-5years,440000 - 750000 INR,we are urgently hiring,Translator|Interpreter|Language|Expert|Bpo|VoiceProcess|InternationalCallCenter|CommunicationSkill|knowledgeprocessoutsourcing|Kpo|
Data Management,NKV Enterprises,Agra|Dehradun,0-5years,Not Specified,data entry job opening for freshers and experience jobs all over India  hr anjali 8733828274,rewriting|Management|BackOffice|mobilemarketing|DigitalMarketing|WorkFromHome|Typing|Bpo|adnetworks|freelancing|DataEntry|Writing|ContentWriting|Outsourcing|frontoffice|DataManagement|Kpo|ItOutsourcing|Networking|
Data Analyst,NKV Enterprises,Agra|MumbaiCity,0-5years,Not Specified,Data Analyst  jobs opening all over India Contact Ms. himani 9311024990,rewriting|Management|BackOffice|mobilemarketing|DigitalMarketing|WorkFromHome|Typing|Bpo|adnetworks|freelancing|DataEntry|Writing|ContentWriting|Outsourcing|frontoffice|DataManagement|Kpo|ItOutsourcing|Networking|
Database      hr avni  7600565598,2COMS Consulting Private Limited,Guwahati|Gwalior,0-5years,Not Specified,data entry job opening for freshers and experience jobs all over India  hr avni  7600565598,rewriting|Management|BackOffice|mobilemarketing|DigitalMarketing|WorkFromHome|Typing|Bpo|adnetworks|freelancing|DataEntry|Writing|ContentWriting|Outsourcing|frontoffice|DataManagement|Kpo|ItOutsourcing|Networking|
10th/12th to Graduate Fresher | Customer service,Biz Industries,Delhi|Gurgaon/Gurugram,0-5years,Not Specified,|                                  |                              |                                  |,
10th/12th to Graduate Fresher | Customer service,Biz Industries,Gurgaon/Gurugram|Noida,0-5years,Not Specified,|                                  |                              |                                  |,
"Part Time Work From Home Part Time Job ,Telecaller, Voice Process, Fresher Can apply now",Biz Industries,Mumbai|MumbaiCity|NaviMumbai|Thane,0-5years,Not Specified,"Part Time Work From Home Part Time Job ,Telecaller, Voice Process, Fresher Can apply now",Freshers|Bpo|GraduateFresher|CallCenter|VoiceProcess|InternationalCallCenter|Kpo|knowledgeprocessoutsourcing|
"Freshers Opening For Call center,Bpo,Telecalling ,Telesales,10th,12th Jobs Apply",Smart Solution,Pune|Nashik,0-1years,Not Specified,"Freshers Opening For Call center,Bpo,Telecalling ,Telesales,10th,12th Jobs Apply",Bpo|CallCenter|VoiceProcess|InternationalCallCenter|Kpo|knowledgeprocessoutsourcing|
Hiring Fresher/Experienced in a renowed client company@Shimla,Smart Solution,Shimla,0-3years,Not Specified,Opportunity to WORK FROM HOME |   |  Job Title: Advisor |    |   |  Shift: Rotational Shift |   |    |  Week Off: 6 days working (1 day rotational week off) |   |    |   |  Job Role |   |  Voice Process |  Taking calls Solving Customer Quires  |  Take calls Over Phone which involves working in dif,Voice|Bpo|CallCenter|VoiceProcess|InternationalCallCenter|knowledgeprocessoutsourcing|
"packing job, Box Packing, Jewellery Packing, amazon packing, chocolate work form home in pune,nashi",Magna India Services,Pune|Nashik,0-1years,Not Specified,"packing job, Box Packing, Jewellery Packing, amazon packing, chocolate work form home in pune,nashik",Bpo|packingVoiceProcess|CallCenter|InternationalCallCenter|Kpo|knowledgeprocessoutsourcing|
