jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Android Developer,Klaus It Solutions Private Limited,Bengaluru/Bangalore,4-8years,Not Specified,"We are looking for Android Developer for one of the reputed project/Client  |  With Minimum of 4+ years Experience  |  Key Skills / Mandatory Skills - Gradle/Kotlin, Design, Android SDK, Jetpack, ARCore &MotionLayout |  Notice Period - Immediate to 20 Days",Jetpack|ARCore|Motionlayout|Android|Gradle|Kotlin|Sdk|
JAVA - JUNIOR DEVELOPER,Best infosystems Ltd,Bengaluru/Bangalore,4-7years,Not Specified,Minimum 5 years of hands-on enterprise Java programming - Java 8 and above,Java|Agile|Java8|JavaProgramming|Jenkins|Gradle|Maven|Svn|Git|Gradle|Jenkins|
JAVA - JUNIOR DEVELOPER,Best infosystems Ltd,Bengaluru/Bangalore,4-7years,Not Specified,Minimum 5 years of hands-on enterprise Java programming - Java 8 and above,Java|Agile|Java8|JavaProgramming|Jenkins|Gradle|Maven|Svn|Git|Gradle|Jenkins|
Java Spring boot Micro services,Klaus It Solutions Private Limited,Hyderabad/Secunderabad|Cochin/Kochi/Ernakulam,5-10years,300000 - 1400000 INR,Spring boot Micro services  |  With Minimum of 5 to 10 Years of Experience |  Who can join Immediately / 30 -40 Days |  Position - Permanent with one of the reputed MNC Company   |  Location – Kochi / Hyderabad |,Java|Springboot|J2ee|Microservices|Gradle|
Java Full stack,Best infosystems Ltd,Bengaluru/Bangalore,4-10years,Not Specified,"Strong background in Java (11+), Maven/Gradle, Spring Boot, Spring Security, Spring Data, and related frameworks/libraries.",JAVAFULLSTACK|Spring|Boot|Maven|Gradle|
JAVA - JUNIOR DEVELOPER,Best infosystems Ltd,Bengaluru/Bangalore,4-7years,Not Specified,Minimum 5 years of hands-on enterprise Java programming - Java 8 and abov,EventDrivenArchitecture|Java|JavaProgramming|ServiceOrientedArchitecture|Jenkins|Gradle|Maven|Svn|
JAVA MICROSERVICES - SSE,Best infosystems Ltd,Bengaluru/Bangalore,3-9years,Not Specified,Minimum 3 years of hands-on enterprise Java programming - Java 8 and above |,Java|Microservices|JavaProgramming|Java8|Jenkins|Gradle|Maven|Svn|
Front End Developer - ReactJS,ALLEGIS SERVICES (INDIA) PRIVATE LIMITED (RPO),Bengaluru/Bangalore|Chennai,4-8years,Not Specified,"As a member of the IT development and Engineering Team, the React js Developer (you) will be responsible, working on hybrid development.",modularCSS|ReactNative|ReactJs|Redux|HTML|Javascript|Xcode|Gradle|AndroidStudio|Intellij|Jest|Mocha|
Java Developers/Java Tech Lead,Rapid Talent Solutions,Bengaluru/Bangalore,5-12years,Not Specified,"Primary & Mandatory skills: |   |  Java, Spring Boot, Microservices, Web Services (Rest), Dockers and kubernetes |  Java, Spring Boot, Micro Services |  Secondary skills: |  Apache Spark, Bigdata  |  Experience with build automation technologies like Maven and Gradle",CoreJava|SpringBoot|Microservices|Rest|Dockers|Kubernetes|Nosql|Redis|Rabbitmq|Maven|Gradle|
Flutter Developer in Sheshadripuram - Bangalore,Sourcetal Hiretech,Bengaluru/Bangalore,1-4years,300000 - 700000 INR,"Dear Job Seekers, |    |  Currently, We are looking for the Flutter Developer in Sheshadripuram - Bangalore.  |   |  Designation / Position: Flutter Developer |",Flutter|Java|Kotlin|Redux|Xcode|Gradle|Jest|Mocha|Es6|Typescript|Jira|Trello|Swift|Objective-c|Mvc|MVVM|
Android Developer,Cynosure Corporate Solutions,Chennai,1-4years,Not Specified,=>  Strong Working knowledge in Kotlin and Java.    |   |  => Strong knowledge of Android SDK.  |   |  => Experience with Android Studio and Gradle Build System.  |   |  => Familiarity with RESTful APIs to connect Android applications to back-end services  |   |,Kotlin|Java|AndroidSDK|Gradle|Git|JIRA|
Android Firmware Developer,Meritech Software Pvt Ltd,Mohali,2-4years,Not Specified,"We at Meritech, are looking for Android Firmware Developer to join our team in Mohali.",AOSP|hal|Mediacodec|Wirelessinterface|WIFI|C|C++|Git|Gradle|Maven|Jenkins|Android|DataStructures|Api|Usb|
React Native Developer,Rohini IT Consulting LLP,Ahmedabad|Bengaluru/Bangalore,5-9years,Not Specified,"Urgently looking for React Native Developer for our prestigious client @ Bangalore, India.",LeveragenativeAPIs|deepintegrations|native|MaterialUI|ReactNative|Xcode|Gradle|AndroidStudio|RestApis|
